probe_id,flux_norm,flux_norm_squared,direct_gap,base_quadratic_value,gram_quadratic_value,weighted_minor_value,maximum_minor_value_abs,identity_residual
675,0.2143994997243231,0.04596714548204002,0.06514396562907109,0.06514396562907103,0.06514396562907104,-2.3201811580459738e-18,1.3877787807814457e-17,4.163336342344337e-17
676,0.23194328548030324,0.053797687679397445,0.05731342343171366,0.05731342343171364,0.05731342343171364,1.88205167194393e-19,2.7755575615628914e-17,2.0816681711721685e-17
677,0.14874486197504114,0.022125033963974042,0.08898607714713706,0.08898607714713705,0.08898607714713705,-2.5082147273405852e-19,6.938893903907228e-18,1.3877787807814457e-17
678,0.11555661205948461,0.013353330590666224,0.09775778052044488,0.09775778052044488,0.0977577805204449,-3.563037260944764e-19,1.3877787807814457e-17,1.3877787807814457e-17
679,0.1907911321263634,0.036401256098059456,0.07470985501305165,0.07470985501305168,0.07470985501305166,6.648532127188363e-19,2.7755575615628914e-17,1.3877787807814457e-17
680,0.1266297400281205,0.016035091059589383,0.09507602005152171,0.09507602005152176,0.09507602005152174,-1.266924757721144e-18,1.3877787807814457e-17,2.7755575615628914e-17
681,0.14098667900178835,0.019877243655953305,0.0912338674551578,0.0912338674551578,0.0912338674551578,3.0140692555344524e-18,1.3877787807814457e-17,0.0
682,0.20786055441098414,0.0432060100800417,0.0679051010310694,0.06790510103106939,0.06790510103106939,2.802717229655598e-18,2.7755575615628914e-17,1.3877787807814457e-17
683,0.17927700409233158,0.032140244196321874,0.07897086691478923,0.07897086691478919,0.07897086691478922,1.6087366608052064e-18,1.3877787807814457e-17,1.3877787807814457e-17
684,0.23782770097952927,0.05656201535320838,0.054549095757902726,0.05454909575790273,0.05454909575790273,-4.2133078001316e-18,1.3877787807814457e-17,6.938893903907228e-18
685,0.20562274929656527,0.04228071502827813,0.06883039608283298,0.06883039608283299,0.068830396082833,2.5440961801765133e-19,2.7755575615628914e-17,2.7755575615628914e-17
686,0.10564538094683916,0.011160946515402767,0.09995016459570834,0.09995016459570835,0.09995016459570835,-3.6242755918630855e-18,2.7755575615628914e-17,1.3877787807814457e-17
687,0.1308588088229565,0.01712402784656308,0.09398708326454802,0.09398708326454802,0.09398708326454801,-4.705163415036835e-18,2.7755575615628914e-17,1.3877787807814457e-17
688,0.14642791444637138,0.02144113412911386,0.08966997698199725,0.0896699769819972,0.0896699769819972,-1.5630811650486285e-18,1.3877787807814457e-17,4.163336342344337e-17
689,0.06770197566793223,0.004583557509341288,0.10652755360176981,0.10652755360176978,0.10652755360176974,1.905910159360192e-18,1.3877787807814457e-17,6.938893903907228e-17
690,0.09066321787949586,0.008219819076264937,0.10289129203484616,0.10289129203484618,0.10289129203484618,3.619312397442144e-18,2.7755575615628914e-17,1.3877787807814457e-17
691,0.16396920756963126,0.02688590103101282,0.08422521008009828,0.08422521008009831,0.08422521008009834,-1.8260502706113957e-18,2.7755575615628914e-17,5.551115123125783e-17
692,0.1119517908524911,0.01253320347507991,0.09857790763603119,0.09857790763603116,0.09857790763603116,1.4378690953335218e-19,6.938893903907228e-18,2.7755575615628914e-17
693,0.14139416879732836,0.019992310969887385,0.09111880014122373,0.09111880014122375,0.09111880014122373,4.323019268782496e-18,1.3877787807814457e-17,0.0
694,0.15474967518391958,0.023947461969528617,0.08716364914158249,0.08716364914158248,0.08716364914158248,-8.78120225444003e-19,1.3877787807814457e-17,1.3877787807814457e-17
695,0.19513462966878312,0.03807752369597313,0.07303358741513798,0.07303358741513796,0.07303358741513796,-4.6898464659708545e-20,1.3877787807814457e-17,1.3877787807814457e-17
696,0.15980010069713207,0.025536072182813552,0.08557503892829756,0.08557503892829751,0.0855750389282975,-1.2871987026938076e-18,1.3877787807814457e-17,5.551115123125783e-17
697,0.12413507721858791,0.015409517396064783,0.09570159371504633,0.09570159371504633,0.0957015937150463,1.2844452787894945e-18,1.3877787807814457e-17,2.7755575615628914e-17
698,0.19629614561482764,0.038532176783237615,0.07257893432787349,0.07257893432787346,0.07257893432787348,-3.541750132283968e-18,2.7755575615628914e-17,1.3877787807814457e-17
699,0.12714121149712115,0.01616488766095569,0.09494622345015541,0.09494622345015544,0.09494622345015545,5.429143164917682e-19,6.938893903907228e-18,4.163336342344337e-17
700,0.12226231628148117,0.014948073982512935,0.09616303712859817,0.09616303712859817,0.09616303712859814,-7.563733799662039e-20,6.938893903907228e-18,2.7755575615628914e-17
701,0.16937291970112656,0.028687185928084263,0.08242392518302684,0.08242392518302684,0.08242392518302682,3.561460050274666e-18,1.3877787807814457e-17,1.3877787807814457e-17
702,0.15222769647729348,0.02317327157478299,0.08793783953632811,0.08793783953632811,0.08793783953632812,-4.2090844067415e-19,1.3877787807814457e-17,1.3877787807814457e-17
703,0.23108762811621547,0.053401491868378295,0.05770961924273281,0.057709619242732754,0.05770961924273276,-1.3135587373906643e-18,1.3877787807814457e-17,4.85722573273506e-17
704,0.17309326711289752,0.02996127911981689,0.08114983199129422,0.08114983199129427,0.08114983199129423,-1.4758658931601692e-18,1.3877787807814457e-17,1.3877787807814457e-17
705,0.08772141596955453,0.007695046819703616,0.10341606429140748,0.10341606429140751,0.10341606429140748,-1.992625944446913e-18,2.7755575615628914e-17,0.0
706,0.12734193422935308,0.016215968213272886,0.09489514289783822,0.09489514289783821,0.09489514289783817,-1.1769049014824415e-18,1.3877787807814457e-17,5.551115123125783e-17
707,0.16329495303821145,0.026665241687751688,0.08444586942335941,0.0844458694233594,0.08444586942335941,-1.504757073312579e-18,1.3877787807814457e-17,0.0
708,0.13952208494439902,0.019466412187232093,0.09164469892387901,0.09164469892387901,0.09164469892387903,1.2526212025478696e-19,1.3877787807814457e-17,1.3877787807814457e-17
709,0.15766311002742806,0.024857656263520884,0.08625345484759023,0.08625345484759024,0.08625345484759024,1.1763327312470147e-18,1.3877787807814457e-17,1.3877787807814457e-17
710,0.1482404233508482,0.0219752231152387,0.08913588799587241,0.08913588799587244,0.08913588799587244,-4.122419631218879e-19,1.3877787807814457e-17,2.7755575615628914e-17
711,0.15084487006462893,0.022754174824814784,0.08835693628629632,0.08835693628629629,0.08835693628629629,2.0953224890338656e-18,6.938893903907228e-18,2.7755575615628914e-17
712,0.19205808392131354,0.03688630759952632,0.07422480351158478,0.07422480351158478,0.0742248035115848,1.5647370441880882e-18,1.3877787807814457e-17,1.3877787807814457e-17
713,0.0760488890904896,0.005783433531897587,0.10532767757921352,0.10532767757921356,0.10532767757921353,1.61638839703745e-18,2.7755575615628914e-17,1.3877787807814457e-17
714,0.21237125937815493,0.04510155180986356,0.06600955930124755,0.06600955930124756,0.06600955930124755,4.338589292689217e-19,1.3877787807814457e-17,0.0
715,0.2093978922320301,0.04384747727121689,0.06726363383989421,0.06726363383989424,0.06726363383989424,2.667269712520174e-19,1.3877787807814457e-17,2.7755575615628914e-17
716,0.23919599024907068,0.05721472175123351,0.053896389359877596,0.0538963893598776,0.05389638935987758,5.195066926902931e-19,1.3877787807814457e-17,1.3877787807814457e-17
717,0.21344962747823723,0.04556074347059825,0.06555036764051286,0.06555036764051282,0.06555036764051284,8.933807892827886e-19,1.3877787807814457e-17,2.7755575615628914e-17
718,0.15198570734807795,0.023099655238095596,0.08801145587301551,0.08801145587301551,0.08801145587301551,3.261019518987626e-19,6.938893903907228e-18,0.0
719,0.27571879002220095,0.07602085117130655,0.03509025993980455,0.035090259939804545,0.03509025993980454,-6.352881897416169e-21,1.3877787807814457e-17,1.3877787807814457e-17
720,0.17432705465144396,0.03038992198344753,0.08072118912766357,0.08072118912766357,0.08072118912766359,5.969743997988063e-19,1.3877787807814457e-17,1.3877787807814457e-17
721,0.0903657904282076,0.008165976079714737,0.10294513503139636,0.10294513503139638,0.10294513503139636,-7.290144403134301e-19,1.3877787807814457e-17,0.0
722,0.23894354405735166,0.057094017246687556,0.05401709386442355,0.054017093864423556,0.05401709386442356,1.9606578815266745e-19,2.7755575615628914e-17,1.3877787807814457e-17
723,0.10799080550502738,0.01166201407362465,0.09944909703748646,0.09944909703748644,0.0994490970374864,3.2397184109466796e-18,2.7755575615628914e-17,5.551115123125783e-17
724,0.19885063057426086,0.039541573279781174,0.07156953783132994,0.07156953783132992,0.0715695378313299,3.30689944591109e-19,1.3877787807814457e-17,4.163336342344337e-17
725,0.18522167464741884,0.03430706875919428,0.07680404235191682,0.07680404235191685,0.07680404235191685,-2.2239145746475623e-19,1.3877787807814457e-17,2.7755575615628914e-17
726,0.1540478196658978,0.023730730743816972,0.08738038036729413,0.08738038036729416,0.08738038036729408,-1.233120670878324e-18,1.3877787807814457e-17,5.551115123125783e-17
727,0.1892307165853329,0.03580826409939858,0.07530284701171253,0.0753028470117125,0.0753028470117125,-3.5759187629519583e-19,6.938893903907228e-18,2.7755575615628914e-17
728,0.20651367700527115,0.04264789879023746,0.06846321232087364,0.06846321232087363,0.0684632123208736,-1.0531862602713128e-18,1.3877787807814457e-17,4.163336342344337e-17
729,0.15574622471695423,0.02425688651358401,0.08685422459752709,0.08685422459752709,0.08685422459752709,-1.2325951221397949e-18,1.3877787807814457e-17,0.0
730,0.2129139996214611,0.04533237123480754,0.06577873987630356,0.06577873987630356,0.06577873987630356,-1.12999370086966e-18,1.3877787807814457e-17,0.0
731,0.18478997992942284,0.034147336682316495,0.07696377442879461,0.0769637744287946,0.07696377442879461,-1.1485538986737329e-18,1.3877787807814457e-17,0.0
732,0.17932032228010636,0.03215577798264121,0.07895533312846989,0.0789553331284699,0.0789553331284699,1.1688986825996365e-18,1.3877787807814457e-17,1.3877787807814457e-17
733,0.17651504613952948,0.03115756151364022,0.07995354959747089,0.07995354959747089,0.07995354959747088,1.9641636060146935e-18,1.3877787807814457e-17,1.3877787807814457e-17
734,0.15417649665943,0.02377039212217523,0.08734071898893588,0.08734071898893586,0.08734071898893589,2.4552281601668315e-18,2.7755575615628914e-17,1.3877787807814457e-17
735,0.08440858021825597,0.007124808414461751,0.10398630269664935,0.10398630269664938,0.10398630269664938,-1.8184534496310863e-18,1.3877787807814457e-17,2.7755575615628914e-17
736,0.12717499335352278,0.016173478934468563,0.09493763217664254,0.09493763217664253,0.09493763217664249,-2.615271761491609e-18,1.3877787807814457e-17,5.551115123125783e-17
737,0.1700713491114141,0.0289242637885765,0.0821868473225346,0.08218684732253462,0.08218684732253463,-3.928815370442878e-18,2.7755575615628914e-17,2.7755575615628914e-17
738,0.20337779579042217,0.04136252782057066,0.06974858329054044,0.06974858329054047,0.06974858329054048,-1.2702832174667765e-18,1.3877787807814457e-17,4.163336342344337e-17
739,0.10132005293180106,0.010265753126102969,0.10084535798500814,0.10084535798500814,0.10084535798500814,1.855993184726665e-18,2.7755575615628914e-17,0.0
740,0.07028709964471323,0.004940276376465847,0.10617083473464525,0.10617083473464525,0.10617083473464525,1.6101002126892227e-18,1.3877787807814457e-17,0.0
741,0.16807381156570023,0.028248806134222506,0.0828623049768886,0.08286230497688858,0.08286230497688857,9.204866761004564e-19,1.3877787807814457e-17,2.7755575615628914e-17
742,0.15587877166221328,0.024298191454920424,0.08681291965619067,0.08681291965619067,0.0868129196561907,2.6400547118553267e-19,1.3877787807814457e-17,2.7755575615628914e-17
743,0.12502264638466695,0.015630662109025476,0.09548044900208563,0.09548044900208562,0.09548044900208565,-1.09900928757198e-18,1.3877787807814457e-17,1.3877787807814457e-17
744,0.09357079898642753,0.008755494422958428,0.10235561668815268,0.10235561668815267,0.10235561668815268,-6.64303059675349e-19,1.3877787807814457e-17,0.0
745,0.21165065072336806,0.044795997951625144,0.06631511315948596,0.06631511315948596,0.06631511315948596,6.817882218470378e-19,2.7755575615628914e-17,0.0
746,0.11557853933633477,0.013358398755120685,0.09775271235599042,0.09775271235599042,0.09775271235599042,1.8894167578656697e-18,1.3877787807814457e-17,0.0
747,0.18753381701285615,0.03516893252341142,0.0759421785876997,0.0759421785876997,0.07594217858769972,2.108118683931561e-18,1.3877787807814457e-17,2.7755575615628914e-17
748,0.14524592029255654,0.021096377361631682,0.09001473374947942,0.09001473374947941,0.09001473374947941,-1.2902917687146227e-18,2.7755575615628914e-17,1.3877787807814457e-17
749,0.07019786722398404,0.004927740562796093,0.10618337054831502,0.10618337054831499,0.10618337054831502,-2.9511002828335113e-18,1.3877787807814457e-17,0.0
750,0.16328207291726454,0.0266610353361589,0.0844500757749522,0.08445007577495224,0.08445007577495223,-3.261492054328693e-19,1.3877787807814457e-17,2.7755575615628914e-17
751,0.2348406362193769,0.05515012441992172,0.05596098669118939,0.05596098669118937,0.055960986691189374,3.975578619640547e-19,1.3877787807814457e-17,1.3877787807814457e-17
752,0.19930671627277488,0.03972316715143639,0.07138794395967471,0.07138794395967468,0.07138794395967468,-4.643069902060553e-19,2.7755575615628914e-17,2.7755575615628914e-17
753,0.10574645350157004,0.011182312428159716,0.09992879868295139,0.09992879868295143,0.09992879868295142,-2.3421496712106513e-18,1.3877787807814457e-17,2.7755575615628914e-17
754,0.15580154503868493,0.024274121436441372,0.08683698967466974,0.08683698967466971,0.08683698967466973,-2.0757474230485646e-18,1.3877787807814457e-17,1.3877787807814457e-17
755,0.18662765182531618,0.03482988042583144,0.07628123068527967,0.0762812306852797,0.07628123068527973,2.443664920198605e-18,1.3877787807814457e-17,5.551115123125783e-17
756,0.1270693230473027,0.016146612859699774,0.09496449825141133,0.09496449825141132,0.09496449825141132,-2.0924521864397528e-19,6.938893903907228e-18,1.3877787807814457e-17
757,0.15423702376286824,0.023789059499227584,0.08732205161188353,0.08732205161188353,0.08732205161188354,-4.359161670488849e-19,2.7755575615628914e-17,1.3877787807814457e-17
758,0.18950275440665454,0.03591129392770883,0.07519981718340227,0.0751998171834023,0.07519981718340228,-7.415238834587213e-19,6.938893903907228e-18,1.3877787807814457e-17
759,0.22067031436316883,0.04869538764113976,0.062415723469971346,0.06241572346997132,0.06241572346997131,-1.0844807487940428e-18,1.3877787807814457e-17,3.469446951953614e-17
760,0.11397178182279179,0.012989567051862053,0.09812154405924906,0.09812154405924906,0.09812154405924906,-4.392926143109033e-18,1.3877787807814457e-17,0.0
761,0.21280541867669986,0.04528614621816551,0.06582496489294559,0.06582496489294558,0.06582496489294558,1.286036021034489e-18,2.7755575615628914e-17,1.3877787807814457e-17
762,0.17554225281403962,0.0308150825230282,0.08029602858808291,0.08029602858808288,0.08029602858808288,3.4891874105317774e-19,2.7755575615628914e-17,2.7755575615628914e-17
763,0.19201096085954117,0.036868209090204246,0.07424290202090686,0.07424290202090683,0.07424290202090687,6.094622343073077e-19,6.938893903907228e-18,1.3877787807814457e-17
764,0.2605415652367157,0.06788190721599777,0.04322920389511334,0.04322920389511332,0.04322920389511331,9.50495968465812e-19,6.938893903907228e-18,2.7755575615628914e-17
765,0.19993217507743402,0.03997287463119373,0.07113823647991738,0.07113823647991735,0.07113823647991736,6.910803937055425e-19,1.3877787807814457e-17,1.3877787807814457e-17
766,0.20955348170546917,0.0439126616948844,0.06719844941622671,0.06719844941622671,0.06719844941622673,2.420216464579461e-18,1.3877787807814457e-17,1.3877787807814457e-17
767,0.1886845433232171,0.035601856889090996,0.07550925422202011,0.0755092542220201,0.07550925422202007,5.731509605578026e-19,1.3877787807814457e-17,4.163336342344337e-17
768,0.1275925460683561,0.016279857812205575,0.09483125329890553,0.09483125329890557,0.09483125329890559,-1.8586103546533955e-19,2.7755575615628914e-17,5.551115123125783e-17
769,0.23968931511145328,0.05745096777859754,0.053660143332513566,0.05366014333251358,0.05366014333251357,1.3831145756528473e-18,1.3877787807814457e-17,6.938893903907228e-18
770,0.13847545439071954,0.01917545146871625,0.09193565964239486,0.09193565964239483,0.09193565964239486,1.4482543393303118e-18,1.3877787807814457e-17,0.0
771,0.17295735439908966,0.029914246440732296,0.08119686467037882,0.08119686467037882,0.08119686467037882,-1.999877226026358e-18,2.7755575615628914e-17,0.0
772,0.20322672556436283,0.04130110198361285,0.06981000912749825,0.06981000912749825,0.06981000912749827,1.8906049955331133e-18,1.3877787807814457e-17,1.3877787807814457e-17
773,0.1982173160294773,0.03929010437392967,0.07182100673718143,0.07182100673718142,0.07182100673718142,-2.311593565653141e-18,1.3877787807814457e-17,1.3877787807814457e-17
774,0.15701320546067538,0.024653146689036263,0.08645796442207485,0.08645796442207485,0.08645796442207487,4.425915191693511e-19,1.3877787807814457e-17,2.7755575615628914e-17
775,0.15877157737455283,0.025208413782003614,0.08590269732910749,0.08590269732910744,0.08590269732910746,6.682984376327402e-19,1.3877787807814457e-17,2.7755575615628914e-17
776,0.08016081453866777,0.00642575618750269,0.10468535492360842,0.10468535492360845,0.10468535492360845,3.172219754808443e-18,1.3877787807814457e-17,2.7755575615628914e-17
777,0.24197556549679716,0.05855217429749478,0.05255893681361633,0.05255893681361634,0.052558936813616335,4.358979303243919e-19,2.7755575615628914e-17,6.938893903907228e-18
778,0.20525802048510383,0.042130854973463305,0.0689802561376478,0.0689802561376478,0.06898025613764779,4.488494652404803e-19,1.3877787807814457e-17,1.3877787807814457e-17
779,0.2325147080759276,0.05406308947163384,0.05704802163947727,0.05704802163947729,0.05704802163947728,-6.919506945356204e-21,1.3877787807814457e-17,1.3877787807814457e-17
780,0.1632171678651805,0.026639843885930516,0.08447126722518059,0.08447126722518061,0.08447126722518059,-6.32894163451147e-19,1.3877787807814457e-17,0.0
781,0.142277245322486,0.020242814536554868,0.09086829657455624,0.09086829657455625,0.09086829657455624,-8.918025543025338e-20,1.3877787807814457e-17,0.0
782,0.11255565082059205,0.012668774531647041,0.09844233657946407,0.09844233657946402,0.09844233657946405,8.88869169540373e-19,6.938893903907228e-18,1.3877787807814457e-17
783,0.17768029286126394,0.031570286471264516,0.07954082463984659,0.0795408246398466,0.07954082463984662,-2.8174080258054695e-18,2.7755575615628914e-17,2.7755575615628914e-17
784,0.2852936582999268,0.08139247146615539,0.02971863964495572,0.02971863964495567,0.02971863964495567,2.601520899930593e-18,1.3877787807814457e-17,4.85722573273506e-17
785,0.11377079003646857,0.012943792665522216,0.09816731844558889,0.09816731844558894,0.09816731844558894,2.433685141842256e-19,1.3877787807814457e-17,5.551115123125783e-17
786,0.08941145957241314,0.00799440910286927,0.10311670200824183,0.10311670200824183,0.10311670200824183,2.832292096484598e-18,1.3877787807814457e-17,0.0
787,0.17269205229830956,0.029822544927002086,0.08128856618410901,0.08128856618410905,0.08128856618410905,1.453670122950566e-19,1.3877787807814457e-17,4.163336342344337e-17
788,0.13630224723357998,0.01857830260092396,0.09253280851018714,0.09253280851018714,0.09253280851018714,-7.110597495111841e-20,1.3877787807814457e-17,0.0
789,0.17954045250628572,0.03223477408616184,0.07887633702494926,0.07887633702494927,0.07887633702494927,8.524722755985872e-20,1.3877787807814457e-17,1.3877787807814457e-17
790,0.22535410835329298,0.050784474151707705,0.0603266369594034,0.060326636959403414,0.06032663695940343,2.851735199160231e-18,1.3877787807814457e-17,2.7755575615628914e-17
791,0.14365377728951828,0.020636407729546516,0.09047470338156459,0.09047470338156463,0.09047470338156462,2.520246234080303e-18,2.7755575615628914e-17,2.7755575615628914e-17
792,0.21747481896957693,0.04729529688585026,0.06381581422526084,0.0638158142252609,0.06381581422526092,3.041276307159097e-19,6.938893903907228e-18,8.326672684688674e-17
793,0.12411445584960752,0.015404398150844175,0.09570671296026693,0.09570671296026691,0.09570671296026692,-4.875714134941871e-19,1.3877787807814457e-17,1.3877787807814457e-17
794,0.14590757198502072,0.021289019562564005,0.0898220915485471,0.08982209154854712,0.08982209154854708,1.4135247729427e-18,2.7755575615628914e-17,2.7755575615628914e-17
795,0.07679161459889858,0.005896952072705774,0.10521415903840534,0.10521415903840535,0.10521415903840535,-5.543467127745334e-19,1.3877787807814457e-17,1.3877787807814457e-17
796,0.18088735120671937,0.03272023382658304,0.07839087728452807,0.07839087728452804,0.07839087728452804,1.8648555151566897e-19,1.3877787807814457e-17,2.7755575615628914e-17
797,0.11984642654171052,0.014363165954817616,0.0967479451562935,0.09674794515629348,0.09674794515629347,7.657873273484675e-19,2.7755575615628914e-17,2.7755575615628914e-17
798,0.20012741741495332,0.04005098320117897,0.07106012790993213,0.07106012790993213,0.07106012790993213,-1.1048848976109776e-19,1.3877787807814457e-17,0.0
799,0.09133651297211019,0.008342358601904454,0.10276875250920665,0.10276875250920664,0.10276875250920664,9.429075662073143e-19,2.7755575615628914e-17,1.3877787807814457e-17
800,0.12664040065268678,0.01603779107747303,0.09507332003363808,0.09507332003363805,0.09507332003363805,-1.5931225381187614e-18,2.7755575615628914e-17,2.7755575615628914e-17
801,0.21314344690780052,0.04543012895973838,0.06568098215137272,0.06568098215137272,0.06568098215137272,1.1141782399756217e-18,2.7755575615628914e-17,0.0
802,0.10920928359947721,0.01192666762431104,0.09918444348680007,0.09918444348680013,0.0991844434868001,1.4285996384187141e-19,1.3877787807814457e-17,2.7755575615628914e-17
803,0.18591970220546777,0.034566135668169816,0.07654497544294128,0.0765449754429413,0.07654497544294134,-4.727777176900396e-19,6.938893903907228e-18,5.551115123125783e-17
804,0.21473378823904457,0.046110599811490835,0.06500051129962027,0.06500051129962028,0.06500051129962028,-2.2823645301465043e-18,6.938893903907228e-18,1.3877787807814457e-17
805,0.14738324517222895,0.021721820957497345,0.08938929015361376,0.08938929015361377,0.08938929015361377,3.822148531194823e-19,1.3877787807814457e-17,1.3877787807814457e-17
806,0.13713525136233246,0.018806077166210102,0.092305033944901,0.092305033944901,0.092305033944901,1.0345258901235465e-18,6.938893903907228e-18,0.0
807,0.2658987330567404,0.07070213624117967,0.04040897486993143,0.040408974869931384,0.04040897486993139,-1.4548396341107505e-18,1.3877787807814457e-17,4.163336342344337e-17
808,0.09933745176682704,0.009867929323526689,0.10124318178758442,0.10124318178758437,0.10124318178758443,1.7265684228463681e-18,2.7755575615628914e-17,1.3877787807814457e-17
809,0.07823489099509708,0.0061206981690147206,0.10499041294209638,0.10499041294209638,0.10499041294209638,-1.504783896803011e-18,1.3877787807814457e-17,0.0
810,0.07776174818058491,0.006046889480100702,0.1050642216310104,0.10506422163101041,0.1050642216310104,-1.4841059800673731e-18,1.3877787807814457e-17,0.0
811,0.1285702518447509,0.016530309659422673,0.09458080145168843,0.09458080145168843,0.09458080145168843,-5.305996911570948e-19,1.3877787807814457e-17,0.0
812,0.22030796809424982,0.048535600805817,0.0625755103052941,0.0625755103052941,0.06257551030529412,-1.0002733671737546e-18,2.7755575615628914e-17,2.7755575615628914e-17
813,0.059767806366002436,0.0035721906778039617,0.10753892043330715,0.10753892043330711,0.10753892043330714,1.1355818355038023e-20,1.3877787807814457e-17,1.3877787807814457e-17
814,0.08457726339500915,0.007153313483388756,0.10395779762772235,0.10395779762772234,0.10395779762772236,-2.419976286921171e-18,2.7755575615628914e-17,1.3877787807814457e-17
815,0.08480168824807183,0.007191326329723163,0.10391978478138794,0.10391978478138793,0.10391978478138794,2.056159567493047e-18,1.3877787807814457e-17,0.0
816,0.2069297310366212,0.04281991358688839,0.06829119752422272,0.06829119752422269,0.06829119752422269,3.1440740086490198e-18,2.7755575615628914e-17,2.7755575615628914e-17
817,0.08963674974898131,0.0080347469055615,0.10307636420554961,0.1030763642055496,0.10307636420554958,1.02892074705092e-20,2.7755575615628914e-17,2.7755575615628914e-17
818,0.10967471253643961,0.012028542569950664,0.09908256854116045,0.09908256854116045,0.09908256854116046,1.2332045341184586e-18,1.3877787807814457e-17,1.3877787807814457e-17
819,0.22844088500165022,0.05218523794033718,0.058925873170773926,0.05892587317077389,0.058925873170773885,-2.2114993448810432e-18,1.3877787807814457e-17,4.163336342344337e-17
820,0.11377913269075984,0.012945691035861536,0.09816542007524957,0.09816542007524956,0.09816542007524955,2.3469130618995583e-19,1.3877787807814457e-17,2.7755575615628914e-17
821,0.11703263659078535,0.013696638027390828,0.09741447308372028,0.09741447308372025,0.09741447308372027,-5.798213128146126e-19,1.3877787807814457e-17,1.3877787807814457e-17
822,0.17449669914395083,0.03044909801213449,0.08066201309897661,0.08066201309897658,0.08066201309897658,-2.453443865710698e-20,1.3877787807814457e-17,2.7755575615628914e-17
823,0.22860544952073883,0.052260451550579075,0.05885065956053203,0.05885065956053199,0.05885065956053199,-9.456529920998661e-20,1.3877787807814457e-17,4.163336342344337e-17
824,0.14491284301751634,0.02099973207141933,0.09011137903969177,0.09011137903969174,0.09011137903969177,-3.660156888196243e-19,1.3877787807814457e-17,0.0
825,0.19567124292130075,0.03828723530636669,0.07282387580474442,0.07282387580474442,0.07282387580474442,-1.574734276935869e-18,1.3877787807814457e-17,0.0
826,0.15816450440610286,0.025016010454028133,0.08609510065708298,0.08609510065708302,0.08609510065708299,-2.8535480804789876e-19,1.3877787807814457e-17,1.3877787807814457e-17
827,0.05699532396807351,0.003248466954225655,0.10786264415688546,0.10786264415688543,0.10786264415688544,3.3998034017841488e-18,1.3877787807814457e-17,1.3877787807814457e-17
828,0.07386407781823469,0.0054559019919382295,0.10565520911917288,0.1056552091191729,0.10565520911917287,4.085254174714797e-18,1.3877787807814457e-17,1.3877787807814457e-17
829,0.1924587136042337,0.03704035644219644,0.07407075466891466,0.07407075466891465,0.07407075466891465,-7.450964885585573e-19,1.3877787807814457e-17,1.3877787807814457e-17
830,0.08754262159726965,0.007663710596122743,0.10344740051498837,0.10344740051498835,0.10344740051498837,2.362387977561261e-19,1.3877787807814457e-17,0.0
831,0.22756120429136156,0.0517841016985348,0.059327009412576306,0.059327009412576306,0.05932700941257629,-1.2416887659532828e-18,2.7755575615628914e-17,1.3877787807814457e-17
832,0.25326195625451936,0.06414161848586607,0.04696949262524504,0.04696949262524504,0.046969492625245045,1.1003857870085203e-18,1.3877787807814457e-17,6.938893903907228e-18
833,0.14357965859883617,0.020615118363358352,0.09049599274775275,0.09049599274775276,0.09049599274775277,-1.019129513158341e-18,1.3877787807814457e-17,2.7755575615628914e-17
834,0.18048583351511213,0.03257513609964477,0.07853597501146634,0.07853597501146636,0.07853597501146636,-2.2403538194091885e-18,1.3877787807814457e-17,2.7755575615628914e-17
835,0.1604556786958899,0.025746024825758655,0.08536508628535244,0.08536508628535247,0.08536508628535244,-1.5408689447744709e-18,6.938893903907228e-18,0.0
836,0.09466768984935159,0.008961971501413025,0.10214913960969808,0.10214913960969811,0.10214913960969813,-4.411203890793051e-19,6.938893903907228e-18,4.163336342344337e-17
837,0.1834259866703343,0.03364509258598566,0.07746601852512544,0.07746601852512545,0.07746601852512545,-2.232639502764708e-19,2.7755575615628914e-17,1.3877787807814457e-17
838,0.20837946476994473,0.04342200133780864,0.06768910977330247,0.0676891097733025,0.0676891097733025,6.608278441713208e-19,1.3877787807814457e-17,2.7755575615628914e-17
839,0.21486091843037433,0.04616521426874397,0.06494589684236714,0.06494589684236717,0.06494589684236717,-6.391007504023062e-19,6.938893903907228e-18,2.7755575615628914e-17
840,0.21376790876556323,0.04569671881800217,0.06541439229310894,0.06541439229310897,0.06541439229310897,3.603953186368872e-18,1.3877787807814457e-17,2.7755575615628914e-17
841,0.220196548485843,0.04848651996507821,0.06262459114603289,0.06262459114603289,0.06262459114603289,-2.263298462384184e-18,1.3877787807814457e-17,0.0
842,0.13546352245305784,0.018350365915390104,0.092760745195721,0.09276074519572097,0.09276074519572101,8.137727048564332e-19,1.3877787807814457e-17,1.3877787807814457e-17
843,0.1974521058445219,0.03898733410243628,0.07212377700867482,0.07212377700867481,0.07212377700867481,-2.820034688739992e-20,2.7755575615628914e-17,1.3877787807814457e-17
844,0.1690134664892688,0.028565551854719186,0.08254555925639193,0.08254555925639191,0.0825455592563919,-1.3366188690271024e-18,1.3877787807814457e-17,2.7755575615628914e-17
845,0.17870329993250533,0.031934869406766965,0.07917624170434415,0.07917624170434415,0.07917624170434413,-1.140505113289417e-18,6.938893903907228e-18,1.3877787807814457e-17
846,0.15657390041147437,0.024515386290062297,0.08659572482104881,0.08659572482104878,0.08659572482104881,3.0763102176202907e-19,1.3877787807814457e-17,0.0
