start_id,sigma,target_gap,stationarity_residual,f0,f1,f2,f3,quadratic_relation_score
43,0.33333333333333387,-5.551115123125783e-16,2.788939248834312e-11,0.6934929699318071,0.3952414459001414,0.16666666659275575,-0.5788557007966549,0.0
44,0.3333333333333329,3.885780586188048e-16,6.6360108027512174e-12,-0.662382401503696,0.7282103926533703,-0.16666666667593008,-0.05640390437687223,0.0
45,0.3333333333333329,3.885780586188048e-16,9.700099623059178e-11,-0.6623824014322617,0.7282103926785387,-0.16666666670593908,-0.05640390480215169,0.0
46,0.33333333333333337,-5.551115123125783e-17,1.4129038377978751e-09,-0.6067842116811746,-0.2002059040960418,0.6666666666835669,-0.38377867573976004,0.0
47,0.33333333333333326,5.551115123125783e-17,9.13615402784688e-11,0.6779376852798443,-0.16648447326161603,0.6666666672592038,-0.26122589803791507,0.0
48,0.3333333333333335,-1.6653345369377348e-16,1.0583955550771682e-10,-0.07115347625669664,0.36669037742390354,0.6666666666355061,0.645004577904999,0.0
49,0.3333333333333331,2.220446049250313e-16,3.519145987992262e-11,0.5912289249292024,-0.36152001534105616,-0.16666666677998557,0.7014084822835488,0.0
50,0.333333333333334,-6.661338147750939e-16,1.8659405253539177e-11,0.6223394933882305,0.7619318232081947,-0.16666666669116725,0.06614887728429195,0.0
51,0.33333333333333287,4.440892098500626e-16,4.172477162037921e-14,-0.6623824015282332,0.7282103926313178,-0.16666666666663327,-0.05640390440089936,0.0
52,0.3333333333333333,0.0,5.854704892906978e-11,-0.0555981923008583,0.9284162965619128,0.16666666680553868,0.3273747752455445,0.0
53,0.3333333333333333,0.0,2.483110458771048e-11,0.6779376857066861,-0.166484473302514,0.666666666791721,-0.26122589809715185,0.0
54,0.33333333333333315,1.6653345369377348e-16,4.223162015449932e-10,-0.0867087595825451,-0.19503554191007896,0.1666666650125418,0.9626343808409793,0.0
55,0.3333333333333329,3.885780586188048e-16,6.8720904466192784e-12,-0.08670876077640333,-0.1950355419319287,0.16666666665433497,0.9626343804447627,0.0
56,0.33333333333333337,-5.551115123125783e-17,4.3372274807737133e-11,-0.07115347665318172,0.3666903775976204,0.6666666665578056,0.6450045778428114,0.0
57,0.33333333333333387,-5.551115123125783e-16,2.436260825856859e-10,0.6934929703802326,0.3952414468693028,0.16666666690823848,-0.5788556995068461,0.0
58,0.3333333333333334,-1.1102230246251565e-16,3.665910120375656e-10,-0.05559819220258316,0.9284162971455817,0.1666666663334586,0.32737477384731917,0.0
59,0.3333333333333331,2.220446049250313e-16,1.8370878916259947e-09,0.5912289216269714,-0.36152001887577695,-0.1666666694623166,0.7014084826078206,0.0
60,0.3333333333333333,0.0,4.349093784508832e-12,-0.6067842092364941,-0.20020590391855977,0.6666666666498327,-0.3837786797561795,0.0
61,0.333333333333333,3.3306690738754696e-16,4.336008770593758e-11,-0.08670876097767101,-0.19503554166773174,0.16666666692994594,0.9626343804324434,0.0
62,0.33333333333333376,-4.440892098500626e-16,3.69277401001583e-09,0.6934929813594447,0.39524146091499546,0.1666666701407398,-0.5788556758322121,0.0
63,0.33333333333333337,-5.551115123125783e-17,4.134868515690363e-10,-0.6067842088793866,-0.20020590703715807,0.6666666668484839,-0.383778678348835,0.0
64,0.33333333333333326,5.551115123125783e-17,1.4051387171719057e-10,-0.07115347693311293,0.36669037686498995,0.6666666669665431,0.6450045778059728,0.0
65,0.3333333333333333,0.0,5.327822148072818e-10,-0.07115347636017391,0.36669037889033324,0.6666666693434486,0.6450045742610195,0.0
66,0.3333333333333339,-6.106226635438361e-16,5.747557708464294e-11,0.6934929700674509,0.39524144551789214,0.1666666667399209,-0.5788557008527746,0.0
67,0.3333333333333328,4.996003610813204e-16,5.265163919041293e-11,-0.6623824015317723,0.7282103926842871,-0.1666666664161108,-0.05640390441573351,0.0
