start_id,sigma,target_gap,success,iteration_count,evaluation_count,tangent_stationarity_residual,f0,f1,f2,f3
177,0.33333333333333337,-5.551115123125783e-17,True,10,14,4.899943586666554e-11,-0.07115347664762373,0.36669037713703634,0.666666666907409,0.6450045777439258
178,0.3333333333333329,3.885780586188048e-16,True,18,25,3.291258015420967e-11,-0.6623824015367659,0.7282103926429708,-0.16666666663171903,-0.056403904253415134
179,0.33333333333333326,5.551115123125783e-17,True,11,12,8.863540464049936e-11,0.6779376859383306,-0.16648447373365308,0.6666666665763535,-0.2612258977708436
180,0.3333333333333331,2.220446049250313e-16,True,15,18,5.7014104331247686e-12,0.5912289249728702,-0.3615200153496775,-0.16666666664396027,0.7014084822746188
181,0.33333333333333387,-5.551115123125783e-16,True,11,12,1.4544587842300487e-09,0.6934929693642445,0.39524145533729643,0.16666665833122313,-0.5788556974116453
182,0.3333333333333334,-1.1102230246251565e-16,True,10,11,4.407647138562552e-11,-0.05559819215386872,0.9284162965679362,0.16666666674931455,0.3273747752820491
183,0.3333333333333334,-1.1102230246251565e-16,True,11,12,1.7659517183147345e-11,-0.6067842092371188,-0.20020590400069632,0.6666666666093906,-0.3837786797825955
184,0.3333333333333339,-6.106226635438361e-16,True,11,33,2.628911069875861e-09,0.6934929744325457,0.39524144389705657,0.16666665988699442,-0.5788556987030391
185,0.333333333333333,3.3306690738754696e-16,True,13,14,1.8820569735764897e-10,-0.662382401491489,0.7282103926745972,-0.16666666709070735,-0.056403903020554806
186,0.3333333333333333,0.0,True,12,13,1.41459697378622e-11,-0.07115347652864944,0.36669037729514514,0.6666666666766162,0.6450045779057079
187,0.33333333333333404,-7.216449660063518e-16,True,10,15,3.3567678554042757e-09,0.6223394871988398,0.7619318227637999,-0.1666666851689362,0.06614889407780832
188,0.3333333333333331,2.220446049250313e-16,True,11,12,1.9244636478840873e-10,0.5912289250938524,-0.3615200145997714,-0.16666666659598575,0.7014084825705572
189,0.3333333333333329,3.885780586188048e-16,True,10,16,6.791281647972652e-12,-0.6623824015110292,0.7282103926567112,-0.16666666662567972,-0.056403904396104196
190,0.3333333333333333,0.0,True,12,16,3.199257407618354e-10,0.677937687004883,-0.16648447364361674,0.6666666655728939,-0.2612258976211899
191,0.3333333333333333,0.0,True,11,12,2.0706280577676696e-11,0.6779376857969353,-0.16648447336011177,0.6666666666313374,-0.2612258982355373
192,0.33333333333333387,-5.551115123125783e-16,True,11,12,1.2384666885038477e-11,0.693492970072894,0.3952414457901582,0.16666666675007927,-0.578855700657426
193,0.333333333333334,-6.661338147750939e-16,True,10,12,5.602323898530623e-10,0.6223394945496213,0.7619318224458781,-0.1666666656339393,0.06614887780219408
194,0.33333333333333337,-5.551115123125783e-17,True,11,12,2.7475086055309764e-10,-0.6067842099690799,-0.20020590524826334,0.666666665301732,-0.3837786802460389
195,0.3333333333333333,0.0,True,11,12,3.2698673053410785e-11,-0.05559819213723582,0.9284162965109368,0.16666666668757113,0.3273747754779548
196,0.33333333333333337,-5.551115123125783e-17,True,9,11,2.1272597027413442e-11,-0.05559819219799385,0.9284162965984991,0.16666666654354606,0.3273747752926377
197,0.33333333333333326,5.551115123125783e-17,True,12,13,4.425699770041979e-12,0.677937685784021,-0.1664844733898861,0.6666666666666319,-0.2612258981600032
198,0.3333333333333333,0.0,True,15,20,1.0416288668363784e-11,-0.05559819224662138,0.9284162965521906,0.16666666663800261,0.3273747753676195
199,0.33333333333333326,5.551115123125783e-17,True,13,14,2.2937906445082056e-10,-0.05559819328296337,0.9284162968020956,0.16666666556714668,0.3273747750280744
200,0.33333333333333337,-5.551115123125783e-17,True,10,12,4.92310686523618e-12,-0.07115347657190617,0.3666903773486341,0.6666666666380031,0.6450045779104372
201,0.333333333333333,3.3306690738754696e-16,True,12,27,6.107750065021244e-11,-0.6623824014249283,0.7282103926860761,-0.16666666684297335,-0.05640390438603776
202,0.33333333333333287,4.440892098500626e-16,True,12,14,1.8809133979716507e-10,-0.662382402005515,0.7282103922683947,-0.16666666632094732,-0.05640390450294149
203,0.3333333333333329,3.885780586188048e-16,True,8,10,1.3378111111871503e-09,-0.6623824023675213,0.7282103910268238,-0.16666666774436428,-0.05640391207514892
204,0.33333333333333337,-5.551115123125783e-17,True,14,15,2.19332941325174e-11,-0.6067842091851141,-0.20020590395687754,0.6666666667504576,-0.38377867964262885
205,0.33333333333333326,5.551115123125783e-17,True,8,10,3.203485759911547e-11,0.6779376857362555,-0.16648447328210245,0.6666666667736103,-0.2612258980796411
206,0.33333333333333337,-5.551115123125783e-17,True,12,13,1.0456405426231414e-11,-3.6709410759962815e-11,2.370985220114758e-11,1.0,-1.828756829939703e-11
207,0.3333333333333328,4.996003610813204e-16,True,11,12,2.323145734013742e-10,-0.6623824005912803,0.7282103935414714,-0.16666666648726544,-0.056403904183401986
208,0.33333333333333326,5.551115123125783e-17,True,12,13,8.643763737574806e-11,0.6779376860214497,-0.16648447286168014,0.6666666664709296,-0.2612258983799063
209,0.333333333333333,3.3306690738754696e-16,True,11,14,3.1708109558117976e-10,-0.08670876143196701,-0.1950355434955498,0.16666666604150893,0.9626343801750165
210,0.33333333333333287,4.440892098500626e-16,True,10,12,1.785170819302827e-12,-0.6623824015254964,0.7282103926335406,-0.16666666666498203,-0.056403904409221675
211,0.3333333333333331,2.220446049250313e-16,True,10,12,2.2844043205932817e-11,0.5912289249342777,-0.3615200152766962,-0.1666666665912165,0.7014084823572979
212,0.333333333333333,3.3306690738754696e-16,True,10,13,5.748547767266209e-11,-0.08670876053461822,-0.195035541613691,0.1666666669558928,0.9626343804788077
213,0.3333333333333331,2.220446049250313e-16,True,9,13,8.494308131045985e-13,0.5912289249577083,-0.36152001531394495,-0.16666666666341495,0.7014084823011935
214,0.3333333333333334,-1.1102230246251565e-16,True,11,17,1.1571529760930054e-09,-6.88395245077381e-09,2.150986381236027e-09,1.0,-1.777841650328139e-09
215,0.3333333333333335,-1.6653345369377348e-16,True,14,20,4.608930968366395e-09,-0.6067842000763267,-0.20020587843936516,0.6666666855092309,-0.38377867476996524
216,0.33333333333333315,1.6653345369377348e-16,True,11,17,1.7370442571967274e-10,0.591228924578157,-0.3615200154366288,-0.16666666572043035,0.7014084827819592
217,0.33333333333333404,-7.216449660063518e-16,True,9,21,3.118087181784509e-09,0.6223394955038782,0.7619318273776207,-0.16666664736921705,0.06614885803763355
218,0.33333333333333326,5.551115123125783e-17,True,11,13,1.7256516744177155e-12,0.6779376857816035,-0.16648447339873454,0.6666666666764082,-0.26122589813568803
219,0.33333333333333304,2.7755575615628914e-16,True,15,23,2.2448739026001616e-12,0.5912289249545886,-0.36152001532620465,-0.16666666665116225,0.7014084823004157
220,0.3333333333333331,2.220446049250313e-16,True,10,12,8.869760446499299e-11,0.5912289254041845,-0.36152001564242336,-0.1666666667230684,0.7014084817413723
221,0.3333333333333331,2.220446049250313e-16,True,12,17,2.7885406485846288e-11,-0.6623824013986012,0.7282103927846167,-0.16666666652152304,-0.05640390437283724
222,0.33333333333333387,-5.551115123125783e-16,True,12,14,1.5892270180805834e-11,0.693492970033715,0.3952414458419498,0.1666666665819686,-0.5788557007174039
223,0.33333333333333326,5.551115123125783e-17,True,12,16,1.3862729598400187e-10,0.677937685250477,-0.1664844741045841,0.666666667203526,-0.26122589771898247
224,0.3333333333333333,0.0,True,13,24,4.2609166951097305e-09,0.6779377016233706,-0.16648445046900662,0.6666666488771763,-0.26122591706132536
225,0.3333333333333339,-6.106226635438361e-16,True,9,11,1.8919502463879635e-11,0.6934929701083115,0.39524144583011783,0.1666666666391501,-0.5788557006196495
226,0.3333333333333334,-1.1102230246251565e-16,True,14,19,6.22903622957482e-10,-0.071153476172384,0.36669037802703086,0.6666666629254949,0.6450045814060268
227,0.3333333333333335,-1.6653345369377348e-16,True,11,14,8.442650698376901e-12,-0.05559819229360352,0.9284162965420656,0.1666666667013865,0.327374775356086
228,0.3333333333333339,-6.106226635438361e-16,True,12,15,1.1520761538986743e-10,0.6223394934094293,0.7619318232455766,-0.16666666666183144,0.06614887672818139
229,0.33333333333333337,-5.551115123125783e-17,True,13,14,5.252863257215563e-12,-0.05559819229544722,0.9284162965623686,0.16666666664030816,0.3273747753292893
230,0.33333333333333337,-5.551115123125783e-17,True,11,27,4.089125368038445e-09,-0.055598188776661846,0.928416286183401,0.1666666820107845,0.32737479753593135
231,0.3333333333333339,-6.106226635438361e-16,True,12,18,1.6701416806971174e-09,0.6934929721594025,0.39524144404156064,0.1666666760369767,-0.5788556966777174
232,0.33333333333333337,-5.551115123125783e-17,True,11,13,6.425514782810475e-12,-0.05559819235859947,0.9284162965344086,0.16666666668955576,0.3273747753727854
233,0.3333333333333335,-1.6653345369377348e-16,True,11,37,1.3240362917257386e-09,-0.055598188045247604,0.9284162939458054,0.1666666698848379,0.32737478181973606
234,0.3333333333333333,0.0,True,13,14,8.222614887548558e-11,-3.794053698309339e-10,-6.79766748874866e-11,1.0,2.711656113727172e-10
235,0.3333333333333329,3.885780586188048e-16,True,12,15,3.3857070897131757e-11,-0.08670876083476758,-0.19503554185906644,0.1666666668490376,0.9626343804205578
236,0.3333333333333333,0.0,True,12,19,3.2891665238160855e-10,-0.07115347557701139,0.3666903771202705,0.6666666669251027,0.6450045778532737
237,0.3333333333333334,-1.1102230246251565e-16,True,13,16,1.1255005130430472e-12,-0.6067842092162716,-0.20020590392383475,0.6666666666682478,-0.3837786797534116
238,0.3333333333333333,0.0,True,8,10,5.660895824566614e-11,-0.05559819223943931,0.9284162965379963,0.16666666652795833,0.32737477546511756
239,0.33333333333333337,-5.551115123125783e-17,True,12,23,3.442827845443049e-11,-5.455125075843286e-11,-2.7562031169326136e-11,1.0,1.4166085676716694e-10
240,0.3333333333333333,0.0,True,15,16,1.5767267220328806e-10,-0.606784208542222,-0.20020590443776023,0.6666666674736076,-0.38377867915203684
241,0.3333333333333329,3.885780586188048e-16,True,10,16,1.5054318514094477e-11,-0.08670876073265725,-0.1950355418994182,0.1666666667186423,0.9626343804441561
242,0.33333333333333337,-5.551115123125783e-17,True,12,13,4.452563666129338e-11,-0.055598192363537205,0.928416296440622,0.1666666669655498,0.327374775497412
243,0.3333333333333333,0.0,True,11,15,9.65661344583057e-13,-0.07115347657041195,0.36669037732426185,0.6666666666670015,0.6450045778944854
244,0.33333333333333337,-5.551115123125783e-17,True,12,14,3.1883602000639e-13,7.184891063101825e-13,3.407551498299967e-13,1.0,-1.155843096119603e-12
245,0.3333333333333333,0.0,True,10,11,5.641068266870266e-10,3.166929014842912e-09,1.3763270109671744e-09,1.0,-8.431593181120038e-11
246,0.3333333333333334,-1.1102230246251565e-16,True,9,20,4.715825837060725e-10,-0.055598190690089436,0.9284162969982231,0.16666666703681016,0.32737477416401
247,0.3333333333333334,-1.1102230246251565e-16,True,9,11,2.809034442530798e-12,-0.055598192321149445,0.9284162965504542,0.16666666665277105,0.32737477535236803
248,0.33333333333333326,5.551115123125783e-17,True,10,12,2.807316250782756e-10,1.0740577091828114e-09,1.2700991733874353e-09,1.0,1.7278912407802156e-09
249,0.3333333333333338,-4.996003610813204e-16,True,9,12,2.1386721823889972e-11,0.6223394934321901,0.7619318231853494,-0.16666666667653368,0.06614887717072565
250,0.333333333333333,3.3306690738754696e-16,True,11,12,1.5406104717219486e-10,-0.08670876150504714,-0.19503554149390576,0.1666666675292962,0.9626343803163893
251,0.33333333333333304,2.7755575615628914e-16,True,12,16,3.579488085315095e-11,-0.6623824013951258,0.7282103928025964,-0.16666666643322706,-0.05640390444242474
252,0.3333333333333335,-1.6653345369377348e-16,True,12,24,6.36072377278329e-10,-0.05559819165924824,0.9284162977318435,0.16666666571805538,0.32737477259029035
253,0.3333333333333341,-7.771561172376096e-16,True,11,24,1.7709956433700442e-09,0.6223394853219649,0.7619318279329071,-0.16666667082962305,0.06614888832460226
254,0.33333333333333337,-5.551115123125783e-17,True,11,13,6.225820680410371e-12,0.677937685768593,-0.16648447338485706,0.6666666666838769,-0.2612258981592368
255,0.33333333333333354,-2.220446049250313e-16,True,16,33,1.7370839985884368e-09,-0.606784201776018,-0.20020589811429765,0.6666666738857785,-0.38377868201003706
