start_id,root_pass,residual_norm,residual_max_abs,norm_residual,axis_distance,nearest_axis_id,success,status,function_evaluations,f0,f1,f2,f3
153,True,3.521867504379634e-16,3.3306690738754696e-16,2.220446049250313e-16,0.8420246737858658,3,True,1,8,0.024098142754118545,0.8702220521247324,3.157012377180795e-15,-0.49206997420247245
154,True,5.087681048627601e-16,4.440892098500626e-16,0.0,0.0,5,True,1,8,0.5912289249577996,-0.3615200153144448,-0.16666666666666752,0.7014084823000861
155,True,2.303525467630083e-16,2.220446049250313e-16,0.0,0.8420246737858658,3,True,1,8,0.9951413007735664,0.02612050775876914,6.326490484358221e-16,0.09492897644617386
156,True,2.237726045655905e-16,2.220446049250313e-16,0.0,0.8420246737858658,1,True,1,6,-0.06716431733343746,-0.1510738811497991,-0.6454972243679044,0.7456533847873293
157,True,6.4796043696850615e-16,5.551115123125783e-16,1.3322676295501878e-15,0.41744238123296196,1,True,1,6,0.3713217630891547,-0.09118730155614228,0.9128709291752771,-0.14307931701660195
158,True,3.544273982392691e-16,3.3306690738754696e-16,1.1102230246251565e-16,0.880485734471837,8,True,1,10,0.01905125462072399,0.6879709387049793,0.6123724356957969,-0.38901547166502687
159,True,2.435541875787129e-16,2.220446049250313e-16,0.0,0.0,8,True,1,7,-0.05559819231018891,0.928416296547143,0.1666666666666701,0.3273747753565443
160,True,2.254873622441467e-16,2.220446049250313e-16,0.0,0.8420246737858658,1,True,1,8,-0.06716431733343746,-0.15107388114979917,-0.6454972243679044,0.7456533847873293
161,True,4.847302891456678e-16,3.3306690738754696e-16,1.1102230246251565e-16,0.880485734471837,3,True,1,6,0.019051254620724628,0.6879709387049829,-0.612372435695792,-0.38901547166502815
162,True,6.717594758613268e-15,6.217248937900877e-15,3.952393967665557e-14,0.4174423812329348,9,True,1,8,0.3713217630891317,-0.09118730155613568,0.9128709291752888,-0.14307931701659093
163,True,3.587481965580831e-16,3.3306690738754696e-16,2.220446049250313e-16,0.8420246737858658,8,True,1,9,-0.04306617457931954,0.7191481709749333,-0.6454972243679007,0.25358341058485656
164,True,2.2887833992611187e-16,1.6653345369377348e-16,0.0,0.8420246737858658,0,True,1,8,-0.5371773447420322,-0.30615270748546974,0.6454972243679008,0.4483796977211972
165,True,4.567405774653018e-15,3.55871292281657e-15,3.219646771412954e-14,0.41744238123294225,0,True,1,6,-0.4273340874071288,-0.3233080213627963,-8.70261509622945e-15,0.8443088896028457
166,True,2.498001805406602e-16,2.220446049250313e-16,0.0,0.41744238123296273,6,True,1,7,-0.0864647084027589,0.09401922545534433,0.45643546458763784,0.880540121807218
167,True,1.1298258127427696e-15,7.771561172376096e-16,1.7763568394002505e-15,0.4174423812329593,2,True,1,9,0.7341235461005908,-0.4900445602100187,0.4564354645876357,-0.11218562624477439
168,True,2.135102051641802e-14,1.709743457922741e-14,5.5289106626332796e-14,0.842024673785855,7,True,1,9,0.45796395603154505,-0.2800321997266787,0.6454972243678998,0.543308674167376
169,True,1.6653345369377348e-16,1.1102230246251565e-16,0.0,0.0,5,True,1,9,0.5912289249578,-0.36152001531444516,-0.16666666666666743,0.7014084823000856
170,True,2.5438405243138006e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,6,True,1,8,-0.08670876083059756,-0.19503554191336733,0.16666666666666408,0.9626343804415073
171,True,2.3511103476751525e-16,2.220446049250313e-16,1.1102230246251565e-16,0.8804857344718372,3,True,1,6,0.019051254620724482,0.6879709387049828,-0.612372435695792,-0.3890154716650282
172,True,3.8939139188282718e-16,2.220446049250313e-16,2.220446049250313e-16,0.41744238123296246,3,True,1,7,0.720711122171229,0.6338099023597327,2.0955771431224094e-15,-0.28082109260067
173,True,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.41744238123296085,8,True,1,7,-0.06942474824732059,0.709359139650817,0.4564354645876391,0.532594106230359
174,True,8.985872573001344e-17,8.985872573001344e-17,2.220446049250313e-16,0.8420246737858658,6,True,1,10,0.4148977814522151,0.43911597124823204,8.346456130872192e-16,0.7968920847522278
175,True,4.477603233993732e-16,4.440892098500626e-16,2.220446049250313e-16,0.0,2,True,1,9,-0.6623824015281942,0.7282103926313336,-0.16666666666666438,-0.056403904401062854
176,True,4.1633825886895475e-16,3.3306690738754696e-16,0.0,0.4174423812329614,0,True,1,6,-0.42733408740711404,-0.32330802136279113,-2.7747348926001943e-15,0.844308889602855
177,True,7.566133974233173e-16,6.661338147750939e-16,2.220446049250313e-16,0.41744238123296246,0,True,1,8,0.7207111221712293,0.6338099023597322,2.376748004204203e-15,-0.28082109260067034
178,True,2.603703785810335e-16,2.220446049250313e-16,0.0,0.8420246737858658,5,True,1,6,0.45796395603153456,-0.2800321997267008,0.6454972243679017,0.5433086741673712
179,True,7.686433300762989e-16,6.661338147750939e-16,2.220446049250313e-16,0.41744238123296196,8,True,1,7,0.3104169949195534,0.9258417951924132,3.0699861594345657e-15,0.21554178142532784
180,True,2.482534153247273e-16,2.220446049250313e-16,0.0,0.0,5,True,1,8,0.5912289249578002,-0.36152001531444533,-0.16666666666666738,0.7014084823000852
181,True,3.16538315779853e-16,2.220446049250313e-16,1.1102230246251565e-16,0.8420246737858661,1,True,1,8,-0.043066174579319515,0.7191481709749332,-0.6454972243679009,0.2535834105848565
182,True,3.5652682413747997e-16,2.220446049250313e-16,1.1102230246251565e-16,0.4174423812329617,4,True,1,7,-0.33234939892663645,-0.10965728972040377,0.9128709291752765,-0.21020423999278995
183,True,1.4473860732877482e-14,1.1352030426792226e-14,3.241851231905457e-14,0.41744238123295396,2,True,1,5,0.7341235461005845,-0.4900445602100287,0.45643546458763334,-0.112185626244783
184,True,1.2032804586729412e-16,1.0061396160665481e-16,1.1102230246251565e-16,0.8420246737858658,8,True,1,8,0.024098142754118493,0.8702220521247324,3.1087744179464395e-15,-0.49206997420247234
185,True,4.30123511987107e-17,4.174692450470589e-17,0.0,0.0,9,True,1,11,-1.0759161875997915e-15,-2.334141507586283e-15,1.0,2.1269106548318223e-15
186,True,2.5480885176785203e-16,2.220446049250313e-16,2.220446049250313e-16,0.8420246737858658,6,True,1,8,0.41489778145221523,0.439115971248232,7.620412390817973e-16,0.7968920847522278
187,True,1.6653345369377348e-16,1.1102230246251565e-16,0.0,0.8420246737858658,1,True,1,8,0.45796395603153456,-0.2800321997267006,0.6454972243679018,0.543308674167371
188,True,7.79971183514662e-15,5.329070518200751e-15,1.6209256159527285e-14,0.417442381232959,1,True,1,6,0.7341235461005953,-0.4900445602100111,0.45643546458763534,-0.11218562624478107
189,True,2.779199049021502e-16,2.220446049250313e-16,4.440892098500626e-16,0.8420246737858658,2,True,1,6,0.9951413007735664,0.02612050775876903,6.473179655054909e-16,0.09492897644617405
190,True,2.5438405243138006e-16,2.220446049250313e-16,0.0,0.4174423812329614,4,True,1,6,-0.3323493989266368,-0.10965728972040392,0.9128709291752761,-0.21020423999279017
191,True,4.615735264856939e-16,4.440892098500626e-16,1.3322676295501878e-15,0.4174423812329622,6,True,1,7,-0.42733408740711304,-0.3233080213627906,-1.969061424098641e-15,0.8443088896028558
192,True,1.1168298112707247e-16,1.1102230246251565e-16,0.0,0.842024673785866,8,True,1,6,-0.5802435193213513,0.4129954634894631,2.111288685862983e-16,0.7019631083060535
193,True,2.865183482423175e-16,2.220446049250313e-16,2.220446049250313e-16,0.8420246737858658,2,True,1,5,-0.513079201987914,0.5640693446392623,0.6454972243679041,-0.0436902764812758
194,True,1.3877787807814457e-16,1.3877787807814457e-16,0.0,0.880485734471837,3,True,1,8,0.7431558482811521,0.24520115404320475,0.40824829046386335,0.47003096978256104
195,True,2.0770370905276122e-16,1.6653345369377348e-16,2.220446049250313e-16,0.8420246737858658,7,True,1,9,0.4579639560315344,-0.28003219972670085,0.6454972243679018,0.5433086741673712
196,True,2.691897363525767e-16,2.220446049250313e-16,0.0,0.8420246737858658,3,True,1,6,0.48206209878565287,0.5901898523980313,0.6454972243679044,0.05123869996489812
197,True,1.4131687288765273e-14,1.1879386363489175e-14,2.2870594307278225e-14,0.842024673785854,6,True,1,5,0.024098142754118063,0.8702220521247258,-5.248826799002997e-16,-0.49206997420248416
198,True,5.608068829092913e-16,4.440892098500626e-16,8.881784197001252e-16,0.0,8,True,1,7,-0.055598192310188116,0.9284162965471431,0.16666666666666988,0.32737477535654413
199,True,1.2309932075036707e-15,9.43689570931383e-16,8.881784197001252e-15,0.4174423812329593,8,True,1,7,0.31041699491955127,0.9258417951924136,5.237996146048517e-15,0.21554178142532848
200,True,2.864526987173288e-16,2.220446049250313e-16,0.0,0.842024673785866,8,True,1,8,-0.5802435193213513,0.4129954634894631,-8.211820079644834e-18,0.7019631083060535
201,True,3.3335590258932494e-16,2.220446049250313e-16,1.1102230246251565e-16,0.8420246737858658,3,True,1,6,0.482062098785653,0.5901898523980313,0.6454972243679044,0.05123869996489821
202,True,5.266250202865052e-16,4.440892098500626e-16,1.3322676295501878e-15,0.8420246737858658,1,True,1,6,0.4579639560315345,-0.2800321997267011,0.6454972243679017,0.5433086741673712
203,True,4.1532744577178547e-16,3.3306690738754696e-16,1.1102230246251565e-16,0.4174423812329614,8,True,1,7,0.31041699491955305,0.9258417951924133,3.2932678464664853e-15,0.21554178142532796
204,True,1.3148059621411757e-15,1.1102230246251565e-15,1.7763568394002505e-15,0.41744238123296035,0,True,1,9,0.7511635062560287,0.1252953539854569,0.45643546458763906,-0.46013164182163613
205,True,2.5066604164831255e-16,2.220446049250313e-16,0.0,0.41744238123296035,7,True,1,7,-0.03897236416252051,0.20084459127653906,0.9128709291752763,0.35328355700939656
206,True,4.996003610813204e-16,4.440892098500626e-16,0.0,0.41744238123296196,1,True,1,7,0.7341235461005912,-0.4900445602100155,0.45643546458763806,-0.11218562624477671
207,True,1.1527756336890508e-16,1.1102230246251565e-16,0.0,0.842024673785866,1,True,1,8,-0.06716431733343749,-0.15107388114979922,-0.6454972243679042,0.7456533847873293
208,True,2.5172027167143304e-16,2.220446049250313e-16,1.1102230246251565e-16,0.4174423812329598,8,True,1,10,-0.06942474824732059,0.7093591396508175,0.45643546458763884,0.5325941062303587
209,True,3.3306690738754696e-16,2.220446049250313e-16,4.440892098500626e-16,0.8420246737858655,3,True,1,7,0.4820620987856531,0.5901898523980315,0.6454972243679041,0.05123869996489811
210,True,3.565943417640937e-16,3.3306690738754696e-16,2.220446049250313e-16,0.8420246737858658,8,True,1,8,-0.04306617457931959,0.7191481709749333,-0.6454972243679007,0.2535834105848565
211,True,2.5438405243138006e-16,2.220446049250313e-16,2.220446049250313e-16,0.4174423812329622,4,True,1,10,0.6561788177755519,-0.08835537765693191,-0.45643546458763956,0.5943814877740102
212,True,2.830524433501838e-16,1.6653345369377348e-16,1.1102230246251565e-16,0.8420246737858658,7,True,1,9,0.4579639560315345,-0.28003219972670074,0.6454972243679018,0.5433086741673713
213,True,2.482534153247273e-16,2.220446049250313e-16,0.0,0.842024673785866,1,True,1,6,-0.06716431733343736,-0.15107388114979925,-0.6454972243679042,0.7456533847873295
214,True,1.942890293094024e-16,1.6653345369377348e-16,0.0,0.880485734471837,3,True,1,6,0.7431558482811521,0.24520115404320486,0.4082482904638635,0.470030969782561
215,True,2.498001805406602e-16,2.220446049250313e-16,1.1102230246251565e-16,0.4174423812329611,4,True,1,9,-0.3323493989266371,-0.10965728972040399,0.9128709291752761,-0.21020423999279025
216,True,1.022033733472938e-14,6.328271240363392e-15,4.729550084903167e-14,0.8420246737858592,0,True,1,4,-0.5802435193213565,0.4129954634894555,6.343304195822655e-15,0.7019631083060538
217,True,1.47853421634433e-16,1.2899095669131026e-16,0.0,0.0,9,True,1,6,-8.954951493449864e-16,-2.415795846819952e-15,1.0,1.9889203964751974e-15
218,True,2.2247786310271853e-16,2.220446049250313e-16,0.0,0.4174423812329614,7,True,1,6,-0.0389723641625204,0.20084459127653856,0.9128709291752767,0.35328355700939595
219,True,8.886119947416683e-17,6.938893903907228e-17,0.0,0.8804857344718371,0,True,1,6,0.01905125462072403,0.687970938704979,0.6123724356957968,-0.38901547166502704
220,True,4.335559509131367e-16,3.3306690738754696e-16,2.220446049250313e-16,0.0,5,True,1,6,0.5912289249578004,-0.36152001531444483,-0.16666666666666807,0.7014084823000853
221,True,7.129870937932547e-16,4.440892098500626e-16,2.220446049250313e-16,0.41744238123296196,3,True,1,7,0.720711122171229,0.6338099023597329,1.9780285089009446e-15,-0.28082109260066973
222,True,2.8531614838905425e-16,2.220446049250313e-16,0.0,0.41744238123296085,6,True,1,8,0.27633707460867607,-0.30483803319852953,-1.0979348833184246e-15,0.9114338125790437
223,True,2.4973849386715747e-15,1.4432899320127035e-15,6.661338147750939e-15,0.8420246737858647,6,True,1,5,0.45796395603153306,-0.28003219972670307,0.6454972243679014,0.5433086741673718
224,True,1.9341972280437705e-16,1.1102230246251565e-16,0.0,0.8420246737858658,2,True,1,7,-0.513079201987914,0.5640693446392622,0.6454972243679041,-0.04369027648127564
225,True,3.3306690738754696e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,5,True,1,8,0.5912289249577998,-0.3615200153144454,-0.16666666666666716,0.7014084823000858
226,True,2.3263411494723067e-16,2.220446049250313e-16,1.1102230246251565e-16,0.842024673785866,2,True,1,8,-0.04306617457931957,0.7191481709749332,-0.6454972243679008,0.25358341058485656
227,True,4.1540741810552243e-16,3.3306690738754696e-16,0.0,0.0,4,True,1,10,-0.6067842092180048,-0.20020590391581236,0.6666666666666669,-0.3837786797576025
228,True,1.1629777125390737e-16,1.1102230246251565e-16,0.0,0.8420246737858658,3,True,1,8,0.024098142754118552,0.8702220521247322,3.1412032085615114e-15,-0.4920699742024724
229,True,2.5897974884783075e-16,2.220446049250313e-16,2.220446049250313e-16,0.41744238123296085,7,True,1,9,-0.03897236416252049,0.20084459127653886,0.9128709291752765,0.35328355700939634
230,True,4.041272810440265e-16,3.3306690738754696e-16,4.440892098500626e-16,0.0,5,True,1,7,0.5912289249577999,-0.3615200153144453,-0.1666666666666673,0.7014084823000856
231,True,1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.8420246737858657,0,True,1,9,-0.5371773447420322,-0.3061527074854698,0.6454972243679009,0.4483796977211973
232,True,1.7971620747388654e-14,1.1203455134459003e-14,3.552713678800501e-14,0.4174423812329622,0,True,1,6,0.7207111221712208,0.6338099023597374,-8.154256309243388e-15,-0.2808210926006801
233,True,3.605850265110368e-16,2.7755575615628914e-16,1.1102230246251565e-16,0.8420246737858658,3,True,1,8,0.4148977814522153,0.43911597124823204,6.97082794543223e-16,0.7968920847522278
234,True,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,5,True,1,10,0.5912289249578001,-0.3615200153144454,-0.16666666666666727,0.7014084823000853
235,True,2.0911873851891578e-16,1.6653345369377348e-16,2.220446049250313e-16,0.8804857344718371,0,True,1,5,0.019051254620724024,0.687970938704979,0.6123724356957969,-0.3890154716650271
236,True,4.1910000110727263e-16,3.3306690738754696e-16,1.1102230246251565e-16,0.8420246737858657,2,True,1,8,-0.5130792019879141,0.5640693446392623,0.6454972243679041,-0.04369027648127574
237,True,2.646945416696069e-16,2.1163626406917047e-16,0.0,0.8420246737858658,8,True,1,8,0.02409814275411843,0.8702220521247324,3.1332517500985617e-15,-0.4920699742024722
238,True,1.2225062931717345e-15,8.881784197001252e-16,3.1086244689504383e-15,0.41744238123296085,4,True,1,6,0.6561788177755525,-0.08835537765692995,-0.4564354645876399,0.5943814877740095
239,True,5.095246377785861e-16,4.440892098500626e-16,0.0,0.4174423812329622,4,True,1,7,0.6561788177755518,-0.08835537765693145,-0.4564354645876398,0.59438148777401
240,True,1.1857187100668868e-16,1.1102230246251565e-16,0.0,0.8420246737858661,1,True,1,8,-0.04306617457931956,0.7191481709749331,-0.6454972243679008,0.25358341058485656
241,True,2.498001805406602e-16,2.220446049250313e-16,0.0,0.842024673785866,8,True,1,8,-0.04306617457931957,0.7191481709749332,-0.6454972243679006,0.2535834105848565
242,True,6.181460191301304e-16,3.3306690738754696e-16,8.881784197001252e-16,0.8420246737858657,0,True,1,6,-0.06716431733343764,-0.1510738811497995,-0.6454972243679044,0.7456533847873292
243,True,2.5447867175859907e-16,2.220446049250313e-16,2.220446049250313e-16,0.41744238123296035,7,True,1,7,-0.03897236416252049,0.2008445912765391,0.9128709291752763,0.3532835570093966
244,True,2.727435500648127e-16,2.220446049250313e-16,4.440892098500626e-16,0.4174423812329614,7,True,1,7,-0.03897236416252045,0.20084459127653864,0.9128709291752765,0.35328355700939607
245,True,2.486410087150353e-16,2.220446049250313e-16,4.440892098500626e-16,0.41744238123296196,8,True,1,11,-0.0694247482473206,0.7093591396508163,0.4564354645876397,0.5325941062303593
246,True,5.3533015581491455e-16,4.440892098500626e-16,2.220446049250313e-16,0.842024673785866,3,True,1,8,-0.04306617457931945,0.7191481709749332,-0.6454972243679008,0.2535834105848566
247,True,2.9893669801409083e-16,2.220446049250313e-16,0.0,0.8420246737858657,7,True,1,8,0.4579639560315344,-0.28003219972670074,0.6454972243679018,0.5433086741673713
248,True,0.0,0.0,0.0,0.41744238123296035,1,True,1,6,0.3713217630891565,-0.0911873015561426,0.9128709291752761,-0.1430793170166026
249,True,4.743645557612334e-16,4.440892098500626e-16,0.0,0.41744238123296196,3,True,1,6,0.720711122171229,0.6338099023597329,1.8628158535097184e-15,-0.2808210926006695
250,True,2.7528008561750606e-16,2.220446049250313e-16,0.0,0.8420246737858658,2,True,1,7,0.9951413007735664,0.02612050775876902,6.265482827865748e-16,0.09492897644617404
251,True,1.7462031495132803e-16,1.6653345369377348e-16,0.0,0.41744238123296246,3,True,1,7,0.7207111221712289,0.6338099023597327,2.1582208004068807e-15,-0.28082109260067
252,True,2.5447867175859907e-16,2.220446049250313e-16,2.220446049250313e-16,0.8804857344718372,0,True,1,6,0.019051254620724038,0.6879709387049792,0.6123724356957969,-0.389015471665027
253,True,1.8078571602780163e-16,1.4267979350842438e-16,0.0,0.8420246737858658,8,True,1,8,-0.5802435193213512,0.41299546348946314,2.2556979823096864e-16,0.7019631083060536
254,True,3.551358699033583e-16,2.220446049250313e-16,0.0,0.8420246737858658,3,True,1,9,0.9951413007735664,0.02612050775876913,4.4613956903705945e-16,0.094928976446174
255,True,2.6163457451116507e-16,2.220446049250313e-16,2.220446049250313e-16,0.8420246737858657,3,True,1,8,0.9951413007735666,0.026120507758769083,6.300104912276025e-16,0.09492897644617387
256,True,4.611102534756203e-16,4.440892098500626e-16,1.1102230246251565e-16,0.0,4,True,1,11,-0.6067842092180052,-0.2002059039158123,0.6666666666666664,-0.3837786797576029
