probe_id,point_norm_squared,e1_direct,e1_predicted,e1_residual,e2_direct,e2_predicted,e2_residual,e3_direct,e3_predicted,e3_residual,e4_direct,e4_predicted,e4_residual,e5_direct,e5_predicted,e5_residual
46,4.505732241452534,1.877388433938555,1.8773884339385558,8.881784197001252e-16,1.3940933258246722,1.394093325824673,8.881784197001252e-16,0.5149930745308494,0.51499307453085,5.551115123125783e-16,0.09721836931252527,0.09721836931252534,6.938893903907228e-17,0.00859010154929645,0.00859010154929643,1.9081958235744878e-17
47,6.084027560272826,2.535011483447008,2.535011483447011,3.1086244689504383e-15,2.5703077154268072,2.570307715426813,5.773159728050814e-15,1.3234699987800194,1.3234699987800265,7.105427357601002e-15,0.3613914466382362,0.3613914466382389,2.7200464103316335e-15,0.04911585496924658,0.049115854969247155,5.759281940243e-16
48,0.9571072921883863,0.3987947050784949,0.39879470507849435,5.551115123125783e-16,0.06403506715559805,0.06403506715559786,1.942890293094024e-16,0.005281718321471762,0.005281718321471742,1.9949319973733282e-17,0.0002353013728887555,0.0002353013728887538,1.7076184216646695e-18,5.3551781679608124e-06,5.355178167960766e-06,4.658681209898652e-20
49,1.955043661903122,0.8146015257929683,0.8146015257929674,8.881784197001252e-16,0.25183943212807924,0.25183943212807836,8.881784197001252e-16,0.035621491490132697,0.0356214914901325,1.942890293094024e-16,0.0020974801939287724,0.002097480193928742,3.0357660829594124e-17,2.6463285570671677e-05,2.646328557067003e-05,1.6466320494623599e-18
50,2.141153813259795,0.8921474221915816,0.8921474221915814,2.220446049250313e-16,0.3027476934396507,0.30274769343965025,4.440892098500626e-16,0.04735119154483579,0.047351191544835664,1.249000902703301e-16,0.0031664357240006064,0.0031664357240005865,1.9949319973733282e-17,5.5200087048413996e-05,5.5200087048412695e-05,1.3010426069826053e-18
51,11.229636178620872,4.679015074425368,4.679015074425363,4.440892098500626e-15,8.361693919822308,8.361693919822292,1.5987211554602254e-14,6.952464449582399,6.952464449582372,2.6645352591003757e-14,2.541996285509795,2.5419962855097737,2.1316282072803006e-14,0.28166883518437397,0.28166883518436736,6.6058269965196814e-15
52,9.750268779309554,4.062611991378983,4.062611991378981,1.7763568394002505e-15,6.636639900270029,6.636639900270021,7.993605777301127e-15,5.583486241323447,5.5834862413234365,1.0658141036401503e-14,2.558770545104598,2.55877054510459,7.993605777301127e-15,0.6075541492446408,0.6075541492446381,2.6645352591003757e-15
53,2.4027438070650606,1.0011432529437765,1.0011432529437754,1.1102230246251565e-15,0.3854348136810441,0.3854348136810432,8.881784197001252e-16,0.06992871990244946,0.06992871990244927,1.942890293094024e-16,0.005758480479460432,0.005758480479460402,3.0357660829594124e-17,0.00016319744596080297,0.0001631974459608012,1.7618285302889447e-18
54,3.0047490434180175,1.2519787680908383,1.2519787680908405,2.220446049250313e-15,0.6143945082065428,0.6143945082065455,2.6645352591003757e-15,0.147774656086523,0.14777465608652413,1.1379786002407855e-15,0.01768355267630612,0.017683552676306325,2.0469737016526324e-16,0.0009426571781284826,0.000942657178128499,1.6371452804531117e-17
55,2.5838382544511633,1.0765992726879845,1.076599272687985,4.440892098500626e-16,0.47052141040448925,0.4705214104044897,4.440892098500626e-16,0.10648646588531951,0.1064864658853197,1.8041124150158794e-16,0.013112992496562299,0.013112992496562325,2.6020852139652106e-17,0.000830221999780332,0.0008302219997803335,1.5178830414797062e-18
