sample_id,source_index,f0,f1,f2,f3,top_pencil_eigenvalue,one_ninth_gap,s4,s6,residual_norm_squared,residual_identity_prediction,residual_identity_residual,eigenvalue_0,eigenvalue_1,eigenvalue_2,eigenvalue_3,eigenweight_0,eigenweight_1,eigenweight_2,eigenweight_3
353,3530,-0.16809614306715237,0.6852305330678892,-0.4728953263675201,-0.5277999749310343,0.06755063311899592,0.04356047799211518,0.8734114132997249,0.365345077845368,0.06074676981352449,0.060746769813524226,2.636779683484747e-16,0.38152874185495556,0.44085358504496924,0.680339725675896,0.9972779474241801,0.1970377651206019,0.0043386681052256,0.00039927702498379056,0.7982242897491881
354,3540,-0.24466683986080096,0.5629826623806532,0.6704375117095157,-0.4167759616677451,0.06933259791260608,0.04177851319850502,0.8978415247754835,0.38551164137696975,0.0656342626821574,0.06563426268215711,2.914335439641036e-16,0.3225759238231556,0.48603035095963304,0.6668418977003348,1.0245518275168775,0.1236503348506334,0.06657118712074236,0.011352028192903197,0.7984264498357206
355,3550,0.062227730030060255,0.5493692138901971,0.3530199672036564,-0.7547834651080415,0.08510028296489361,0.026010828146217496,1.1100935318919525,0.6029506446189713,0.10009044480792895,0.1000904448079285,4.440892098500626e-16,0.25679730580990556,0.3219474808984305,0.6925479932713122,1.2287072200203528,0.10435933503488733,0.01894553283384336,1.2625647949353699e-05,0.8766825064833199
356,3560,-0.6201613336784764,0.5833641584014415,0.4378400364077761,0.2887599027239557,0.08016356325664536,0.03094754785446574,1.0472579690654267,0.5254986171767103,0.0861977307375805,0.08619773073758052,-2.7755575615628914e-17,0.22188867691041791,0.4194753262329808,0.6942835360223346,1.1643524608342655,0.06817507586842389,0.07090335213959251,5.8855243907604656e-05,0.8608627167480758
357,3570,0.2737552754358093,0.7416488595046746,0.5830404375942565,-0.18729353031105248,0.06538798504401556,0.04572312606709554,0.9049762458531,0.370719565219173,0.046154785811923976,0.04615478581192378,1.942890293094024e-16,0.24095135373450827,0.591588286532362,0.6799132764966306,0.987547083236499,0.07759571671080283,0.061216524781395734,0.001296948384329788,0.8598908101234716
358,3580,-0.607243859847491,-0.4362930951424617,-0.33659445391772413,-0.5723699882072439,0.06455088778815277,0.04656022332295834,0.8594939995614526,0.34572785222506647,0.049300069218199544,0.04930006921819963,-8.326672684688674e-17,0.33013493746256833,0.5306102993957291,0.6747751471616528,0.9644796159800497,0.11651920218328003,0.07088458730765469,0.0010964039260159025,0.8114998065830495
359,3590,0.7429239060092026,-0.4829635843777182,0.3771469077156186,-0.2693890421780418,0.10625005510255298,0.004861056008558129,1.5010186502891456,1.10395461381362,0.028280106531861804,0.028280106531862526,-7.216449660063518e-16,0.15796293563786468,0.21417487676537275,0.6048755474154404,1.522986640181321,0.00016830806031223306,0.016604884829389356,6.074216241847064e-06,0.9832207328940564
360,3600,0.5751906563271657,-0.22867799857888782,0.3030673615585314,-0.7245772948401219,0.08713573851427284,0.023975372596838268,1.1627151965310736,0.6427258871855577,0.08056236607756398,0.08056236607756428,-3.0531133177191805e-16,0.14509793182237993,0.42708067961090845,0.6658885203734506,1.26193286819326,0.0255288560061829,0.08235898861095853,0.00326917200832338,0.8888429833745348
361,3610,0.48793854813220217,0.39417340396206607,-0.28762750944669174,0.7237497610811969,0.08727652855913265,0.023834582551978456,1.1759654936305917,0.646940396595439,0.06897129361509535,0.06897129361509546,-1.1102230246251565e-16,0.11288646183191887,0.4770287751596036,0.6427402801412475,1.26734448286723,0.01213932853789575,0.09789040176640966,5.153443987347814e-07,0.8899697543512969
362,3620,0.09894519293509932,0.6861575030904432,-0.08573333722457094,-0.7155749608783571,0.08857215353221704,0.02253895757889407,1.1975891613215808,0.6710060915629384,0.06648915070676702,0.06648915070676686,1.5265566588595902e-16,0.10702448498143227,0.460267428204067,0.6488383349238832,1.2838697518906184,0.006991498801380775,0.0945518694551511,0.00028272444333353523,0.8981739073001346
363,3630,-0.5843142825735944,-0.0610537014669733,0.6428368808152071,0.4915384108912169,0.07313017028437085,0.03798094082674025,1.0154369831875758,0.45429836457108974,0.04417291875954666,0.04417291875954632,3.400058012914542e-16,0.14024867423309686,0.6130850095194093,0.6572770416490038,1.089389274598492,0.03212666850039222,0.09124327628491126,1.0016891797680503e-08,0.8766300451978055
364,3640,-0.4442979136103071,0.511916924456709,-0.5351155232584245,-0.5041743777545371,0.07859852138544872,0.032512589725662386,1.0720363347710193,0.5158429225526102,0.05242126418623358,0.052421264186233385,1.942890293094024e-16,0.12443941457059551,0.5518343479337833,0.6691686172924622,1.1545576202031598,0.022076008567403833,0.09599069237778247,0.003964990698751035,0.8779683083560622
365,3650,-0.22377076920059516,0.13329377409505241,0.032235321610750184,-0.9649457480498697,0.10641918907889919,0.004691922032211915,1.5018305305958972,1.1095233557646542,0.032341173886943866,0.032341173886943686,1.8041124150158794e-16,0.1490649770686067,0.23115454977528577,0.5935004569203423,1.5262800162357661,0.01330110292888257,0.004243893440049851,0.0006803667288915247,0.981774636902176
366,3660,0.4263297636225459,-0.7307285208680339,-0.4476459067295396,-0.28964099093161527,0.09595994236402193,0.015151168747089175,1.3070505751328099,0.8258137711414884,0.07255996030393463,0.07255996030393486,-2.220446049250313e-16,0.13993504460667833,0.3222920225249208,0.6582394377311258,1.3795334951372764,0.0052975290403126825,0.062303006802336386,6.486751705977661e-05,0.9323345966402918
367,3670,-0.6223042646341369,0.28582307530332113,0.3560889221384224,-0.6358012671995981,0.10954134302237764,0.0015697680887334642,1.5663198317915135,1.209728578111834,0.00857751435399349,0.008577514353992566,9.246076126956382e-16,0.0991084764635224,0.2913453678507896,0.5370113131732734,1.572534842512416,0.0031639174077055876,0.0004414236660254493,0.0009537823232664505,0.9954408766030025
368,3680,0.25851834232787113,-0.8487660895259708,0.05844341530714327,0.45754645573764235,0.08760907548649949,0.023502035624611617,1.1896192073045853,0.654206372696268,0.05958313378922717,0.05958313378922653,6.453171330633722e-16,0.10040702063439313,0.46717996350000923,0.6620782193204191,1.2703347965451792,0.0030708227371391995,0.09572693071436952,0.00039358615862914223,0.9008086603898625
369,3690,0.3163011113602543,0.42860199867479987,-0.4177367721223674,0.7360366314939903,0.0809251426272279,0.030185968483883205,1.0348756951947935,0.5312702787137391,0.10356291939731067,0.10356291939731066,1.3877787807814457e-17,0.2393712442422973,0.4891254143455977,0.5871141437625057,1.1843891976495977,0.09342098082159034,0.08683963802761126,0.0014273877204599738,0.818311993430338
370,3700,0.5975722763630116,-0.30823673746607066,-0.49274785557117173,-0.5523558988809777,0.07921347765148748,0.031897633459623626,0.9897380859002252,0.4996593194138425,0.1116180086041869,0.11161800860418658,3.191891195797325e-16,0.31753022554667315,0.4745651672397024,0.54528079483259,1.162623812381034,0.17069267108053596,0.03955022402637031,0.002302725117141915,0.7874543797759515
371,3710,-0.7018378588712153,-0.6616407517188312,0.10024102871235518,-0.24414518566356544,0.10615664445391228,0.004954466657198828,1.4807542256951742,1.1035500837626613,0.06507983490204389,0.06507983490204428,-3.885780586188048e-16,0.11353963267623281,0.3679213966022294,0.4897893736607061,1.5287495970608316,0.03268789681948723,0.0007966938839994156,0.0007799233560761248,0.9657354859404366
372,3720,-0.08183108170530652,-0.7538577163855414,-0.21843976402615703,0.6142363445817197,0.07530302154789811,0.03580808956321299,1.027204755847379,0.47370937607373115,0.05303049282449101,0.05303049282449046,5.48172618408671e-16,0.1511508812214061,0.5492860678988446,0.689391171755779,1.110171879123971,0.0353591785039502,0.08591223989035794,0.0020675193572670955,0.8766610622484243
373,3730,-0.8938055871076549,0.40785611251010223,-0.17941966450890764,0.05073014814484784,0.10065610187005525,0.010455009241055857,1.382278344465739,0.9440419640065755,0.0746744232390689,0.07467442323906814,7.494005416219807e-16,0.14119898870212705,0.3079340065616676,0.6029474919631881,1.4479195127730171,0.020697701367434953,0.032796224417289147,0.0014294397985380458,0.9450766344167374
374,3740,0.6788437896869813,-0.7065032098436305,0.061188156491500625,-0.19047396984689496,0.10555537178774235,0.005555739323368752,1.4739107699409433,1.0844279450890288,0.05833635567623237,0.05833635567623352,-1.1518563880486e-15,0.11732273885077327,0.32861828559028966,0.5353805563796283,1.518678419179308,0.024186176989718616,0.008742389010785319,0.0004782315838557474,0.9665932024156406
375,3750,0.09707260583964947,0.132660141238437,-0.949774282714319,0.2662836983681111,0.10711518170167433,0.0039959294094367714,1.5184566277449623,1.1308463579480925,0.022499324674371768,0.02249932467436988,1.887379141862766e-15,0.1305228727134473,0.24516484343846737,0.5881656911037848,1.5361465927443028,4.511886648560766e-05,0.013580353200712287,9.974538408657688e-05,0.9862747825487155
376,3760,0.6043758438860448,0.7412081775249482,0.29015534246840274,-0.0339139224245709,0.09706077885878114,0.014050332252329961,1.3275588853522473,0.8520825029611224,0.068296409460648,0.06829640946064885,-8.604228440844963e-16,0.11835590886810603,0.3496030788557702,0.6350007199063954,1.3970402923697272,0.001198655861452036,0.06484539750591978,3.5722571931940834e-05,0.9339202240606962
377,3770,-0.2618298706042492,0.15195830074783614,0.18891311584275894,-0.9341657392324837,0.10387794857851528,0.00723316253259583,1.451117726909373,1.0334207830392648,0.047882465550074714,0.04788246555007403,6.869504964868156e-16,0.17928991123830076,0.21113177076962558,0.620009592834508,1.4895687251575664,0.007361419489474518,0.022334060818335767,0.00029071922731638413,0.9700138004648738
378,3780,-0.40858771952918616,0.5311421131084133,0.052207823837063176,0.740417770088527,0.0789938820282088,0.03211722908290231,1.093744847200514,0.5256317601273968,0.040068551211421076,0.040068551211420944,1.3183898417423734e-16,0.09881333192934438,0.5589843054226472,0.6814350235898665,1.160767339058142,0.008832134491205738,0.09458597665191117,0.0015082130932945956,0.8950736757635883
379,3790,0.5507626553828866,-0.23480566301130687,-0.2059252653082698,0.7740294459264009,0.10994461614098308,0.0011664949701280236,1.573878867005849,1.2234064457992617,0.007179904013628021,0.007179904013626448,1.573394192710964e-15,0.08486120113696059,0.32687147352534923,0.5088657268698634,1.579401598467829,0.0008145009778357317,0.0034304387042023267,8.125863306285291e-06,0.9957469344546558
380,3800,-0.6604707624054105,0.47737814153132246,0.3192846826280546,-0.483679411836827,0.10564085184329573,0.005470259267815372,1.4833397736869478,1.0860556122838958,0.04288416320965628,0.042884163209655934,3.469446951953614e-16,0.11709419926584586,0.29511199511011776,0.5701180105346365,1.5176757950894015,0.008452702397428876,0.018335279991008414,8.577039994198918e-05,0.9731262472116198
381,3810,0.26954925569926425,0.4483398938095539,-0.4272312852055405,0.7374333646590944,0.0772231107490689,0.0338880003620422,0.9795280119777676,0.47564976018645205,0.09601575877297096,0.09601575877297086,9.71445146547012e-17,0.27899107601121836,0.49837976791088434,0.5878917606554941,1.1347373954224038,0.1155199460852998,0.08239796288694752,0.0071666341283182,0.7949154568994349
382,3820,0.621967494649765,-0.6870932176529126,0.36060181484727216,0.10500322368058737,0.10783991902315564,0.0032711920879554685,1.521985911982098,1.1556041991642232,0.04057055148284344,0.040570551482843165,2.7755575615628914e-16,0.10221394929943449,0.3408369766452372,0.5059413157529453,1.5510077583023825,0.018680877681989682,0.0007821906975710737,0.0009669452762515247,0.9795699863441881
383,3830,-0.012470301257144588,0.5623033113750338,-0.04831471007012558,0.8254242341935858,0.07764138040672453,0.03346973070438658,0.9993295404671371,0.4856734470377781,0.08954429281722415,0.0895442928172242,-5.551115123125783e-17,0.2689578008190296,0.4242405065109822,0.6741281448833565,1.1326735477866319,0.10271747949561322,0.057812376406111886,0.008001617999713575,0.8314685260985614
384,3840,0.44273048233932416,0.11905833065416643,-0.8884251702209791,0.02270574436693892,0.10466187963549593,0.006449231475615172,1.4676327535323146,1.056270275856649,0.04145218448269415,0.04145218448269361,5.412337245047638e-16,0.15779093125485597,0.22863697357011797,0.6127064796452422,1.5008656155297857,0.003471266485842161,0.02234773336011025,0.0001568022989664837,0.9740241978550808
385,3850,-0.6953413298616035,0.47914615487192,-0.4223465995093487,0.329458263123936,0.10495192691533069,0.006159184195780418,1.4717554364437366,1.0650677869400456,0.04285543760791133,0.04285543760791111,2.220446049250313e-16,0.1502060905196486,0.24092367009177348,0.60321162443045,1.5056586149581288,0.010670530165748551,0.0149652317722833,0.0005681551260982577,0.9737960829358697
386,3860,-0.6836062033131656,-0.28501271755328106,-0.6565206398545725,0.142936905904652,0.09617696914637146,0.014934141964739647,1.3071966434339508,0.8308716945793082,0.07740339502016706,0.07740339502016691,1.5265566588595902e-16,0.12417547705391875,0.3656297779459116,0.6239656328407117,1.3862291121594583,0.010198662233844228,0.06437533341546987,0.000603187177323604,0.9248228171733615
387,3870,0.9932662529085431,-0.04798905382607933,0.10176230010386494,-0.02763396141473184,0.07804238873837838,0.03306872237273273,1.0979971252855714,0.5181024628736524,0.028091759572435364,0.02809175957243526,1.0408340855860843e-16,0.08173704461988683,0.5792213320810181,0.6879573981706988,1.1510842251283973,0.001036695736587502,0.09089254456830576,9.472277698133188e-07,0.9080698124673373
388,3880,-0.17840916955537336,-0.38452293327180304,-0.19315749801571644,0.8848742639307119,0.10216587902327585,0.00894523208783525,1.4187555272618826,0.9847502321793631,0.05500563880857292,0.05500563880857179,1.1310397063368782e-15,0.1568417539361816,0.24798096174784243,0.6295406125674498,1.4656366717485274,0.0010996344775360248,0.037291702522289805,4.005994133512345e-05,0.9615686030588393
389,3890,-0.693382740676484,-0.46841902293487037,0.5311732215222775,-0.1328871800526841,0.10720301335330275,0.003908097757808357,1.5207796261938553,1.133527421219596,0.02078201589817745,0.02078201589817752,-6.938893903907228e-17,0.15714850000884148,0.20845518788610784,0.5979416932394658,1.5364546188655854,0.003648087569134149,0.007923901560531627,0.0001281030859475732,0.9882999077843874
390,3900,-0.26045526674940733,-0.22689320251778916,-0.8485730474440742,0.400757173142532,0.09260593943026635,0.018505171680844756,1.236355473261733,0.7496749359603659,0.09522267058630247,0.09522267058630218,2.914335439641036e-16,0.17728218571207105,0.33495935001725113,0.6528361375186369,1.3349223267520427,0.03908045938929949,0.05094117571945505,0.003498759097965388,0.9064796057932795
391,3910,-0.822473108254625,0.44022119575598945,0.23769332998711085,0.27063844125471326,0.07347505922583931,0.03763605188527179,0.915234995846037,0.420852639721035,0.08936958595110125,0.08936958595110145,-1.942890293094024e-16,0.37442782569881716,0.48896771270586403,0.5511730967839064,1.0854313648114124,0.2107351483773322,0.024936395582764934,0.010274579548007468,0.7540538764918954
392,3920,-0.6897748531409874,0.505615436945839,0.12917105867288997,0.5018750038582539,0.07609195050136609,0.03501916060974501,1.0356291986341362,0.48272050101862657,0.05431639850110202,0.05431639850110215,-1.249000902703301e-16,0.1458070798890656,0.5629605109202658,0.6689741681313124,1.1222582410593558,0.03356582973390166,0.09118106905777208,0.00630131129865052,0.8689517899096755
393,3930,-0.5518433201646281,0.28040312841657955,-0.7847150554742186,-0.03263919845781955,0.10383497343282733,0.007276137678283778,1.450647299376707,1.0321377729605092,0.04742549408516378,0.0474254940851635,2.7755575615628914e-16,0.12958757450028058,0.27660723431327305,0.6031036098547009,1.4907015813317466,0.0020527903378046303,0.030662909435854747,3.6655405938024786e-05,0.9672476448204018
394,3940,-0.0013487071478245065,-0.5424848624640021,0.0618121791749861,0.8377873295127359,0.10096596515898268,0.010145145952128426,1.3928051875678205,0.9521215409918021,0.065603139008543,0.06560313900854231,6.938893903907228e-16,0.12516195585076423,0.3182210065486567,0.6045793402988746,1.452037697301706,0.007771053676095596,0.043030850750573856,0.00015598445181897214,0.9490421111215109
395,3950,-0.4046042146531906,0.6283326580722328,0.661885316281692,-0.05832090856152518,0.06750982436563971,0.043601286745471396,1.0290667992521596,0.4345119780077696,0.012137819272229174,0.012137819272229011,1.6306400674181987e-16,0.08958790310379433,0.670385395781138,0.6913246279790549,1.0487020731360133,0.00916408567958001,0.027425032231495845,0.001316597869802101,0.9620942842191234
396,3960,0.4603170022680128,-0.25729522006399735,-0.5895200903377052,0.6118606787851574,0.10134100364646219,0.009770107464648917,1.3965261660410668,0.9624914811223638,0.06985765838483636,0.0698576583848356,7.632783294297951e-16,0.17475534486236846,0.24815843253245898,0.6218423918031736,1.4552438308020013,0.031002870526940236,0.014678944146363676,0.001560000760955872,0.9527581845657407
397,3970,-0.36976207055523186,0.6340988659653933,-0.2246214727843041,0.6408898761287467,0.07748239488257026,0.03362871622854084,1.0134907547181315,0.48829846817195394,0.07989172583179616,0.07989172583179616,0.0,0.2179129104418863,0.4743656372330816,0.6748253609001946,1.1328960914248376,0.06901052284319267,0.08031457939873894,0.0073619035663144575,0.8433129941917553
398,3980,0.0638149125191007,-0.5530373054587963,0.7123035831038914,0.42743537664588716,0.05864863457180721,0.052462476539303894,0.8005352410849316,0.2976399850930399,0.03152855439505907,0.03152855439505886,2.0816681711721685e-16,0.40279601126140685,0.5760907507868157,0.628297416169035,0.8928158217827442,0.13279272231381897,0.058102335456554625,0.03329465761765436,0.7758102846119725
399,3990,-0.9372337821767935,-0.1009445083462679,0.06267107513667394,0.3278343791040322,0.08692327699672509,0.02418783411438602,1.125444321336106,0.6336280369667633,0.11404001251447418,0.11404001251447426,-8.326672684688674e-17,0.2029369431811851,0.45119997904698006,0.5808630426120843,1.2650000351597512,0.07570975233417644,0.07251813718085806,0.000192821117904108,0.8515792893670614
400,4000,-0.8511547807264009,0.1389769388044821,-0.4538609670897348,0.22412311857436348,0.1065693386280961,0.0045417724830150025,1.5034129856703853,1.1143762888689814,0.034251673911732956,0.03425167391173334,-3.8163916471489756e-16,0.11304724988155145,0.29067011764290435,0.5657645559729874,1.5305180765025563,0.005485887684556702,0.015586762829669453,3.927429666146022e-06,0.9789234220561072
401,4010,-0.8970274876373452,-0.014938653092351142,-0.3208527291845089,-0.30359850006492284,0.0696547827824825,0.04145632832862861,0.9225341145305762,0.3976015783836072,0.061068003254956,0.06106800325495598,2.0816681711721685e-17,0.2617727279871907,0.5276089653688664,0.678693178086831,1.031925128557112,0.08867180665444221,0.07772457857223307,0.00538583221376387,0.8282177825595605
402,4020,-0.39179799263062454,-0.8334817720031636,-0.24975353467800174,-0.29904120221956626,0.10195594412878656,0.009155166982324547,1.4137178432790438,0.979009574717002,0.05776174084646552,0.057761740846466125,-6.036837696399289e-16,0.16152671570304694,0.2460599845450589,0.6296273875481271,1.4627859122037674,0.004991941403579562,0.03481330326943867,0.0002568665424612169,0.9599378887845206
403,4030,-0.48140534355635306,-0.07062776181879166,0.13134209563201452,0.8637186280096363,0.10282828169420426,0.008282829416906848,1.4318243696239978,1.0032717781666995,0.051248120689482674,0.051248120689483034,-3.608224830031759e-16,0.1506159320173105,0.2506380171906881,0.6235794433289695,1.4751666074630323,0.0004533791287994464,0.034888850954155726,2.2685561090539337e-05,0.9646350843559539
404,4040,-0.2799289109614223,-0.6258507334286756,0.06173722311352081,0.7253545199121407,0.09727180237629227,0.01383930873481884,1.3300405944271207,0.8572065042224347,0.06966864695723934,0.0696686469572394,-5.551115123125783e-17,0.12908144887314799,0.32966244739414924,0.6422982774016882,1.3989578263310145,0.0031476500185780064,0.06048445930725226,0.0003229360766048346,0.936044954597564
405,4050,-0.879212717486991,0.2189040272275202,0.36490333888232407,-0.21426987082939442,0.09030218700027819,0.02080892411083292,1.1964428021159863,0.7013740656698727,0.09828800880373194,0.09828800880373167,2.636779683484747e-16,0.2078306996102898,0.3173989665953968,0.6734846658585637,1.3012856679357512,0.05538407721658815,0.04355548826337209,0.0022765267078567325,0.8987839078121833
406,4060,-0.9051669130002029,-0.33849375583887953,0.0783727986069285,0.244852080461428,0.09790195008040015,0.013209161030710959,1.3310520240264065,0.8727983985686448,0.0837279632118856,0.08372796321188636,-7.632783294297951e-16,0.1528120797833766,0.31457495515337824,0.6235928468328011,1.4090201182304425,0.02467324416549604,0.041327226911543814,0.002219152575315242,0.931780376347644
407,4070,-0.09661356679578585,0.24241021647208624,-0.7431043804467887,-0.6161971968629417,0.08657329487599277,0.02453781623511833,1.1506956682454768,0.6320599465568788,0.08393015661369506,0.0839301566136943,7.632783294297951e-16,0.16820365129544576,0.39235838721669714,0.6886292634515189,1.2508086980363402,0.03303408541397841,0.07493842610702911,3.423644146901813e-05,0.8919932520375237
408,4080,0.043921586827291734,0.23012888249054564,0.5452720817863838,0.8048539920249936,0.10813285495425337,0.0029782561568577337,1.53485100462324,1.1639300025384942,0.024311116720765677,0.02431111672076547,2.0816681711721685e-16,0.11569537549338187,0.2771238211282986,0.55479900299834,1.5523818003799805,0.011218400636683144,0.00014924806398999504,0.001226105814774084,0.9874062454845518
409,4090,0.11254324446528124,-0.6312907634422998,-0.5627273152542731,0.5216741883440124,0.06348800861777129,0.047623102493339814,0.8170195638006782,0.32057648574355274,0.04668904607655731,0.046689046076556995,3.122502256758253e-16,0.45537262672336853,0.5353578395826558,0.5568118810281747,0.9524576526658031,0.21514043365644503,0.06691504387581573,0.0014779597524076805,0.7164665627153316
410,4100,0.23302207504203454,-0.8030969267628457,0.37777168385269744,-0.39752307309925367,0.08780988213933084,0.02330122897178026,1.169908486005145,0.6546341309934319,0.08393368335858749,0.08393368335858775,-2.636779683484747e-16,0.14996018585063678,0.4164986923571166,0.6625721905775817,1.270968931214664,0.027874583935121516,0.07915881942736878,0.0035732234508732822,0.8893933731866368
411,4110,-0.2088730232488374,-0.7718982228137578,-0.5463231095792169,-0.24915106605340442,0.09525474877628547,0.01585636233482564,1.2948987728667147,0.8094078771191048,0.07384850016826944,0.0738485001682696,-1.6653345369377348e-16,0.11981266528219914,0.37190480608413223,0.6353507305023657,1.3729317981313032,0.006091083946113658,0.06994991108702506,0.0005130586441546433,0.9234459463227064
412,4120,0.789363463685394,0.18043606694740374,0.2881298663794378,-0.5112038028451247,0.10875522558551279,0.002355885525598317,1.5503833056147003,1.1836947840145766,0.013952538480433433,0.013952538480433319,1.1449174941446927e-16,0.11610400777707987,0.26312842860683333,0.5603538405481742,1.560413723067913,0.006268437859186155,2.1942373085007855e-07,0.00097650862251712,0.9927548340945663
413,4130,0.08823362269143953,-0.8262052116037841,-0.47989056935185576,-0.2816111105632067,0.10459643655684296,0.006514674554268143,1.4562628626006586,1.0554509568819426,0.06084923973311017,0.06084923973310996,2.0816681711721685e-16,0.14072978843514483,0.2838644827160836,0.5719933973327875,1.5034123315159835,0.03143514216270743,0.0019429990301277958,0.0020868903263511576,0.9645349684808127
414,4140,0.45024779767945894,-0.8714448293114793,-0.10039669711230219,-0.16667733307209007,0.10769710632083764,0.00341400479027347,1.5318173303350682,1.1490184756787283,0.015226777617249618,0.015226777617249443,1.7520707107365752e-16,0.17058470205386062,0.18846154107435856,0.5978348086340485,1.5431189482377325,0.0023151798320901118,0.005975194303596013,3.1327167355338667e-05,0.9916782986969584
415,4150,-0.30154641053423364,-0.8058074604178264,0.5094071432164679,0.015762660591713683,0.08968680940643,0.021424301704681112,1.1655156369798316,0.6866689483055234,0.1211941934115216,0.12119419341152216,-5.551115123125783e-16,0.20137966146340858,0.426658220469027,0.5693069790196996,1.3026551390478645,0.08051556278524054,0.05446858772548502,0.0010300321771318747,0.8639858173121426
416,4160,0.3418220245500324,-0.28712108984255746,-0.12960377167571993,0.8853937235307052,0.1085945922512482,0.0025165188598628985,1.550107251484988,1.177930979645531,0.008728325310180893,0.008728325310180196,6.973588373426765e-16,0.13172144345325257,0.23090277438244383,0.5806673341484497,1.5567084480158557,0.0009462770335166435,0.0037166593529913724,0.00033317858603609433,0.9950038850274557
417,4170,0.4340048823318951,-0.4755608213048325,0.6787972247541917,-0.3531515184987294,0.09767583543329024,0.013435275677820865,1.3195232485617208,0.8672265605750379,0.09550395716824334,0.09550395716824389,-5.551115123125783e-16,0.14315537643195508,0.36681233400644675,0.5804427179628323,1.409589571598766,0.03446071804153856,0.044231918322948705,0.0003618824768001792,0.920945481158712
418,4180,0.7700173614067289,-0.15935476631808326,0.4995505307387657,0.3634949639576117,0.07997046347986489,0.031140647631246215,1.041437611339667,0.5218385726160961,0.08802548174103808,0.0880254817410373,7.771561172376096e-16,0.22321655109038363,0.4335026679832925,0.6793017926148435,1.1639789883114808,0.07163308588376381,0.07192076359015435,0.005395850662722985,0.851050299863359
419,4190,-0.3118296468953901,-0.7144124144248838,0.2167577505608366,-0.5877016683696844,0.08988187163575478,0.02122923947535632,1.1971087625493202,0.6937483962661875,0.0898314084260294,0.08983140842602966,-2.636779683484747e-16,0.17537778762075693,0.3519757038671601,0.6768335616224411,1.2958129468896415,0.033774129339025336,0.06360500894291789,0.0013404098615009815,0.9012804518565554
420,4200,-0.7604462657543739,-0.5493177646538773,-0.33536732809660286,0.08660384276255406,0.09549003830927656,0.015621072801834543,1.2950532251318216,0.8147446247303699,0.07896220038069371,0.07896220038069379,-8.326672684688674e-17,0.1511885607630904,0.31916050522978406,0.6563190964906687,1.373331837516457,0.01353811857091999,0.05797412094300055,0.0008625167242901198,0.9276252437617888
421,4210,0.012843184817443298,0.4847167311591082,-0.7011538246599831,0.522750473268893,0.0762133378747028,0.0348977732364083,1.0039890219454013,0.4737507502920909,0.07362615952875748,0.07362615952875728,1.942890293094024e-16,0.2092993827105182,0.4961519800799067,0.6774338591479295,1.117114778061646,0.0641772227827176,0.08359600420005524,0.006720047306931307,0.8455067257102952
422,4220,0.2651474321425023,-0.5138333321461512,-0.2344196768676562,0.7814854836150725,0.10106949557823243,0.010041615532878675,1.3797840322375652,0.9557810417978586,0.0904448808967598,0.09044488089675862,1.1796119636642288e-15,0.16227300972414008,0.3048482833711058,0.5774613235377144,1.4554173833670405,0.05423662497173748,0.0020498838172365,0.003575385906909526,0.9401381053041156
423,4230,-0.23538703518843038,0.003919717916276759,0.2178402015426228,0.9471658915250944,0.10758850992225631,0.003522601188854793,1.523575202201809,1.1465023503110303,0.0284494838474318,0.02844948384743118,6.210310043996969e-16,0.10828424786179636,0.2949826336675255,0.5514952569276601,1.5452378615430185,0.007140271474590558,0.008868540356816529,0.0003164617245318803,0.9836747264440613
424,4240,-0.13749157716049618,-0.7692101036466177,0.6210047482644417,0.0613594759666044,0.0710093711137113,0.0401017399973998,0.9429103661099144,0.413707799353563,0.0625112464480848,0.06251124644808481,-1.3877787807814457e-17,0.23317527578339667,0.5753482065961474,0.6364802914096764,1.0549962262107793,0.07696399151156116,0.09056292108428655,0.012895360130359995,0.8195777272737922
425,4250,0.03454467756007018,-0.658163286521693,0.7165701344643178,0.2283746831875727,0.05953735673264572,0.05157375437846538,0.8077380255963259,0.30367550563557394,0.03423321974822436,0.03423321974822424,1.1796119636642288e-16,0.3927793317910446,0.5724060433095532,0.6309248585718064,0.903889766327596,0.13183964265877668,0.06108767439423027,0.031203842333118903,0.7758688406138733
426,4260,0.6597092279289446,-0.2926684398854918,0.6838247296954882,0.10729705465333486,0.10081235534964476,0.010298755761466341,1.3883347767031478,0.9480728314756094,0.06886492202236535,0.06886492202236472,6.38378239159465e-16,0.12628157307490734,0.32337364558079545,0.5999926807971835,1.450352100547115,0.011023814544659815,0.041892176344972616,0.000246290836281376,0.9468377182740864
427,4270,0.48462549173587194,-0.8053027602204735,0.3293208827084685,0.09040660016373701,0.1044931204851693,0.0066179906259418025,1.441997580579136,1.0537220438514134,0.08411919364670173,0.0841191936467025,-7.771561172376096e-16,0.12617175849403106,0.3853675943254431,0.482078268976287,1.50638237820424,0.04502854472980525,0.0018059789765759145,0.00020637705629486945,0.9529590992373246
428,4280,0.16537551673288153,-0.0041838581523983625,-0.3790069704811888,0.9104873146414311,0.08837325323527447,0.02273785787583664,1.1717563181228834,0.6642685954360031,0.09135845200202218,0.0913584520020223,-1.249000902703301e-16,0.18199870852137573,0.3633550639694951,0.6792670309544878,1.2753791965546422,0.03986471168100714,0.06473259347148273,0.0016740022523323913,0.8937286925951782
