probe_id,sigma_max,sigma_second,sigma_minimum,target_gap,f0,f1,f2,f3
15,0.29200397303361814,0.292003973033618,0.08126120173735474,0.04132936029971518,-0.5726499112577289,0.09725595234226185,0.7815648955558706,0.22752949897816752
16,0.2859613273253853,0.2859613273253853,0.10060211555164983,0.047372006007948,0.8221614563699632,-0.4428145125486036,-0.062065904122517696,-0.35229770178276515
17,0.28236985888113914,0.2823698588811389,0.11220085660771344,0.05096347445219418,-0.06422436018022995,0.644635533076425,-0.36258665338406076,-0.6699635660559913
18,0.3280878884679257,0.3280878884679257,0.019180793544537666,0.0052454448654076224,-0.41486686986156085,-0.909529473348342,-0.0070151132493056125,-0.02433938347735911
19,0.30518411142942486,0.30518411142942475,0.023779963743272847,0.02814922190390845,-0.5837289125661032,-0.48921404635852694,0.6358498009282914,0.1250008165547893
20,0.323604119688159,0.32360411968815883,0.07406636753795055,0.009729213645174317,0.4558097861495902,-0.572947729672684,-0.22172629472646846,0.644054181059368
21,0.33125669454772677,0.3312566945477266,0.055517836100791064,0.002076638785606544,-0.6956876107317493,-0.2902257041085084,0.5893777743986941,-0.2905540018549264
22,0.2941676180139597,0.2941676180139596,0.014696920147586974,0.03916571531937363,-0.40241530434089273,0.6190555399504627,0.6435659132776451,0.2016310406558934
23,0.30999504761068175,0.3099950476106817,0.05150489685259775,0.023338285722651564,-0.4679986024343774,0.032522555592715455,-0.6045028585316523,0.6438135487268418
24,0.2657759599236095,0.2657759599236094,0.09304825653197991,0.06755737340972384,0.7305433159572556,-0.3474720299024492,-0.5875411969063334,-0.019104813098325166
25,0.30006784453356067,0.3000678445335605,0.061767488704912624,0.03326548879977265,-0.2787702496038058,0.33090270965266344,0.5878425935148847,-0.6835434367544253
26,0.32593366552318603,0.32593366552318603,0.012240193435714258,0.007399667810147281,-0.2236045739259441,0.20650400952182535,0.4073884490619212,0.8610410792417102
27,0.2998186619041264,0.29981866190412637,0.06188381843410513,0.03351467142920689,-0.39630881768919546,-0.3325277116260058,-0.6524087672424504,0.5538297955579404
