group_index,source_line,target_line,projective_distance,action_pass
360,15,18,0.0,True
360,16,12,1.4901161193847656e-08,True
360,17,15,1.4901161193847656e-08,True
360,18,19,0.0,True
360,19,22,0.0,True
360,20,29,0.0,True
360,21,27,0.0,True
360,22,13,0.0,True
360,23,26,0.0,True
360,24,21,0.0,True
360,25,24,0.0,True
360,26,28,0.0,True
360,27,16,0.0,True
360,28,23,0.0,True
360,29,11,0.0,True
361,0,9,0.0,True
361,1,0,0.0,True
361,2,6,0.0,True
361,3,5,0.0,True
361,4,3,0.0,True
361,5,7,0.0,True
361,6,2,0.0,True
361,7,4,0.0,True
361,8,1,1.4901161193847656e-08,True
361,9,8,0.0,True
361,10,14,0.0,True
361,11,13,0.0,True
361,12,19,0.0,True
361,13,17,0.0,True
361,14,26,0.0,True
361,15,18,0.0,True
361,16,29,0.0,True
361,17,27,0.0,True
361,18,25,0.0,True
361,19,22,0.0,True
361,20,12,1.4901161193847656e-08,True
361,21,15,0.0,True
361,22,20,0.0,True
361,23,10,0.0,True
361,24,24,0.0,True
361,25,21,0.0,True
361,26,23,0.0,True
361,27,11,0.0,True
361,28,28,0.0,True
361,29,16,0.0,True
362,0,7,0.0,True
362,1,4,0.0,True
362,2,1,0.0,True
362,3,2,0.0,True
362,4,3,0.0,True
362,5,9,0.0,True
362,6,5,0.0,True
362,7,0,0.0,True
362,8,6,0.0,True
362,9,8,0.0,True
362,10,14,0.0,True
362,11,21,0.0,True
362,12,12,2.1073424255447017e-08,True
362,13,17,0.0,True
362,14,28,0.0,True
362,15,18,0.0,True
362,16,25,0.0,True
362,17,16,1.4901161193847656e-08,True
362,18,29,0.0,True
362,19,22,0.0,True
362,20,19,0.0,True
362,21,11,0.0,True
362,22,24,0.0,True
362,23,23,0.0,True
362,24,20,0.0,True
362,25,13,0.0,True
362,26,10,0.0,True
362,27,15,0.0,True
362,28,26,0.0,True
362,29,27,0.0,True
363,0,5,0.0,True
363,1,0,0.0,True
363,2,1,0.0,True
363,3,9,0.0,True
363,4,8,0.0,True
363,5,2,0.0,True
363,6,7,0.0,True
363,7,4,0.0,True
363,8,6,0.0,True
363,9,3,0.0,True
363,10,14,0.0,True
363,11,24,0.0,True
363,12,29,0.0,True
363,13,17,0.0,True
363,14,23,0.0,True
363,15,18,0.0,True
363,16,19,0.0,True
363,17,11,1.4901161193847656e-08,True
363,18,12,1.4901161193847656e-08,True
363,19,22,1.4901161193847656e-08,True
363,20,25,0.0,True
363,21,16,1.4901161193847656e-08,True
363,22,21,0.0,True
363,23,28,0.0,True
363,24,13,0.0,True
363,25,20,0.0,True
363,26,26,0.0,True
363,27,27,0.0,True
363,28,10,0.0,True
363,29,15,0.0,True
364,0,7,0.0,True
364,1,4,0.0,True
364,2,3,0.0,True
364,3,2,0.0,True
364,4,1,0.0,True
364,5,5,0.0,True
364,6,9,0.0,True
364,7,0,0.0,True
364,8,8,0.0,True
364,9,6,0.0,True
364,10,14,0.0,True
364,11,11,0.0,True
364,12,12,2.1073424255447017e-08,True
364,13,17,0.0,True
364,14,10,0.0,True
364,15,22,0.0,True
364,16,25,0.0,True
364,17,13,0.0,True
364,18,19,0.0,True
364,19,18,0.0,True
364,20,29,0.0,True
364,21,21,0.0,True
364,22,15,0.0,True
364,23,23,0.0,True
364,24,27,0.0,True
364,25,16,0.0,True
364,26,28,0.0,True
364,27,24,0.0,True
364,28,26,0.0,True
364,29,20,0.0,True
365,0,2,0.0,True
365,1,4,0.0,True
365,2,8,0.0,True
365,3,7,0.0,True
365,4,6,0.0,True
365,5,9,0.0,True
365,6,5,0.0,True
365,7,0,0.0,True
365,8,3,0.0,True
365,9,1,0.0,True
365,10,14,0.0,True
365,11,27,0.0,True
365,12,25,0.0,True
365,13,17,0.0,True
365,14,28,0.0,True
365,15,22,0.0,True
365,16,12,0.0,True
365,17,24,0.0,True
365,18,29,0.0,True
365,19,18,0.0,True
365,20,19,0.0,True
365,21,20,0.0,True
365,22,16,0.0,True
365,23,26,0.0,True
365,24,11,0.0,True
365,25,15,0.0,True
365,26,10,0.0,True
365,27,13,0.0,True
365,28,23,0.0,True
365,29,21,0.0,True
366,0,9,0.0,True
366,1,0,0.0,True
366,2,3,0.0,True
366,3,5,0.0,True
366,4,6,0.0,True
366,5,2,0.0,True
366,6,7,0.0,True
366,7,4,0.0,True
366,8,8,0.0,True
366,9,1,0.0,True
366,10,14,0.0,True
366,11,15,0.0,True
366,12,19,0.0,True
366,13,17,0.0,True
366,14,23,0.0,True
366,15,22,0.0,True
366,16,29,0.0,True
366,17,21,0.0,True
366,18,12,2.1073424255447017e-08,True
366,19,18,0.0,True
366,20,25,0.0,True
366,21,13,0.0,True
366,22,11,0.0,True
366,23,10,0.0,True
366,24,16,1.4901161193847656e-08,True
366,25,27,0.0,True
366,26,26,0.0,True
366,27,20,0.0,True
366,28,28,0.0,True
366,29,24,0.0,True
367,0,5,0.0,True
367,1,0,0.0,True
367,2,8,0.0,True
367,3,9,0.0,True
367,4,1,0.0,True
367,5,7,0.0,True
367,6,2,0.0,True
367,7,4,0.0,True
367,8,3,0.0,True
367,9,6,0.0,True
367,10,14,0.0,True
367,11,16,0.0,True
367,12,29,0.0,True
367,13,17,0.0,True
367,14,26,0.0,True
367,15,22,0.0,True
367,16,19,0.0,True
367,17,20,1.4901161193847656e-08,True
367,18,25,0.0,True
367,19,18,0.0,True
367,20,12,2.1073424255447017e-08,True
367,21,24,0.0,True
367,22,27,0.0,True
367,23,28,0.0,True
367,24,15,0.0,True
367,25,11,0.0,True
367,26,23,0.0,True
367,27,21,0.0,True
367,28,10,0.0,True
367,29,13,0.0,True
368,0,3,0.0,True
368,1,4,0.0,True
368,2,7,0.0,True
368,3,6,0.0,True
368,4,8,0.0,True
368,5,5,0.0,True
368,6,0,0.0,True
368,7,9,0.0,True
368,8,1,0.0,True
368,9,2,0.0,True
368,10,10,0.0,True
368,11,20,0.0,True
368,12,27,0.0,True
368,13,19,0.0,True
368,14,14,0.0,True
368,15,13,0.0,True
368,16,21,0.0,True
368,17,22,0.0,True
368,18,17,0.0,True
368,19,15,0.0,True
368,20,29,0.0,True
368,21,25,0.0,True
368,22,18,0.0,True
368,23,26,0.0,True
368,24,12,0.0,True
368,25,16,0.0,True
368,26,28,0.0,True
368,27,24,0.0,True
368,28,23,0.0,True
368,29,11,0.0,True
369,0,3,0.0,True
369,1,4,0.0,True
369,2,8,0.0,True
369,3,6,0.0,True
369,4,7,0.0,True
369,5,0,0.0,True
369,6,5,0.0,True
369,7,9,0.0,True
369,8,2,0.0,True
369,9,1,0.0,True
369,10,10,0.0,True
369,11,25,0.0,True
369,12,27,0.0,True
369,13,19,0.0,True
369,14,28,0.0,True
369,15,15,1.4901161193847656e-08,True
369,16,21,0.0,True
369,17,16,0.0,True
369,18,29,0.0,True
369,19,13,0.0,True
369,20,17,0.0,True
369,21,20,0.0,True
369,22,24,0.0,True
369,23,26,0.0,True
369,24,11,1.4901161193847656e-08,True
369,25,22,0.0,True
369,26,14,0.0,True
369,27,18,0.0,True
369,28,23,0.0,True
369,29,12,1.4901161193847656e-08,True
370,0,6,0.0,True
370,1,4,0.0,True
370,2,2,0.0,True
370,3,3,0.0,True
370,4,1,0.0,True
370,5,5,0.0,True
370,6,0,0.0,True
370,7,9,0.0,True
370,8,8,0.0,True
370,9,7,0.0,True
370,10,10,0.0,True
370,11,11,0.0,True
370,12,21,0.0,True
370,13,19,0.0,True
370,14,14,0.0,True
370,15,15,0.0,True
370,16,27,0.0,True
370,17,18,0.0,True
370,18,17,0.0,True
370,19,13,0.0,True
370,20,29,0.0,True
370,21,12,1.4901161193847656e-08,True
370,22,22,0.0,True
370,23,23,1.4901161193847656e-08,True
370,24,25,0.0,True
370,25,24,0.0,True
370,26,28,0.0,True
370,27,16,0.0,True
370,28,26,0.0,True
370,29,20,0.0,True
371,0,0,0.0,True
371,1,9,0.0,True
371,2,2,0.0,True
371,3,5,0.0,True
371,4,7,0.0,True
371,5,3,0.0,True
371,6,6,0.0,True
371,7,4,0.0,True
371,8,8,0.0,True
371,9,1,0.0,True
371,10,10,0.0,True
371,11,22,0.0,True
371,12,17,0.0,True
371,13,19,0.0,True
371,14,23,0.0,True
371,15,15,0.0,True
371,16,29,0.0,True
371,17,12,1.4901161193847656e-08,True
371,18,21,0.0,True
371,19,13,0.0,True
371,20,27,0.0,True
371,21,18,0.0,True
371,22,11,0.0,True
371,23,14,0.0,True
371,24,24,0.0,True
371,25,25,0.0,True
371,26,26,0.0,True
371,27,20,0.0,True
371,28,28,1.4901161193847656e-08,True
371,29,16,1.4901161193847656e-08,True
372,0,5,0.0,True
372,1,9,0.0,True
372,2,8,0.0,True
372,3,0,0.0,True
372,4,1,0.0,True
372,5,6,0.0,True
372,6,3,0.0,True
372,7,4,0.0,True
372,8,2,0.0,True
372,9,7,0.0,True
372,10,10,0.0,True
372,11,24,0.0,True
372,12,29,0.0,True
372,13,19,0.0,True
372,14,26,0.0,True
372,15,15,1.4901161193847656e-08,True
372,16,17,0.0,True
372,17,20,0.0,True
372,18,27,0.0,True
372,19,13,0.0,True
372,20,21,0.0,True
372,21,16,0.0,True
372,22,25,0.0,True
372,23,28,0.0,True
372,24,22,0.0,True
372,25,11,0.0,True
372,26,23,0.0,True
372,27,12,2.1073424255447017e-08,True
372,28,14,0.0,True
372,29,18,0.0,True
373,0,5,0.0,True
373,1,9,0.0,True
373,2,1,0.0,True
373,3,0,0.0,True
373,4,8,0.0,True
373,5,3,0.0,True
373,6,6,0.0,True
373,7,4,0.0,True
373,8,7,0.0,True
373,9,2,0.0,True
373,10,10,0.0,True
373,11,16,0.0,True
373,12,29,0.0,True
373,13,19,0.0,True
373,14,23,0.0,True
373,15,13,0.0,True
373,16,17,0.0,True
373,17,11,0.0,True
373,18,21,0.0,True
373,19,15,1.4901161193847656e-08,True
373,20,27,0.0,True
373,21,24,0.0,True
373,22,12,2.1073424255447017e-08,True
373,23,28,0.0,True
373,24,18,0.0,True
373,25,20,0.0,True
373,26,26,0.0,True
373,27,25,0.0,True
373,28,14,0.0,True
373,29,22,0.0,True
374,0,6,0.0,True
374,1,4,0.0,True
374,2,1,0.0,True
374,3,3,0.0,True
374,4,2,0.0,True
374,5,0,0.0,True
374,6,5,0.0,True
374,7,9,0.0,True
374,8,7,0.0,True
374,9,8,0.0,True
374,10,10,0.0,True
374,11,12,2.1073424255447017e-08,True
374,12,21,0.0,True
374,13,19,0.0,True
374,14,28,0.0,True
374,15,13,0.0,True
374,16,27,0.0,True
374,17,24,0.0,True
374,18,29,0.0,True
374,19,15,1.4901161193847656e-08,True
374,20,17,0.0,True
374,21,11,0.0,True
374,22,16,0.0,True
374,23,23,0.0,True
374,24,20,0.0,True
374,25,18,0.0,True
374,26,14,0.0,True
374,27,22,0.0,True
374,28,26,1.4901161193847656e-08,True
374,29,25,0.0,True
375,0,0,0.0,True
375,1,9,0.0,True
375,2,7,0.0,True
375,3,5,0.0,True
375,4,2,0.0,True
375,5,6,0.0,True
375,6,3,0.0,True
375,7,4,0.0,True
375,8,1,0.0,True
375,9,8,0.0,True
375,10,10,0.0,True
375,11,18,0.0,True
375,12,17,0.0,True
375,13,19,0.0,True
375,14,26,0.0,True
375,15,13,0.0,True
375,16,29,0.0,True
375,17,25,0.0,True
375,18,27,0.0,True
375,19,15,0.0,True
375,20,21,0.0,True
375,21,22,0.0,True
375,22,20,0.0,True
375,23,14,0.0,True
375,24,16,0.0,True
375,25,12,2.1073424255447017e-08,True
375,26,23,0.0,True
375,27,11,0.0,True
375,28,28,0.0,True
375,29,24,0.0,True
376,0,1,0.0,True
376,1,9,0.0,True
376,2,7,0.0,True
376,3,2,0.0,True
376,4,5,0.0,True
376,5,4,0.0,True
376,6,3,0.0,True
376,7,6,0.0,True
376,8,0,0.0,True
376,9,8,0.0,True
376,10,23,0.0,True
376,11,17,0.0,True
376,12,18,0.0,True
376,13,21,0.0,True
376,14,26,0.0,True
376,15,12,2.1073424255447017e-08,True
376,16,24,0.0,True
376,17,20,0.0,True
376,18,27,0.0,True
376,19,11,0.0,True
376,20,19,0.0,True
376,21,22,0.0,True
376,22,25,0.0,True
376,23,14,0.0,True
376,24,16,0.0,True
376,25,13,0.0,True
376,26,10,0.0,True
376,27,15,0.0,True
376,28,28,0.0,True
376,29,29,0.0,True
377,0,2,0.0,True
377,1,9,0.0,True
377,2,0,0.0,True
377,3,1,0.0,True
377,4,8,0.0,True
377,5,3,0.0,True
377,6,4,0.0,True
377,7,6,0.0,True
377,8,7,0.0,True
377,9,5,0.0,True
377,10,23,0.0,True
377,11,16,0.0,True
377,12,24,0.0,True
377,13,21,0.0,True
377,14,10,0.0,True
377,15,12,1.4901161193847656e-08,True
377,16,18,0.0,True
377,17,15,0.0,True
377,18,19,0.0,True
377,19,11,1.4901161193847656e-08,True
377,20,27,0.0,True
377,21,29,0.0,True
377,22,13,0.0,True
377,23,28,0.0,True
377,24,17,0.0,True
377,25,25,0.0,True
377,26,26,1.4901161193847656e-08,True
377,27,20,0.0,True
377,28,14,0.0,True
377,29,22,0.0,True
378,0,4,0.0,True
378,1,6,0.0,True
378,2,0,0.0,True
378,3,3,0.0,True
378,4,5,0.0,True
378,5,1,0.0,True
378,6,2,0.0,True
378,7,9,0.0,True
378,8,7,0.0,True
378,9,8,0.0,True
378,10,23,0.0,True
378,11,13,0.0,True
378,12,19,0.0,True
378,13,21,0.0,True
378,14,28,0.0,True
378,15,12,0.0,True
378,16,27,0.0,True
378,17,29,0.0,True
378,18,24,0.0,True
378,19,11,0.0,True
378,20,18,0.0,True
378,21,15,0.0,True
378,22,16,0.0,True
378,23,10,0.0,True
378,24,25,0.0,True
378,25,17,0.0,True
378,26,14,0.0,True
378,27,22,0.0,True
378,28,26,0.0,True
378,29,20,0.0,True
379,0,3,0.0,True
379,1,6,0.0,True
379,2,7,0.0,True
379,3,4,0.0,True
379,4,8,0.0,True
379,5,2,0.0,True
379,6,1,0.0,True
379,7,9,0.0,True
379,8,0,0.0,True
379,9,5,0.0,True
379,10,23,0.0,True
379,11,25,0.0,True
379,12,27,0.0,True
379,13,21,0.0,True
379,14,14,0.0,True
379,15,12,2.1073424255447017e-08,True
379,16,19,0.0,True
379,17,22,0.0,True
379,18,18,0.0,True
379,19,11,0.0,True
379,20,24,0.0,True
379,21,20,0.0,True
379,22,17,0.0,True
379,23,26,0.0,True
379,24,13,0.0,True
379,25,16,1.4901161193847656e-08,True
379,26,28,0.0,True
379,27,29,0.0,True
379,28,10,0.0,True
379,29,15,1.4901161193847656e-08,True
380,0,1,0.0,True
380,1,9,0.0,True
380,2,5,0.0,True
380,3,2,0.0,True
380,4,7,0.0,True
380,5,3,0.0,True
380,6,4,0.0,True
380,7,6,0.0,True
380,8,8,0.0,True
380,9,0,0.0,True
380,10,23,0.0,True
380,11,22,0.0,True
380,12,18,0.0,True
380,13,21,0.0,True
380,14,10,0.0,True
380,15,11,0.0,True
380,16,24,0.0,True
380,17,13,0.0,True
380,18,19,0.0,True
380,19,12,2.1073424255447017e-08,True
380,20,27,0.0,True
380,21,17,0.0,True
380,22,15,0.0,True
380,23,14,0.0,True
380,24,29,0.0,True
380,25,20,0.0,True
380,26,26,0.0,True
380,27,25,0.0,True
380,28,28,0.0,True
380,29,16,0.0,True
381,0,2,0.0,True
381,1,9,0.0,True
381,2,8,0.0,True
381,3,1,0.0,True
381,4,0,0.0,True
381,5,4,0.0,True
381,6,3,0.0,True
381,7,6,0.0,True
381,8,5,0.0,True
381,9,7,0.0,True
381,10,23,0.0,True
381,11,29,0.0,True
381,12,24,1.4901161193847656e-08,True
381,13,21,0.0,True
381,14,26,0.0,True
381,15,11,1.4901161193847656e-08,True
381,16,18,0.0,True
381,17,25,0.0,True
381,18,27,0.0,True
381,19,12,1.4901161193847656e-08,True
381,20,19,0.0,True
381,21,16,0.0,True
381,22,20,0.0,True
381,23,28,0.0,True
381,24,22,0.0,True
381,25,15,0.0,True
381,26,10,0.0,True
381,27,13,0.0,True
381,28,14,0.0,True
381,29,17,0.0,True
382,0,4,0.0,True
382,1,6,0.0,True
382,2,5,0.0,True
382,3,3,0.0,True
382,4,0,0.0,True
382,5,2,0.0,True
382,6,1,0.0,True
382,7,9,0.0,True
382,8,8,0.0,True
382,9,7,0.0,True
382,10,23,0.0,True
382,11,15,0.0,True
382,12,19,0.0,True
382,13,21,0.0,True
382,14,14,0.0,True
382,15,11,0.0,True
382,16,27,0.0,True
382,17,17,0.0,True
382,18,18,0.0,True
382,19,12,0.0,True
382,20,24,0.0,True
382,21,13,0.0,True
382,22,22,0.0,True
382,23,10,0.0,True
382,24,20,0.0,True
382,25,29,0.0,True
382,26,28,0.0,True
382,27,16,0.0,True
382,28,26,1.4901161193847656e-08,True
382,29,25,0.0,True
383,0,3,0.0,True
383,1,6,0.0,True
383,2,8,0.0,True
383,3,4,0.0,True
383,4,7,0.0,True
383,5,1,0.0,True
383,6,2,0.0,True
383,7,9,0.0,True
383,8,5,0.0,True
383,9,0,0.0,True
383,10,23,0.0,True
383,11,20,0.0,True
383,12,27,0.0,True
383,13,21,0.0,True
383,14,28,0.0,True
383,15,11,0.0,True
383,16,19,0.0,True
383,17,16,0.0,True
383,18,24,0.0,True
383,19,12,0.0,True
383,20,18,0.0,True
383,21,25,0.0,True
383,22,29,0.0,True
383,23,26,0.0,True
383,24,15,0.0,True
383,25,22,0.0,True
383,26,14,0.0,True
383,27,17,0.0,True
383,28,10,0.0,True
383,29,13,0.0,True
384,0,8,0.0,True
384,1,6,0.0,True
384,2,5,0.0,True
384,3,0,0.0,True
384,4,3,0.0,True
384,5,9,0.0,True
384,6,1,0.0,True
384,7,2,0.0,True
384,8,4,0.0,True
384,9,7,0.0,True
384,10,28,0.0,True
384,11,19,0.0,True
384,12,15,0.0,True
384,13,24,1.4901161193847656e-08,True
384,14,14,0.0,True
384,15,29,0.0,True
384,16,25,0.0,True
384,17,22,1.4901161193847656e-08,True
384,18,18,0.0,True
384,19,16,0.0,True
384,20,21,0.0,True
384,21,13,0.0,True
384,22,17,0.0,True
384,23,10,0.0,True
384,24,20,0.0,True
384,25,11,1.4901161193847656e-08,True
384,26,23,0.0,True
384,27,12,2.1073424255447017e-08,True
384,28,26,0.0,True
384,29,27,0.0,True
385,0,0,0.0,True
385,1,6,0.0,True
385,2,4,0.0,True
385,3,8,0.0,True
385,4,7,0.0,True
385,5,1,0.0,True
385,6,9,0.0,True
385,7,2,0.0,True
385,8,5,0.0,True
385,9,3,0.0,True
385,10,28,0.0,True
385,11,20,0.0,True
385,12,25,0.0,True
385,13,24,0.0,True
385,14,23,0.0,True
385,15,29,0.0,True
385,16,15,1.4901161193847656e-08,True
385,17,12,2.5809568279517847e-08,True
385,18,21,0.0,True
385,19,16,0.0,True
385,20,18,0.0,True
385,21,27,0.0,True
385,22,11,0.0,True
385,23,26,0.0,True
385,24,19,0.0,True
385,25,17,0.0,True
385,26,14,0.0,True
385,27,22,0.0,True
385,28,10,0.0,True
385,29,13,0.0,True
386,0,9,0.0,True
386,1,2,0.0,True
386,2,4,0.0,True
386,3,1,0.0,True
386,4,3,0.0,True
386,5,8,0.0,True
386,6,0,0.0,True
386,7,6,0.0,True
386,8,5,0.0,True
386,9,7,0.0,True
386,10,28,0.0,True
386,11,11,1.4901161193847656e-08,True
386,12,21,0.0,True
386,13,24,0.0,True
386,14,26,0.0,True
386,15,29,0.0,True
386,16,18,0.0,True
386,17,27,0.0,True
386,18,25,0.0,True
386,19,16,1.4901161193847656e-08,True
386,20,15,1.4901161193847656e-08,True
386,21,12,2.1073424255447017e-08,True
386,22,20,0.0,True
386,23,23,0.0,True
386,24,17,0.0,True
386,25,19,0.0,True
386,26,10,0.0,True
386,27,13,0.0,True
386,28,14,0.0,True
386,29,22,0.0,True
387,0,1,0.0,True
387,1,2,0.0,True
387,2,5,0.0,True
387,3,9,0.0,True
387,4,7,0.0,True
387,5,0,0.0,True
387,6,8,0.0,True
387,7,6,0.0,True
387,8,4,0.0,True
387,9,3,0.0,True
387,10,28,0.0,True
387,11,17,0.0,True
387,12,18,0.0,True
387,13,24,0.0,True
387,14,10,0.0,True
387,15,29,0.0,True
387,16,21,0.0,True
387,17,13,0.0,True
387,18,15,0.0,True
387,19,16,1.4901161193847656e-08,True
387,20,25,0.0,True
387,21,22,0.0,True
387,22,19,0.0,True
387,23,14,0.0,True
387,24,11,0.0,True
387,25,20,0.0,True
387,26,26,0.0,True
387,27,27,0.0,True
387,28,23,0.0,True
387,29,12,0.0,True
388,0,8,0.0,True
388,1,6,0.0,True
388,2,3,0.0,True
388,3,0,0.0,True
388,4,5,0.0,True
388,5,1,0.0,True
388,6,9,0.0,True
388,7,2,0.0,True
388,8,7,0.0,True
388,9,4,0.0,True
388,10,28,0.0,True
388,11,13,0.0,True
388,12,15,0.0,True
388,13,24,0.0,True
388,14,23,0.0,True
388,15,16,0.0,True
388,16,25,0.0,True
388,17,11,1.4901161193847656e-08,True
388,18,21,0.0,True
388,19,29,0.0,True
388,20,18,0.0,True
388,21,19,0.0,True
388,22,12,0.0,True
388,23,10,0.0,True
388,24,27,0.0,True
388,25,22,0.0,True
388,26,14,0.0,True
388,27,17,0.0,True
388,28,26,0.0,True
388,29,20,0.0,True
389,0,0,0.0,True
389,1,6,0.0,True
389,2,7,0.0,True
389,3,8,0.0,True
389,4,4,0.0,True
389,5,9,0.0,True
389,6,1,0.0,True
389,7,2,0.0,True
389,8,3,0.0,True
389,9,5,0.0,True
389,10,28,0.0,True
389,11,27,0.0,True
389,12,25,0.0,True
389,13,24,0.0,True
389,14,14,0.0,True
389,15,16,0.0,True
389,16,15,1.4901161193847656e-08,True
389,17,17,0.0,True
389,18,18,0.0,True
389,19,29,0.0,True
389,20,21,0.0,True
389,21,20,0.0,True
389,22,22,0.0,True
389,23,26,0.0,True
389,24,13,0.0,True
389,25,12,2.1073424255447017e-08,True
389,26,23,0.0,True
389,27,11,0.0,True
389,28,10,0.0,True
389,29,19,0.0,True
390,0,9,0.0,True
390,1,2,0.0,True
390,2,3,0.0,True
390,3,1,0.0,True
390,4,4,0.0,True
390,5,0,0.0,True
390,6,8,0.0,True
390,7,6,0.0,True
390,8,7,0.0,True
390,9,5,0.0,True
390,10,28,0.0,True
390,11,12,0.0,True
390,12,21,0.0,True
390,13,24,0.0,True
390,14,10,0.0,True
390,15,16,0.0,True
390,16,18,0.0,True
390,17,19,0.0,True
390,18,15,0.0,True
390,19,29,0.0,True
390,20,25,0.0,True
390,21,11,1.4901161193847656e-08,True
390,22,13,0.0,True
390,23,23,0.0,True
390,24,22,0.0,True
390,25,27,0.0,True
390,26,26,0.0,True
390,27,20,0.0,True
390,28,14,0.0,True
390,29,17,0.0,True
391,0,1,0.0,True
391,1,2,0.0,True
391,2,7,0.0,True
391,3,9,0.0,True
391,4,5,0.0,True
391,5,8,0.0,True
391,6,0,0.0,True
391,7,6,0.0,True
391,8,3,0.0,True
391,9,4,0.0,True
391,10,28,0.0,True
391,11,22,0.0,True
391,12,18,0.0,True
391,13,24,1.4901161193847656e-08,True
391,14,26,0.0,True
391,15,16,0.0,True
391,16,21,0.0,True
391,17,20,0.0,True
391,18,25,0.0,True
391,19,29,0.0,True
391,20,15,2.1073424255447017e-08,True
391,21,17,0.0,True
391,22,27,0.0,True
391,23,14,0.0,True
391,24,12,1.4901161193847656e-08,True
391,25,13,0.0,True
391,26,10,0.0,True
391,27,19,0.0,True
391,28,23,0.0,True
391,29,11,0.0,True
392,0,8,0.0,True
392,1,0,1.4901161193847656e-08,True
392,2,5,0.0,True
392,3,6,0.0,True
392,4,3,0.0,True
392,5,7,0.0,True
392,6,4,0.0,True
392,7,2,0.0,True
392,8,1,0.0,True
392,9,9,0.0,True
392,10,26,0.0,True
392,11,13,0.0,True
392,12,15,1.4901161193847656e-08,True
392,13,25,0.0,True
392,14,14,0.0,True
392,15,20,0.0,True
392,16,24,0.0,True
392,17,22,0.0,True
392,18,17,0.0,True
392,19,27,0.0,True
392,20,12,1.4901161193847656e-08,True
392,21,19,0.0,True
392,22,18,0.0,True
392,23,10,0.0,True
392,24,29,0.0,True
392,25,11,0.0,True
392,26,23,0.0,True
392,27,21,0.0,True
392,28,28,0.0,True
392,29,16,0.0,True
393,0,8,0.0,True
393,1,0,0.0,True
393,2,3,0.0,True
393,3,6,0.0,True
393,4,5,0.0,True
393,5,4,0.0,True
393,6,7,0.0,True
393,7,2,0.0,True
393,8,9,0.0,True
393,9,1,0.0,True
393,10,26,0.0,True
393,11,19,0.0,True
393,12,15,0.0,True
393,13,25,0.0,True
393,14,23,0.0,True
393,15,27,0.0,True
393,16,24,0.0,True
393,17,11,0.0,True
393,18,12,0.0,True
393,19,20,0.0,True
393,20,17,0.0,True
393,21,13,0.0,True
393,22,21,0.0,True
393,23,10,0.0,True
393,24,16,0.0,True
393,25,22,0.0,True
393,26,14,0.0,True
393,27,18,0.0,True
393,28,28,0.0,True
393,29,29,0.0,True
394,0,7,0.0,True
394,1,2,0.0,True
394,2,3,0.0,True
394,3,4,0.0,True
394,4,1,0.0,True
394,5,6,0.0,True
394,6,8,0.0,True
394,7,0,0.0,True
394,8,9,0.0,True
394,9,5,0.0,True
394,10,26,0.0,True
394,11,21,0.0,True
394,12,12,2.1073424255447017e-08,True
394,13,25,0.0,True
394,14,10,0.0,True
394,15,27,0.0,True
394,16,17,0.0,True
394,17,13,0.0,True
394,18,15,0.0,True
394,19,20,0.0,True
394,20,24,0.0,True
394,21,11,0.0,True
394,22,19,0.0,True
394,23,23,0.0,True
394,24,22,0.0,True
394,25,16,0.0,True
394,26,28,0.0,True
394,27,29,0.0,True
394,28,14,0.0,True
394,29,18,0.0,True
395,0,6,0.0,True
395,1,0,1.4901161193847656e-08,True
395,2,9,0.0,True
395,3,8,0.0,True
395,4,1,0.0,True
395,5,7,0.0,True
395,6,4,0.0,True
395,7,2,0.0,True
395,8,3,0.0,True
395,9,5,0.0,True
395,10,26,0.0,True
395,11,16,0.0,True
395,12,24,0.0,True
395,13,25,0.0,True
395,14,14,0.0,True
395,15,27,0.0,True
395,16,15,1.4901161193847656e-08,True
395,17,18,0.0,True
395,18,17,0.0,True
395,19,20,0.0,True
395,20,12,1.4901161193847656e-08,True
395,21,29,0.0,True
395,22,22,0.0,True
395,23,28,0.0,True
395,24,19,0.0,True
395,25,21,0.0,True
395,26,23,0.0,True
395,27,11,0.0,True
395,28,10,0.0,True
395,29,13,0.0,True
396,0,4,0.0,True
396,1,2,0.0,True
396,2,9,0.0,True
396,3,7,0.0,True
396,4,5,0.0,True
396,5,8,0.0,True
396,6,6,0.0,True
396,7,0,0.0,True
396,8,3,0.0,True
396,9,1,0.0,True
396,10,26,0.0,True
396,11,22,0.0,True
396,12,17,0.0,True
396,13,25,0.0,True
396,14,28,0.0,True
396,15,27,0.0,True
396,16,12,1.4901161193847656e-08,True
396,17,29,0.0,True
396,18,24,0.0,True
396,19,20,0.0,True
396,20,15,0.0,True
396,21,18,0.0,True
396,22,16,0.0,True
396,23,14,0.0,True
396,24,21,0.0,True
396,25,19,0.0,True
396,26,10,0.0,True
396,27,13,0.0,True
396,28,23,0.0,True
396,29,11,0.0,True
397,0,6,0.0,True
397,1,0,0.0,True
397,2,1,0.0,True
397,3,8,0.0,True
397,4,9,0.0,True
397,5,4,0.0,True
397,6,7,0.0,True
397,7,2,0.0,True
397,8,5,0.0,True
397,9,3,0.0,True
397,10,26,0.0,True
397,11,29,0.0,True
397,12,24,0.0,True
397,13,25,0.0,True
397,14,23,0.0,True
397,15,20,0.0,True
397,16,15,1.4901161193847656e-08,True
397,17,21,0.0,True
397,18,12,1.4901161193847656e-08,True
397,19,27,0.0,True
397,20,17,0.0,True
