probe_id,point_norm_squared,direct_determinant,predicted_determinant,absolute_residual
583,1.0967251805162221,1.1765738954489868e-08,-7.275060220241915e-11,1.1838489556692288e-08
584,2.8607734837734706,8.318142509852979e-06,5.020972733835749e-06,3.2971697760172304e-06
585,1.5555241860561824,1.0943332895992805e-06,1.0507279309125084e-06,4.360535868677204e-08
586,2.706581657994339,5.899356077282045e-07,-2.438320047523792e-06,3.0282556552519966e-06
587,2.474285204229986,1.849837585691891e-05,1.7877937809499947e-05,6.204380474189633e-07
588,4.558107026842801,0.00019976949067043045,0.00015106806388144164,4.8701426788988814e-05
589,1.6943632622119513,1.3200125204648641e-06,1.233594674264084e-06,8.641784620078013e-08
590,1.7170823519033074,9.18555491088935e-07,7.987486287851975e-07,1.1980686230373745e-07
591,6.868145776779196,0.00130967253552882,0.0006523024218688416,0.0006573701136599785
592,3.158039865696844,2.1081346592039465e-05,1.559802543273004e-05,5.483321159309424e-06
593,3.003286146193576,2.2496698801800697e-06,-3.055161751295242e-06,5.304831631475312e-06
594,2.926885304852915,7.109840842443596e-06,3.1635068296915583e-06,3.946334012752038e-06
595,3.0883996574350943,5.3584961985392374e-05,5.024671851487084e-05,3.338243470521536e-06
596,2.5852071740005047,1.6868075216707092e-06,-4.0292220003926114e-07,2.0897297217099705e-06
597,4.14431640098229,5.467188470429864e-05,2.2191329050500363e-05,3.248055565379828e-05
598,6.896638524188484,3.322539872253539e-05,-0.0008497572210842102,0.0008829826198067456
599,0.9211436293996196,1.931950716175847e-09,-2.5934497784742606e-09,4.525400494650108e-09
600,2.5360133206466404,1.640876786276128e-05,1.5458817105704472e-05,9.499507570568073e-07
601,4.511260243941563,0.0004037049314681655,0.00036992271954548755,3.378221192267797e-05
602,3.055129304828824,3.30253137251711e-05,2.9410241887055166e-05,3.615071838115936e-06
603,2.01862767784017,2.8753744907726377e-06,2.56863008462946e-06,3.067444061431777e-07
604,7.77893209490698,0.0028051308445981383,0.0014242981008350769,0.0013808327437630614
605,0.7658958554018895,2.828342615030522e-09,1.5944828420206458e-09,1.2338597730098763e-09
606,13.304449716004594,0.18991180316089548,0.16425958128893706,0.025652221871958425
607,2.283926638124758,6.339282077622858e-07,-3.7961364085390595e-07,1.0135418486161918e-06
608,3.391034227129413,1.815070328964085e-06,-1.0166217492399335e-05,1.198128782136342e-05
609,6.725539436064606,0.0018042928050265084,0.0012795789223311112,0.0005247138826953972
610,1.3548361845276564,4.121857605125137e-07,3.911809586909863e-07,2.1004801821527397e-08
611,2.4168829493218618,6.368468777993943e-06,5.422643634491236e-06,9.45825143502707e-07
612,1.7846444530401935,1.1461074574171316e-07,-1.2238583383295012e-07,2.3699657957466328e-07
613,3.294561548768593,2.1437000571421357e-05,1.4083848368033271e-05,7.353152203388086e-06
