probe_id,point_norm_squared,direct_determinant,predicted_determinant,absolute_residual
189,0.5467353346624471,2.0898810804011776e-11,2.0898810804008102e-11,3.6738451424718456e-24
190,6.091087580442424,0.002756023326179468,0.002756023326179537,6.938893903907228e-17
191,2.4350444588120967,1.5140486292719396e-05,1.514048629271932e-05,7.623296525288703e-20
192,7.808583137271915,0.015214872556981413,0.015214872556981758,3.452099717193846e-16
193,2.8811601088470407,1.4665903681862023e-05,1.4665903681861917e-05,1.0672615135404184e-19
194,1.38325136747018,2.741371202442045e-07,2.741371202442067e-07,2.2234614865425384e-21
195,0.3448397023449541,5.605540258650142e-11,5.6055402586501615e-11,1.9387045606711586e-25
196,1.669971790009909,1.3498172004494953e-06,1.3498172004494896e-06,5.717472393966527e-21
197,7.534091778376876,0.0091373029044009,0.009137302904400707,1.9255430583342559e-16
198,2.2992097209556093,3.715401724905203e-08,3.7154017249038485e-08,1.3545909711168381e-20
199,3.1788465638678316,4.7613034021321906e-05,4.761303402132166e-05,2.439454888092385e-19
