sample_id,source_index,s4,s6,e4,e4_residual,e5,e5_residual
406,10154,1.3313493949775317,0.868201866849173,0.0001951690273616745,5.878149125660101e-05,2.994217811011187e-06,2.994217811011187e-06
407,10179,1.1751327150347048,0.6296042276598102,0.00024254260847522303,9.516074586633289e-05,5.056609078254246e-06,5.056609078254246e-06
408,10204,1.0594227639300924,0.5576958229727189,0.0002660464683815027,0.00011203881553245652,5.948271479541485e-06,5.948271479541485e-06
409,10229,0.7923150015252293,0.28688790254988034,0.0003342097110656785,0.00016338931507595296,9.030133164655699e-06,9.030133164655699e-06
410,10254,1.5000219172085383,1.102489064197848,0.00014767032559250492,2.281587211844791e-05,1.1334741075028881e-06,1.1334741075028881e-06
411,10279,1.4080591784620908,0.9690166201527577,0.00017410868800809968,4.288318128905594e-05,2.158981562911112e-06,2.158981562911112e-06
412,10304,1.4973860346955092,1.1049798434085703,0.00014769295880425997,2.274735173845362e-05,1.1224268824766165e-06,1.1224268824766165e-06
413,10329,0.9863286104445124,0.41442756141713805,0.0002924579764538113,0.00013284810687998414,7.266222490350575e-06,7.266222490350575e-06
414,10354,0.8082938811130027,0.29884456740112686,0.0003305535474365848,0.0001606774774633798,8.86774847615036e-06,8.86774847615036e-06
415,10379,1.3877315447825012,0.9681923198764087,0.00017667300985916562,4.445447667021459e-05,2.207644124747422e-06,2.207644124747422e-06
416,10404,1.240324866259428,0.7535368946475761,0.0002198500960086046,7.740910504577033e-05,4.005111944415492e-06,4.005111944415492e-06
417,10430,1.5090273156593557,1.1294774882100884,0.00014348624574390967,1.9457198237686832e-05,9.498024476941946e-07,9.498024476941946e-07
418,10455,1.041291224486053,0.5101534676240298,0.000273970042122924,0.00011839891598132372,6.358003678396912e-06,6.358003678396912e-06
419,10480,0.9991631398595532,0.4840280141785901,0.0002826629833983826,0.0001246803157232019,6.701478056933318e-06,6.701478056933318e-06
420,10505,1.4003933651382503,0.9607805076159178,0.0001759913170494208,4.427657600865597e-05,2.228662601679475e-06,2.228662601679475e-06
421,10530,1.4368988382814254,1.0152834980360397,0.00016527558788860275,3.611190246225672e-05,1.8021678219313258e-06,1.8021678219313258e-06
422,10555,0.8525280973928947,0.33594443446328937,0.0003200154573401369,0.0001528114795351949,8.393107640228483e-06,8.393107640228483e-06
423,10580,1.3153908786221151,0.8902264104753496,0.0001945994463523139,5.776058693610485e-05,2.8859414874240586e-06,2.8859414874240586e-06
424,10605,1.217212461037205,0.6944070590877783,0.00022963669796998828,8.522406044365695e-05,4.478093331130802e-06,4.478093331130802e-06
425,10630,1.3022529871259028,0.8313429562983856,0.00020305097229553583,6.472544284551315e-05,3.3126121008879824e-06,3.3126121008879824e-06
426,10655,1.0575769701794673,0.48089662044691994,0.0002751811999052452,0.00011997247264978127,6.513458403304557e-06,6.513458403304557e-06
427,10680,1.310751438256777,0.8561519782213027,0.00019912039955718996,6.156425286393935e-05,3.125050225421556e-06,3.125050225421556e-06
428,10705,1.4969763628528652,1.0982511476956434,0.00014852008789426784,2.345728249048351e-05,1.1652543115067456e-06,1.1652543115067456e-06
429,10730,1.3450170941780097,0.9217455403675874,0.00018728347864633722,5.233086754801309e-05,2.6071023182182594e-06,2.6071023182182594e-06
430,10755,1.070750820040569,0.476442768840055,0.0002739439892846327,0.00011930659556103296,6.498551397938426e-06,6.498551397938426e-06
431,10780,1.0150387069154496,0.518305841042467,0.0002765520370436561,0.00011983190114906285,6.391032776970955e-06,6.391032776970955e-06
432,10805,1.200676233755018,0.7302756286789185,0.00022760216101160334,8.291076766788448e-05,4.277690968544303e-06,4.277690968544303e-06
433,10830,1.4963754958543867,1.0983137124121858,0.000148583764715502,2.3492865000644014e-05,1.1659052840665787e-06,1.1659052840665787e-06
434,10855,0.8156668730500745,0.3048387580733326,0.0003288142817944789,0.00015938085225396795,8.789462567149594e-06,8.789462567149594e-06
435,10880,0.9597738332912941,0.47124674547860945,0.0002894986474463699,0.00012942983520071734,6.941394044957943e-06,6.941394044957943e-06
436,10905,1.3868039247691404,0.9722217963401228,0.00017631964275690982,4.411468248868703e-05,2.1833780310798894e-06,2.1833780310798894e-06
437,10930,1.3932238752110613,0.9759788717051687,0.00017510329652182155,4.326258758191037e-05,2.1452812184553173e-06,2.1452812184553173e-06
438,10955,1.5636857091748628,1.2158274321587972,0.00012711621961267498,6.975476456535189e-06,3.337575454904894e-07,3.337575454904894e-07
439,10980,1.245246240524227,0.780079858451505,0.00021615375707300104,7.433461116558888e-05,3.80980792508261e-06,3.80980792508261e-06
440,11005,1.0610731884820759,0.5228735074492988,0.0002698570253548859,0.0001154248300311461,6.195779593238727e-06,6.195779593238727e-06
441,11030,1.415886396005603,0.9809001383320282,0.00017178644281192558,4.111077184291e-05,2.0657934194970827e-06,2.0657934194970827e-06
442,11055,0.8891324660764087,0.3656579249457324,0.00031146067734264405,0.000146453596707649,8.01507676315691e-06,8.01507676315691e-06
443,11080,1.0783741647303529,0.49449914794488814,0.0002708426422317504,0.00011683462249447482,6.340712342088213e-06,6.340712342088213e-06
444,11105,1.530715863051586,1.15177422464609,0.0001383632540402537,1.570381921506259e-05,7.763767239325386e-07,7.763767239325386e-07
445,11130,1.1232427803040197,0.5574290034409344,0.00025764668054566403,0.00010671536852016361,5.734613276900256e-06,5.734613276900256e-06
446,11155,1.4542595908691653,1.0387647302263254,0.00016047802601053992,3.24922274463855e-05,1.6185312413258144e-06,1.6185312413258144e-06
447,11180,1.502685118532221,1.106857292375109,0.00014685084837970545,2.2188179784982364e-05,1.1016022830637652e-06,1.1016022830637652e-06
448,11205,0.950614527280828,0.43014546939537074,0.0002955089868036748,0.0001344029979400188,7.28465088686704e-06,7.28465088686704e-06
449,11230,1.5184767455866652,1.1419527996450376,0.00014093266547556742,1.7540316726391992e-05,8.56765600628117e-07,8.56765600628117e-07
450,11255,1.415253767271516,0.9906575893583431,0.0001707335566237598,4.016863236234406e-05,2.004183029333882e-06,2.004183029333882e-06
451,11280,0.9676842851183738,0.41174202325993803,0.00029530574302354676,0.00013475714084841388,7.357537301057216e-06,7.357537301057216e-06
452,11305,1.32752087948972,0.8619787497552741,0.00019636339313861207,5.970097226191043e-05,3.044917150086912e-06,3.044917150086912e-06
453,11330,1.3420957359232355,0.8842766818349672,0.00019198048102853175,5.634435553504173e-05,2.8617934188221297e-06,2.8617934188221297e-06
454,11355,0.9142906048327857,0.40994435168009946,0.00030284588245206085,0.00013969426317190812,7.577341010178811e-06,7.577341010178811e-06
455,11380,1.3881588756246677,0.9491417969416428,0.00017882588188451298,4.635213748385223e-05,2.3307881130639266e-06,2.3307881130639266e-06
456,11405,0.9452404182550311,0.4289201879548915,0.00029638748499765137,0.00013500437950155264,7.314368022012836e-06,7.314368022012836e-06
457,11430,1.2687235491302258,0.8257946157247352,0.0002078963649894814,6.787223803453679e-05,3.4360091074356887e-06,3.4360091074356887e-06
458,11455,0.8606142061963636,0.3454483859390143,0.00031778136873812044,0.00015110526762526254,8.286317580214883e-06,8.286317580214883e-06
459,11480,1.2007184159330415,0.6745988926914004,0.0002340408155627653,8.854530484054526e-05,4.6643002056544805e-06,4.6643002056544805e-06
460,11505,1.5195834700027224,1.1588871428550622,0.0001388429084867478,1.574916993065859e-05,7.498544209661771e-07,7.498544209661771e-07
461,11530,0.8754576329684105,0.36063129490984697,0.00031394817385849914,0.0001482083107147635,8.108800666415937e-06,8.108800666415937e-06
462,11555,0.8602882150337308,0.33035995169119614,0.0003195733923400619,0.00015266308952184963,8.404345803423876e-06,8.404345803423876e-06
463,11580,0.9577173087896439,0.4276082298951098,0.000294830537587341,0.00013403061966351645,7.276674472088958e-06,7.276674472088958e-06
464,11605,1.4695921970758037,1.059122859295648,0.0001562936100123163,2.9342592056572e-05,1.4605615241383398e-06,1.4605615241383398e-06
465,11630,1.3854840889399127,0.9445859955510756,0.00017967907156545267,4.701026722496484e-05,2.3663325748763885e-06,2.3663325748763885e-06
466,11655,1.2317510371466946,0.7119000449237703,0.00022575870570544558,8.230104086966484e-05,4.315206002363905e-06,4.315206002363905e-06
467,11680,1.563520621727133,1.196708467109016,0.00012934816380965185,8.922626027559375e-06,4.5073222156823e-07,4.5073222156823e-07
468,11705,1.3647334087379006,0.9097693217212793,0.00018624549550173253,5.207106525084476e-05,2.640774794148657e-06,2.640774794148657e-06
469,11730,1.5473128069109563,1.1716217781948413,0.00013413160653015342,1.2560581491626336e-05,6.283715767929779e-07,6.283715767929779e-07
470,11755,1.537752096667905,1.1611747915956199,0.0001364539407923159,1.4270214644656037e-05,7.073306265252256e-07,7.073306265252256e-07
471,11780,0.7675671352175863,0.27347559315548237,0.0003392988516730141,0.00016708982746175096,9.24327826615426e-06,9.24327826615426e-06
472,11805,1.1957701464492236,0.673971553634528,0.0002347487251898482,8.900530823364793e-05,4.683528934841446e-06,4.683528934841446e-06
473,11830,1.1998710907768195,0.6709757814818395,0.00023456888362421698,8.898001800400202e-05,4.692017024015366e-06,4.692017024015366e-06
474,11855,1.1567055557103794,0.623468155210959,0.0002456393202120769,9.727924539129816e-05,5.1577022827414225e-06,5.1577022827414225e-06
475,11880,0.8735325239369265,0.36301718521467796,0.00031394083173733083,0.00014814260101121744,8.098204335690581e-06,8.098204335690581e-06
476,11905,1.5040973588473294,1.108405900630612,0.00014650525910848777,2.193317333842328e-05,1.0895197086789014e-06,1.0895197086789014e-06
477,11930,1.31503176510867,0.8447961853379892,0.00019990222182252423,6.238823795805606e-05,3.1903371626043018e-06,3.1903371626043018e-06
478,11955,1.0551544671454869,0.5470083279853976,0.00026785233752621115,0.00011348393382335677,6.0406647836936135e-06,6.0406647836936135e-06
479,11980,0.8661341966106215,0.3609049917932834,0.0003152195230690798,0.00014903363724624614,8.144414792410521e-06,8.144414792410521e-06
480,12005,1.0721603600631586,0.5406142902650517,0.00026632955578090653,0.00011268934273250323,6.028666536519214e-06,6.028666536519214e-06
481,12030,1.194314550890145,0.7174495559270435,0.00022990359257227773,8.471944851320864e-05,4.385265432529453e-06,4.385265432529453e-06
482,12055,1.488349710477664,1.0858664880987554,0.0001509728714282699,2.531439030112006e-05,1.2580360886790728e-06,1.2580360886790728e-06
483,12080,1.0885982339640974,0.5242063873809523,0.00026605091193680286,0.000112966482203116,6.090549819756534e-06,6.090549819756534e-06
484,12105,1.3226030495794914,0.8961287250935939,0.00019302058741334585,5.661527628941882e-05,2.829384601244185e-06,2.829384601244185e-06
485,12130,1.1475042933666122,0.6783615584586006,0.0002404819943928985,9.247264182770805e-05,4.798789162701965e-06,4.798789162701965e-06
486,12155,0.8104726837730248,0.31296062126233515,0.00032861059323132015,0.00015904406964225104,8.747689541526592e-06,8.747689541526592e-06
487,12180,1.519297208259738,1.1319422575445905,0.0001419950896156283,1.8497395210826273e-05,9.175932744265457e-07,9.175932744265457e-07
488,12205,1.085344248026577,0.49772522015885007,0.00026954620850254694,0.0001159213031734845,6.292816886710771e-06,6.292816886710771e-06
489,12230,1.4398786395235792,1.030684405200001,0.00016313534987088166,3.4338473777000754e-05,1.697808426682122e-06,1.697808426682122e-06
490,12255,0.9808029394674456,0.4783768424185494,0.00028580706094329534,0.0001268564337191425,6.810547222590449e-06,6.810547222590449e-06
491,12280,1.3074554700657832,0.827145824407001,0.00020288807063262207,6.475286239078439e-05,3.327523259325155e-06,3.327523259325155e-06
492,12305,1.0147057793941971,0.5002920493712282,0.00027868183048092326,0.00012168480134031805,6.525092384706218e-06,6.525092384706218e-06
493,12330,1.5475424730498968,1.1781279821204993,0.00013335187174452631,1.1886135765402502e-05,5.880545978509533e-07,5.880545978509533e-07
494,12355,1.4269382667931776,0.9985737346226712,0.00016840759421433928,3.852122896047682e-05,1.929303997692999e-06,1.929303997692999e-06
495,12380,1.2437288886915374,0.7574557054133505,0.0002189646674776703,7.674470913094828e-05,3.968822510877219e-06,3.968822510877219e-06
496,12405,1.4141831533800115,0.9774451935477744,0.00017239217639145174,4.158427550362133e-05,2.0916368157122656e-06,2.0916368157122656e-06
497,12430,1.3832853561557084,0.9425549012174581,0.00018018223308024345,4.7377900704852286e-05,2.384418049696075e-06,2.384418049696075e-06
498,12455,1.5549871415398373,1.2065685737699743,0.00012919558090830548,8.500950142093452e-06,4.026787429443127e-07,4.026787429443127e-07
499,12480,1.466222218436269,1.0589277207441292,0.00015671730791715988,2.9600816137285372e-05,1.4680439374924266e-06,1.4680439374924266e-06
500,12506,0.9472160820672577,0.41776172357466046,0.000297408033241819,0.00013595871565655422,7.390884123996071e-06,7.390884123996071e-06
501,12531,1.0968926220931647,0.5185295382967656,0.0002656126669057287,0.00011284636075867212,6.1026986164222e-06,6.1026986164222e-06
502,12556,1.314845028677334,0.8338580693227516,0.00020119142565095752,6.351005424818382e-05,3.263889972953117e-06,3.263889972953117e-06
503,12581,1.4127118949944815,0.9795743298094316,0.00017232364751822838,4.1475566072224894e-05,2.080975377943826e-06,2.080975377943826e-06
504,12606,1.4114661347017001,1.0128184701453888,0.00016862663742178092,3.8199778457621245e-05,1.8688853046061184e-06,1.8688853046061184e-06
505,12631,1.2959359583225825,0.818663092857329,0.0002053074623806288,6.649345438563487e-05,3.413960764103966e-06,3.413960764103966e-06
506,12656,1.551521180047533,1.2013735192788566,0.00013019912601249734,9.261994250907616e-06,4.395015228721441e-07,4.395015228721441e-07
507,12681,1.143486266725772,0.5853746601630323,0.0002517675945964457,0.00010221794265587967,5.469234034330824e-06,5.469234034330824e-06
508,12706,1.441595085004258,1.0174149277981916,0.00016446524940616944,3.5559084601426724e-05,1.7792395692523255e-06,1.7792395692523255e-06
509,12731,1.523409016038279,1.137113850798133,0.00014091474731700072,1.7690385281537605e-05,8.788174481006903e-07,8.788174481006903e-07
510,12756,0.9226662033512881,0.4104139258408729,0.0003016348416445786,0.0001388942606263015,7.5412266024806315e-06,7.5412266024806315e-06
511,12781,1.5457667772908803,1.169716110535357,0.00013453196529934397,1.2858730313947261e-05,6.424322427790465e-07,6.424322427790465e-07
512,12806,1.336830459147154,0.8752055704230399,0.00019368056129413777,5.765897068667485e-05,2.9344868098445058e-06,2.9344868098445058e-06
513,12831,1.1487063885752138,0.6257539801011454,0.0002464144064992211,9.770135737827935e-05,5.166876452278847e-06,5.166876452278847e-06
514,12856,1.1681830798586577,0.6542636827489329,0.00024058717364816053,9.322694299330434e-05,4.905245375568987e-06,4.905245375568987e-06
515,12881,1.2141045392848175,0.7683750918349136,0.00022147272527066496,7.798108341778952e-05,3.975744783377388e-06,3.975744783377388e-06
516,12906,1.5744828814383276,1.2200899504388008,0.00012537566833810656,5.817756790012956e-06,2.927935975702687e-07,2.927935975702687e-07
517,12931,1.5139562595523453,1.1333113983733596,0.00014246329678079016,1.8727651286974477e-05,9.17825202309367e-07,9.17825202309367e-07
518,12956,1.564171681186546,1.2075188095904488,0.00012802164309050207,7.784052840617629e-06,3.83799386079869e-07,3.83799386079869e-07
519,12981,1.290605754257116,0.8062692726011824,0.00020740868208022565,6.815796523984184e-05,3.511214659633583e-06,3.511214659633583e-06
520,13006,1.3091047985434985,0.8393689052254727,0.00020126790895259725,6.338928390571332e-05,3.2414915383722636e-06,3.2414915383722636e-06
521,13031,1.5529869448885827,1.1845999226965924,0.0001319703443343394,1.0861088273501752e-05,5.402178805007371e-07,5.402178805007371e-07
522,13056,1.5897695475548483,1.2510251725133252,0.00012003633010030529,1.6641295022833846e-06,8.482052639569625e-08,8.482052639569625e-08
523,13081,1.0056725437631615,0.450956072277173,0.0002856107609101595,0.000127463408117536,6.922472942198361e-06,6.922472942198361e-06
524,13106,1.3726523021236396,0.917128413498571,0.00018442392066404708,5.073824083281052e-05,2.574412691633187e-06,2.574412691633187e-06
525,13131,1.303792801270227,0.8540552212018405,0.00020023014555906922,6.230778845476266e-05,3.1563607722661297e-06,3.1563607722661297e-06
526,13156,1.178449797757203,0.7052477129318254,0.00023335922926951577,8.723271740650507e-05,4.5169121772222135e-06,4.5169121772222135e-06
527,13181,1.51640533290521,1.1264515835542612,0.00014296977536943864,1.925300728981968e-05,9.564530141503019e-07,9.564530141503019e-07
528,13206,0.9413718381138971,0.44674119353625846,0.0002948557945919306,0.00013354400972936785,7.1946568198413494e-06,7.1946568198413494e-06
529,13231,1.3759380352880377,0.9663745132279362,0.00017832237550773593,4.5508320980369385e-05,2.2448563187118376e-06,2.2448563187118376e-06
530,13256,0.8446461313767211,0.34584651459827126,0.00031997703106838586,0.00015253601264832837,8.34867968213707e-06,8.34867968213707e-06
531,13281,1.1295913900129069,0.6525574878339782,0.0002458055173315385,9.655799615752714e-05,5.036956402809711e-06,5.036956402809711e-06
532,13306,0.8388381006215171,0.3200645640146599,0.0003237786325181561,0.0001556839943692577,8.573221871351345e-06,8.573221871351345e-06
533,13331,1.0896724534617797,0.5232353822161632,0.0002660213096687609,0.00011297466662412074,6.093830164845137e-06,6.093830164845137e-06
534,13356,0.9554531479586306,0.39359874158460406,0.000299076511625463,0.0001376748870602757,7.540836456024489e-06,7.540836456024489e-06
535,13381,0.8393893325403285,0.33523726968736955,0.0003219448867225269,0.0001540965414615569,8.452842547371887e-06,8.452842547371887e-06
536,13406,1.3496589017012626,0.9031264397629507,0.00018886654240807558,5.386837390230261e-05,2.7193908259227003e-06,2.7193908259227003e-06
537,13431,0.767453718931139,0.2678396587246598,0.00033996741650482053,0.00016767131469283414,9.288570998759744e-06,9.288570998759744e-06
538,13456,1.3898337680179644,0.9609527963893767,0.00017725492449582457,4.503303050622267e-05,2.2502607992166995e-06,2.2502607992166995e-06
539,13481,1.2870533219397802,0.8229224200765388,0.00020592615240197648,6.674510510535224e-05,3.4081480549858283e-06,3.4081480549858283e-06
540,13506,1.3061702127972126,0.8244981934936438,0.00020335467657193193,6.511910126258909e-05,3.3485397400167466e-06,3.3485397400167466e-06
541,13531,1.5717680678083485,1.2193584306865866,0.00012577354791301325,6.074017014479611e-06,3.0099178363015154e-07,3.0099178363015154e-07
542,13556,1.1194998109928866,0.6286209098515065,0.00024989742154813566,9.981625929002049e-05,5.239266213769831e-06,5.239266213769831e-06
543,13581,1.140893589372827,0.6652361936925626,0.00024286227773820995,9.434382222015198e-05,4.911920379291504e-06,4.911920379291504e-06
544,13606,1.0419336838684028,0.4394413081200876,0.0002820683413583758,0.0001255043690267818,6.872889362164983e-06,6.872889362164983e-06
545,13631,1.5224458373119096,1.1386951794977196,0.00014084452563471088,1.7596573154916336e-05,8.705716613255378e-07,8.705716613255378e-07
546,13656,1.0879687246076828,0.5111582966608118,0.0002676443329087452,0.0001143405949848499,6.186764185501214e-06,6.186764185501214e-06
547,13681,1.5051652224469267,1.1246295664476602,0.00014450177899469983,2.021613781938867e-05,9.864437708197845e-07,9.864437708197845e-07
548,13706,1.5033431478607173,1.124611745984236,0.0001447184148182333,2.034457515563901e-05,9.895924703346253e-07,9.895924703346253e-07
549,13731,1.220807821554833,0.695320662393281,0.00022907194625864708,8.48460631469045e-05,4.461226736187512e-06,4.461226736187512e-06
550,13756,1.5062023169296572,1.1207587997388024,0.00014482770435192568,2.0536071909356543e-05,1.0088655251833631e-06,1.0088655251833631e-06
551,13781,0.825065596454209,0.32546665140088943,0.00032509678761297184,0.00015641565220147558,8.588541122482585e-06,8.588541122482585e-06
552,13806,1.5161290615728977,1.1493871978688066,0.0001403476097279076,1.6949596505668526e-05,8.143441841466368e-07,8.143441841466368e-07
553,13831,0.9748651868706824,0.3985881381420265,0.0002958496462880503,0.00013545716516219394,7.428269152078326e-06,7.428269152078326e-06
554,13856,0.9557381211432482,0.4334524601687404,0.0002944248244484158,0.00013361400280912722,7.240304174618281e-06,7.240304174618281e-06
555,13881,1.2205861276776497,0.7702154588458283,0.0002204318571517044,7.727968915878627e-05,3.945102670640441e-06,3.945102670640441e-06
556,13906,0.8525839844443607,0.3522856940521317,0.00031811626177964133,0.00015115158927542715,8.266202107962714e-06,8.266202107962714e-06
557,13931,1.4943043183083975,1.1115206175081684,0.0001472997372378329,2.2300099478469353e-05,1.0867421746480243e-06,1.0867421746480243e-06
558,13956,1.5436867161594467,1.172689199033317,0.00013442988931201393,1.269931029446415e-05,6.273107189051445e-07,6.273107189051445e-07
559,13981,1.094197537973524,0.5225886662275903,0.00026549848878369546,0.00011266088014034043,6.082839392122095e-06,6.082839392122095e-06
560,14006,1.25813801064209,0.7868731272696025,0.000213736268874355,7.263769126008492e-05,3.728611749467806e-06,3.728611749467806e-06
561,14031,1.1153215227701114,0.6063874136087961,0.0002530189143630756,0.00010241416883365639,5.41141663951531e-06,5.41141663951531e-06
562,14056,0.9285118890415738,0.407847543226524,0.00030112601555076757,0.00013863041113230723,7.537997846812442e-06,7.537997846812442e-06
563,14081,1.025086989776221,0.5113457784291338,0.00027600534852193837,0.00011966940617415647,6.406660839707495e-06,6.406660839707495e-06
564,14106,1.1762256650553782,0.6530429411250779,0.00023968861585605498,9.269887655519846e-05,4.8890542494583895e-06,4.8890542494583895e-06
565,14131,1.559346670480193,1.1975822819596607,0.000129730278586162,9.115941674886434e-06,4.514194827025958e-07,4.514194827025958e-07
566,14156,1.3960493661155111,0.9627229187645495,0.00017629405729736763,4.439778234901039e-05,2.2253821979625628e-06,2.2253821979625628e-06
567,14181,1.2089828287742863,0.68968033936857,0.00023123611786008015,8.635784701600856e-05,4.535060334261743e-06,4.535060334261743e-06
568,14206,0.9429780391091546,0.4493161411729256,0.00029433726928507637,0.0001331402890983462,7.169166237528475e-06,7.169166237528475e-06
569,14231,0.846317337713326,0.3453891781508094,0.00031979492973392394,0.000152427948427545,8.34537100532356e-06,8.34537100532356e-06
570,14256,1.0917563635784344,0.618520531329287,0.0002547176051710906,0.00010315119023498822,5.400740251733719e-06,5.400740251733719e-06
571,14281,1.2312418029544059,0.744479285420294,0.0002220527521403958,7.9042230221334e-05,4.092682012022308e-06,4.092682012022308e-06
572,14306,1.4061375574421162,0.9663868347708103,0.00017464584001211896,4.328951120511173e-05,2.180073174249285e-06,2.180073174249285e-06
573,14331,1.5909932203200992,1.2532180940656013,0.00011964207558520432,1.3606859283221446e-06,6.998942763744401e-08,6.998942763744401e-08
574,14356,1.3879946621400605,0.9854177918117921,0.00017464727209382213,4.269084861859571e-05,2.0949000333246818e-06,2.0949000333246818e-06
575,14381,1.5421385407926165,1.177672927613957,0.00013403330877868278,1.2300169032349425e-05,5.989833726307693e-07,5.989833726307693e-07
576,14406,1.288165242049455,0.8042315921629147,0.00020795013513910096,6.855212567974826e-05,3.5313285466454204e-06,3.5313285466454204e-06
577,14431,1.4663262398494603,1.0533438242000677,0.000157351205170478,3.015888365128988e-05,1.5032034649119577e-06,1.5032034649119577e-06
578,14456,1.5183820426573154,1.1364219622273752,0.00014158391459960154,1.8106913147812213e-05,8.912685510506125e-07,8.912685510506125e-07
579,14481,0.8418055029308669,0.34210571714645105,0.0003208097142985852,0.0001531774323506626,8.389438497902689e-06,8.389438497902689e-06
580,14506,0.8652140279934413,0.34593958522766444,0.0003170803951034373,0.00015063341158170443,8.263714461866492e-06,8.263714461866492e-06
581,14531,1.0642700212877698,0.48533212316567514,0.00027377660766214444,0.00011895513571265803,6.457255737891008e-06,6.457255737891008e-06
582,14556,1.2616439070345014,0.7565675844235392,0.00021680124244726428,7.54330738486033e-05,3.925428211349745e-06,3.925428211349745e-06
583,14581,1.1222846318475492,0.5517465755693022,0.00025842989537477114,0.00010737006247615052,5.778322901488654e-06,5.778322901488654e-06
584,14607,0.9059325288851564,0.3977783108031071,0.0003054106892166542,0.0001416795221831982,7.702697946586768e-06,7.702697946586768e-06
585,14632,1.3162623860962974,0.8675863712757084,0.00019711148783615467,5.998688167605597e-05,3.03505967721758e-06,3.03505967721758e-06
586,14657,1.1878815755927323,0.6655078893918447,0.00023674287586834087,9.049617867755091e-05,4.7663256896862076e-06,4.7663256896862076e-06
587,14682,0.9229022914292846,0.41173232292137885,0.0003014496803092485,0.00013873958313030698,7.530304885341353e-06,7.530304885341353e-06
588,14707,1.0477221877501504,0.4739108092433206,0.0002773048032760966,0.00012151929680258248,6.599861181821835e-06,6.599861181821835e-06
589,14732,1.5269358832401112,1.158718349437389,0.0001380014532620221,1.526012699900456e-05,7.393607317882095e-07,7.393607317882095e-07
590,14757,1.2959876964947434,0.8171416788593658,0.00020547708492304128,6.664354519409402e-05,3.424059696136841e-06,3.424059696136841e-06
591,14782,1.1466763929322428,0.6589059525839629,0.00024284156402942764,9.451055260374021e-05,4.938882132292873e-06,4.938882132292873e-06
592,14807,1.1456566320532704,0.6159486425675171,0.00024794624447808136,9.894402894578753e-05,5.245890215186924e-06,5.245890215186924e-06
593,14832,0.9882305539566862,0.42352058347148436,0.0002911474236078586,0.00013176100874921553,7.191344136482348e-06,7.191344136482348e-06
594,14857,1.0279615124630106,0.4983448351960059,0.0002771238922964083,0.00012073844273660924,6.4919673037158245e-06,6.4919673037158245e-06
595,14882,0.7696835949856504,0.2696371028496013,0.00033943982035589864,0.000167277366612637,9.264570526035757e-06,9.264570526035757e-06
596,14907,1.0915102361310987,0.5788075483938345,0.00025934652627623774,0.00010719322099800191,5.687422400292261e-06,5.687422400292261e-06
597,14932,1.232671803050975,0.7189723880453528,0.00022482301767711845,8.151219431339432e-05,4.263948437776935e-06,4.263948437776935e-06
598,14957,1.382494001647974,0.9343048871822411,0.00018123362303095202,4.827164338041536e-05,2.4399965579556662e-06,2.4399965579556662e-06
599,14982,1.388908961038733,0.9423512766169009,0.00017952047541281812,4.6984611935947494e-05,2.3733581000806685e-06,2.3733581000806685e-06
600,15007,1.0369538641729372,0.5238366419466527,0.00027296717279097894,0.00011738482972752283,6.273118997029644e-06,6.273118997029644e-06
601,15032,1.0800256493606797,0.4914770724096539,0.0002709735614565539,0.00011700149167763219,6.356708982723251e-06,6.356708982723251e-06
602,15057,0.9261933893442327,0.40491040245075205,0.0003017854388334357,0.00013913540715354466,7.56926760561219e-06,7.56926760561219e-06
603,15082,1.2386020982187276,0.7508152503857893,0.0002203838190872065,7.782027341976573e-05,4.028569520781149e-06,4.028569520781149e-06
604,15107,0.8016250326686157,0.30100093228136354,0.00033125123962245194,0.0001610845272693942,8.8791409808976e-06,8.8791409808976e-06
605,15132,1.5278112500132954,1.1521425710257718,0.00013866015547089273,1.5865865987071845e-05,7.786865092029545e-07,7.786865092029545e-07
606,15157,0.8400075021915948,0.3272274968211031,0.0003227848819788137,0.00015485039709778475,8.512610096539665e-06,8.512610096539665e-06
607,15182,1.2037342408051905,0.6751433846395556,0.00023359101538797253,8.824894399015742e-05,4.651474349650494e-06,4.651474349650494e-06
608,15207,1.2388558267112704,0.7937163261073618,0.00021538619765256527,7.345607013983609e-05,3.7336586521743434e-06,3.7336586521743434e-06
609,15232,1.0655222204878099,0.5502727089100817,0.0002660937703128093,0.0001122730205712668,5.981384104022706e-06,5.981384104022706e-06
610,15257,1.5718975064872123,1.2279752653309182,0.00012476128970513085,5.1927706894138446e-06,2.4836400407612825e-07,2.4836400407612825e-07
611,15282,1.10949942088234,0.6015564959982382,0.00025434289117161996,0.00010338720047774847,5.464882480248666e-06,5.464882480248666e-06
612,15307,1.2219155919577909,0.6976082413919025,0.0002286658443752037,8.452654886410412e-05,4.442199684252019e-06,4.442199684252019e-06
613,15332,0.9092006388164141,0.40613164793698336,0.00030399129507479965,0.00014053880927488279,7.626211331088091e-06,7.626211331088091e-06
614,15357,1.0709043367411428,0.558137674104067,0.00026446817146715993,0.00011102106196745633,5.90599948833467e-06,5.90599948833467e-06
615,15382,1.5346203303047914,1.1628862416786023,0.00013662119066148006,1.4311093580160716e-05,7.01624990146388e-07,7.01624990146388e-07
616,15407,0.887296239975017,0.3882957771019424,0.0003090960727380852,0.0001443281460779614,7.848788294488078e-06,7.848788294488078e-06
617,15432,0.7475265141081207,0.2542069996555395,0.0003444086599008783,0.00017095340340481698,9.484658070935685e-06,9.484658070935685e-06
