probe_id,point_norm_squared,e1_direct,e1_predicted,e1_residual,e2_direct,e2_predicted,e2_residual,e3_direct,e3_predicted,e3_residual,e4_direct,e4_predicted,e4_residual,e5_direct,e5_predicted,e5_residual
70,3.4348703576352997,1.431195982348043,1.4311959823480414,1.5543122344752192e-15,0.7702648827468686,0.7702648827468664,2.1094237467877974e-15,0.18571689198830013,0.18571689198829933,8.049116928532385e-16,0.017352239022781574,0.01735223902278135,2.220446049250313e-16,0.00012401314227227214,0.00012401314227225563,1.6506978076091805e-17
71,2.7453533237225924,1.1438972182177483,1.143897218217747,1.3322676295501878e-15,0.498620176138328,0.49862017613832627,1.7208456881689926e-15,0.10057884970828979,0.10057884970828927,5.134781488891349e-16,0.008778237339318921,0.008778237339318788,1.3357370765021415e-16,0.000213729303354739,0.00021372930335472932,9.676504389433127e-18
72,4.6627625205171235,1.9428177168821374,1.9428177168821348,2.6645352591003757e-15,1.5094396757808153,1.50943967578081,5.329070518200751e-15,0.5984315035046586,0.5984315035046557,2.886579864025407e-15,0.1274423173903259,0.12744231739032472,1.1934897514720433e-15,0.013806760042612738,0.013806760042612552,1.8561541192951836e-16
73,2.2083891307615175,0.9201621378173006,0.920162137817299,1.5543122344752192e-15,0.3192114038756786,0.31921140387567715,1.4432899320127035e-15,0.0499954565721122,0.04999545657211173,4.718447854656915e-16,0.0031301936962604333,0.003130193696260359,7.41594285980085e-17,2.7949048197501372e-05,2.794904819749739e-05,3.9810548520952116e-18
74,4.635087211692885,1.9312863382053687,1.9312863382053689,2.220446049250313e-16,1.4211738374621814,1.4211738374621807,6.661338147750939e-16,0.48309373873062356,0.4830937387306233,2.7755575615628914e-16,0.0705017096464121,0.07050170964641185,2.498001805406602e-16,0.002731154025952595,0.002731154025952555,3.9898639947466563e-17
75,4.128902953546737,1.7203762306444759,1.7203762306444736,2.220446049250313e-15,1.1810700722731597,1.1810700722731562,3.552713678800501e-15,0.40864477166634,0.40864477166633856,1.4432899320127035e-15,0.0737492420946328,0.07374924209463218,6.106226635438361e-16,0.006435403739829761,0.0064354037398297,6.071532165918825e-17
76,3.1891145706996706,1.32879773779153,1.3287977377915294,6.661338147750939e-16,0.6723687594329688,0.6723687594329678,9.992007221626409e-16,0.1572192744773899,0.15721927447738954,3.608224830031759e-16,0.015845795551938168,0.01584579555193805,1.1796119636642288e-16,0.00043660579188705605,0.0004366057918870478,8.239936510889834e-18
77,5.626848752289144,2.3445203134538035,2.3445203134538097,6.217248937900877e-15,2.1479168801402126,2.147916880140226,1.3322676295501878e-14,0.9621007972491227,0.9621007972491348,1.2101430968414206e-14,0.2142488389414085,0.214248838941413,4.496403249731884e-15,0.021314577840774274,0.02131457784077503,7.563394355258879e-16
78,4.72078078362628,1.9669919931776172,1.9669919931776167,4.440892098500626e-16,1.5201947295196474,1.520194729519646,1.3322676295501878e-15,0.5781144431274978,0.5781144431274975,3.3306690738754696e-16,0.11017640088261055,0.1101764008826102,3.469446951953614e-16,0.009485424394343838,0.00948542439434379,4.85722573273506e-17
79,0.6345098897701611,0.2643791207375667,0.26437912073756714,4.440892098500626e-16,0.026270808549996076,0.02627080854999619,1.1449174941446927e-16,0.001167191792311944,0.0011671917923119545,1.0408340855860843e-17,1.992143921226966e-05,1.992143921227013e-05,4.70950318673391e-19,1.9159695041168322e-08,1.915969504117569e-08,7.36852489662237e-21
80,3.390063325182817,1.4125263854928403,1.4125263854928405,2.220446049250313e-16,0.8029446039799619,0.8029446039799619,0.0,0.23356855991490694,0.23356855991490716,2.220446049250313e-16,0.0363798612723916,0.03637986127239157,3.469446951953614e-17,0.002853999025096464,0.002853999025096461,3.0357660829594124e-18
81,3.622050753659124,1.5091878140246349,1.5091878140246353,4.440892098500626e-16,0.8927346145075805,0.8927346145075812,6.661338147750939e-16,0.2587536800488213,0.2587536800488217,3.885780586188048e-16,0.03728454907568359,0.03728454907568358,1.3877787807814457e-17,0.002388768903482081,0.0023887689034820824,1.3010426069826053e-18
82,0.19799060261337853,0.08249608442224102,0.08249608442224104,2.7755575615628914e-17,0.0026954168759359964,0.0026954168759359973,8.673617379884035e-19,4.3910106686358795e-05,4.391010668635887e-05,7.453889935837843e-20,3.670032162709473e-07,3.6700321627094753e-07,2.117582368135751e-22,1.445745073842603e-09,1.4457450738426041e-09,1.0339757656912846e-24
83,0.30463194194784426,0.12692997581160181,0.1269299758116018,2.7755575615628914e-17,0.0062208885461054984,0.006220888546105495,3.469446951953614e-18,0.0001453083314500167,0.00014530833145001668,2.710505431213761e-20,1.5910822567940185e-06,1.5910822567940158e-06,2.752857078576476e-21,6.715541903645206e-09,6.715541903645215e-09,9.098986738083304e-24
84,13.692746076403033,5.705310865167933,5.705310865167931,1.7763568394002505e-15,13.072999593794604,13.072999593794586,1.7763568394002505e-14,15.32108157817817,15.321081578178141,2.842170943040401e-14,9.633032748559215,9.633032748559172,4.263256414560601e-14,3.0653742216420263,3.0653742216420032,2.3092638912203256e-14
