start_id,s4,axis_s4_gap,projective_distance_to_axis_register,success,status,message,iteration_count,evaluation_count,f0,f1,f2,f3
133,1.5972222222222225,-2.220446049250313e-16,2.5809568279517847e-08,False,2,Desired error not necessarily achieved due to precision loss.,12,227,-0.0867087390397354,-0.1950355233879399,0.1666666775246815,0.9626343842777565
134,1.5972222222222214,8.881784197001252e-16,5.7711949142924205e-08,False,2,Desired error not necessarily achieved due to precision loss.,21,255,-4.9456627257076545e-08,2.641758187510306e-08,0.9999999999999983,1.8195651237302793e-08
135,1.5972222222222208,1.5543122344752192e-15,2.9802322387695312e-08,False,2,Desired error not necessarily achieved due to precision loss.,11,80,0.6223394987178076,0.7619318256957043,-0.16666663841696,0.06614886972934088
136,1.5972222222222205,1.7763568394002505e-15,3.650024149988857e-08,False,2,Desired error not necessarily achieved due to precision loss.,18,110,-0.05559817765880254,0.9284163053093465,0.16666662978869048,0.32737477177027924
137,1.597222222222221,1.3322676295501878e-15,2.9802322387695312e-08,False,2,Desired error not necessarily achieved due to precision loss.,16,212,0.677937669173196,-0.1664844483955401,0.6666666870790502,-0.26122590510416677
138,1.5972222222222212,1.1102230246251565e-15,2.1073424255447017e-08,False,2,Desired error not necessarily achieved due to precision loss.,18,193,-0.6067841896361423,-0.20020590481006212,0.6666666775412824,-0.3837786913611309
139,1.5972222222222225,-2.220446049250313e-16,3.650024149988857e-08,False,2,Desired error not necessarily achieved due to precision loss.,16,166,-0.0711534836898755,0.366690405093934,0.6666666708229565,0.6450045570262871
140,1.597222222222224,-1.7763568394002505e-15,0.0,False,2,Desired error not necessarily achieved due to precision loss.,15,125,-1.1516168100683697e-08,-1.2687610655055562e-09,1.0,-6.2092874200143365e-09
141,1.597222222222222,2.220446049250313e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,15,195,-0.05559821019614171,0.9284162973653415,0.16666665704853767,0.32737477489519673
142,1.5972222222222214,8.881784197001252e-16,2.9802322387695312e-08,False,2,Desired error not necessarily achieved due to precision loss.,15,227,0.6223394669185711,0.7619318450040128,-0.16666666408724035,0.06614888182215198
143,1.5972222222222214,8.881784197001252e-16,3.942476676500724e-08,True,0,Optimization terminated successfully.,14,100,-0.08670872718148914,-0.19503552641267552,0.16666668128149445,0.9626343840826118
144,1.5972222222222214,8.881784197001252e-16,3.332000937312528e-08,False,2,Desired error not necessarily achieved due to precision loss.,11,70,0.6779376609827725,-0.16648447611206904,0.6666666927941961,-0.26122589411033953
145,1.597222222222222,2.220446049250313e-16,2.1073424255447017e-08,False,2,Desired error not necessarily achieved due to precision loss.,11,240,-0.05559820627053895,0.9284162878951088,0.16666668679440738,0.32737478727528824
146,1.5972222222222203,1.9984014443252818e-15,4.2146848510894035e-08,False,2,Desired error not necessarily achieved due to precision loss.,13,80,0.6779376974046472,-0.16648446780025947,0.6666666423073174,-0.26122593373100766
147,1.5972222222222225,-2.220446049250313e-16,1.4901161193847656e-08,False,2,Desired error not necessarily achieved due to precision loss.,26,160,-0.08670875615405738,-0.1950355506567422,0.16666664620629595,0.9626343826337095
148,1.5972222222222214,8.881784197001252e-16,2.9802322387695312e-08,False,2,Desired error not necessarily achieved due to precision loss.,11,331,0.6934929902423478,0.3952414516190107,0.16666665088953647,-0.5788556770802975
149,1.5972222222222232,-8.881784197001252e-16,1.4901161193847656e-08,False,2,Desired error not necessarily achieved due to precision loss.,11,376,-0.07115348316742644,0.36669038318753355,0.6666666772418715,0.6450045629033994
150,1.597222222222222,2.220446049250313e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,18,110,0.6223394941189535,0.7619318222078827,-0.16666667190714435,0.06614886878954755
151,1.5972222222222225,-2.220446049250313e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,17,155,0.6934929726070639,0.39524145377166087,0.16666664921367935,-0.5788556972207899
152,1.597222222222223,-6.661338147750939e-16,2.5809568279517847e-08,False,2,Desired error not necessarily achieved due to precision loss.,20,125,-0.6067842214301419,-0.20020590117974832,0.6666666475598675,-0.38377869506723356
153,1.597222222222223,-6.661338147750939e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,12,192,0.5912289241971601,-0.3615200126140619,-0.16666666002185473,0.7014084859119948
154,1.5972222222222203,1.9984014443252818e-15,4.9421560620597e-08,False,2,Desired error not necessarily achieved due to precision loss.,18,140,0.6223395215209515,0.761931797155988,-0.16666669007136725,0.0661488537797465
155,1.5972222222222219,4.440892098500626e-16,2.5809568279517847e-08,False,2,Desired error not necessarily achieved due to precision loss.,17,352,0.6223394877464257,0.7619318221696147,-0.16666668057079143,0.06614890735545818
156,1.5972222222222232,-8.881784197001252e-16,1.4901161193847656e-08,False,2,Desired error not necessarily achieved due to precision loss.,13,105,-0.0711534715935156,0.3666903684911438,0.6666666827554174,0.6450045668364743
157,1.5972222222222219,4.440892098500626e-16,2.9802322387695312e-08,False,2,Desired error not necessarily achieved due to precision loss.,14,80,0.6223395150455189,0.7619318048038314,-0.16666667354728684,0.06614886824403376
158,1.597222222222223,-6.661338147750939e-16,3.942476676500724e-08,False,2,Desired error not necessarily achieved due to precision loss.,13,317,0.5912289244521264,-0.3615199868495566,-0.1666666987835627,0.7014084897661759
159,1.5972222222222234,-1.1102230246251565e-15,0.0,False,2,Desired error not necessarily achieved due to precision loss.,21,492,-0.07115347166971726,0.3666903834678397,0.6666666670881894,0.6450045745070966
160,1.597222222222221,1.3322676295501878e-15,4.470348358154297e-08,False,2,Desired error not necessarily achieved due to precision loss.,16,130,0.6779377073360277,-0.166484459417845,0.6666666379861819,-0.2612259243270461
161,1.5972222222222214,8.881784197001252e-16,2.5809568279517847e-08,False,2,Desired error not necessarily achieved due to precision loss.,14,292,-0.055598221774529055,0.9284162953501065,0.16666666028546512,0.32737477699600437
162,1.597222222222224,-1.7763568394002505e-15,2.5809568279517847e-08,False,2,Desired error not necessarily achieved due to precision loss.,17,115,0.5912289339287766,-0.36152003386546594,-0.16666666367288335,0.7014084658881047
163,1.5972222222222228,-4.440892098500626e-16,3.332000937312528e-08,False,2,Desired error not necessarily achieved due to precision loss.,15,110,2.1485845737342688e-08,2.286123686754038e-08,0.9999999999999994,1.5010571881411834e-08
164,1.597222222222222,2.220446049250313e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,16,105,-0.6623823978389796,0.7282103944598755,-0.16666667350383577,-0.05640390391490924
165,1.5972222222222214,8.881784197001252e-16,4.470348358154297e-08,False,2,Desired error not necessarily achieved due to precision loss.,19,231,-0.6067842272647119,-0.20020594182823004,0.6666666505686253,-0.3837786594106664
166,1.59722222222222,2.220446049250313e-15,5.1619136559035694e-08,False,2,Desired error not necessarily achieved due to precision loss.,12,247,-0.6067842257353464,-0.20020585582096934,0.666666652316654,-0.3837787036596159
167,1.5972222222222212,1.1102230246251565e-15,4.9421560620597e-08,False,2,Desired error not necessarily achieved due to precision loss.,17,110,-0.6623823789853152,0.728210416694067,-0.166666663237683,-0.05640386860157884
168,1.597222222222223,-6.661338147750939e-16,1.4901161193847656e-08,False,2,Desired error not necessarily achieved due to precision loss.,18,222,-0.08670878099879394,-0.19503554890276814,0.16666666317880216,0.9626343778126475
169,1.5972222222222205,1.7763568394002505e-15,4.470348358154297e-08,False,2,Desired error not necessarily achieved due to precision loss.,13,100,-0.6623824188707136,0.7282103691242892,-0.16666670243511272,-0.056403898537730666
170,1.597222222222221,1.3322676295501878e-15,4.9421560620597e-08,False,2,Desired error not necessarily achieved due to precision loss.,9,287,0.6934929463534834,0.3952414528160614,0.1666666326857897,-0.5788557340849221
171,1.5972222222222234,-1.1102230246251565e-15,0.0,False,2,Desired error not necessarily achieved due to precision loss.,11,277,-0.08670876329771751,-0.19503552428662502,0.166666676560793,0.9626343820775373
172,1.5972222222222228,-4.440892098500626e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,16,302,0.6779376903384251,-0.16648448047468578,0.6666666562054838,-0.2612259085226333
173,1.597222222222222,2.220446049250313e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,11,266,-0.05559819747913853,0.928416291863165,0.16666667726100515,0.32737478236861395
174,1.5972222222222197,2.6645352591003757e-15,6.828569911354542e-08,False,2,Desired error not necessarily achieved due to precision loss.,11,100,-0.08670878901003971,-0.1950355835883217,0.1666666176889475,0.9626343779394654
175,1.5972222222222219,4.440892098500626e-16,4.2146848510894035e-08,False,2,Desired error not necessarily achieved due to precision loss.,16,357,-0.08670871499343169,-0.1950355484502257,0.1666666706016377,0.962634382564571
176,1.597222222222219,3.3306690738754696e-15,7.146345858741878e-08,False,2,Desired error not necessarily achieved due to precision loss.,18,307,0.6934929410320522,0.3952414525328502,0.16666661446517872,-0.5788557458997474
177,1.5972222222222225,-2.220446049250313e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,12,165,0.693492976645705,0.39524144086797863,0.1666666810744366,-0.5788556920194498
178,1.597222222222223,-6.661338147750939e-16,2.5809568279517847e-08,False,2,Desired error not necessarily achieved due to precision loss.,12,387,-0.6067842210144634,-0.20020593194431663,0.666666659395669,-0.38377865911537834
179,1.5972222222222223,0.0,1.4901161193847656e-08,False,2,Desired error not necessarily achieved due to precision loss.,14,185,-0.08670876704368057,-0.19503552359182652,0.16666667615792816,0.9626343819506423
180,1.5972222222222239,-1.5543122344752192e-15,1.4901161193847656e-08,False,2,Desired error not necessarily achieved due to precision loss.,15,317,0.5912289352683835,-0.36152000993464833,-0.16666669030433992,0.7014084707652616
181,1.5972222222222197,2.6645352591003757e-15,6.495265578539184e-08,False,2,Desired error not necessarily achieved due to precision loss.,14,105,-0.6623823747899599,0.7282104278645382,-0.16666661793366797,-0.056403907519890266
182,1.5972222222222205,1.7763568394002505e-15,3.942476676500724e-08,False,2,Desired error not necessarily achieved due to precision loss.,9,192,0.6779376677654577,-0.16648444138787358,0.6666666926126825,-0.26122589910146166
183,1.5972222222222203,1.9984014443252818e-15,0.0,False,2,Desired error not necessarily achieved due to precision loss.,15,100,-0.05559818739089151,0.9284162980598947,0.16666666150709364,0.3273747745286558
184,1.5972222222222185,3.774758283725532e-15,6.495265578539184e-08,False,2,Desired error not necessarily achieved due to precision loss.,20,342,0.5912289250948054,-0.36152003125268717,-0.16666659914980003,0.701408490012872
185,1.597222222222221,1.3322676295501878e-15,4.2146848510894035e-08,False,2,Desired error not necessarily achieved due to precision loss.,21,195,-0.6623823996681693,0.7282103959481276,-0.16666667417059794,-0.05640386124921523
186,1.5972222222222205,1.7763568394002505e-15,4.9421560620597e-08,False,2,Desired error not necessarily achieved due to precision loss.,13,105,0.6779376887695302,-0.16648443852805597,0.6666666579207269,-0.26122593495025387
187,1.5972222222222217,6.661338147750939e-16,4.470348358154297e-08,False,2,Desired error not necessarily achieved due to precision loss.,10,70,-0.6067842329594054,-0.20020592506015744,0.6666666317061085,-0.38377869192062325
188,1.5972222222222234,-1.1102230246251565e-15,2.9802322387695312e-08,False,2,Desired error not necessarily achieved due to precision loss.,10,197,-9.671679939787192e-09,2.383248949242534e-08,0.9999999999999996,2.0963539684829248e-08
189,1.5972222222222225,-2.220446049250313e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,13,85,-0.08670876615726587,-0.19503554241201204,0.1666666620956254,0.9626343806520934
190,1.5972222222222234,-1.1102230246251565e-15,0.0,False,2,Desired error not necessarily achieved due to precision loss.,17,327,0.5912289407876962,-0.36152000910320403,-0.16666666109607053,0.7014084734818692
191,1.5972222222222208,1.5543122344752192e-15,5.3726900748371916e-08,False,2,Desired error not necessarily achieved due to precision loss.,11,226,-0.08670870759114481,-0.19503553592784845,0.16666668641826915,0.9626343830300084
192,1.5972222222222225,-2.220446049250313e-16,2.1073424255447017e-08,False,2,Desired error not necessarily achieved due to precision loss.,20,150,0.5912289280769178,-0.3615200334143553,-0.16666667722130207,0.7014084678339095
193,1.597222222222218,4.218847493575595e-15,7.742870483855355e-08,False,2,Desired error not necessarily achieved due to precision loss.,11,65,-0.6623824370975084,0.7282103486808469,-0.16666670390790717,-0.05640394407626775
194,1.597222222222223,-6.661338147750939e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,13,237,0.6779376775639633,-0.16648447470870315,0.6666666818546189,-0.26122587989152163
195,1.5972222222222225,-2.220446049250313e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,17,105,0.6779376812202215,-0.16648448296823548,0.6666666731537353,-0.261225887344037
196,1.5972222222222079,1.4432899320127035e-14,9.8843121241194e-08,False,2,Desired error not necessarily achieved due to precision loss.,14,197,0.6779376742709068,-0.1664843900141466,0.6666667120664638,-0.26122586531249625
197,1.5972222222222225,-2.220446049250313e-16,1.4901161193847656e-08,False,2,Desired error not necessarily achieved due to precision loss.,13,90,0.5912289413022151,-0.36152000143115565,-0.16666666418575932,0.7014084762683371
198,1.5972222222222228,-4.440892098500626e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,11,272,0.6934929773085754,0.3952414288662049,0.16666667307278224,-0.5788557017239607
199,1.5972222222222188,3.552713678800501e-15,7.146345858741878e-08,False,2,Desired error not necessarily achieved due to precision loss.,13,80,-0.6067841856625323,-0.20020585250807757,0.6666666793764287,-0.38377872174024613
200,1.5972222222222219,4.440892098500626e-16,3.942476676500724e-08,False,2,Desired error not necessarily achieved due to precision loss.,14,95,-0.07115347010530033,0.3666904119868225,0.6666666486507132,0.6450045775230863
201,1.5972222222222232,-8.881784197001252e-16,2.9802322387695312e-08,False,2,Desired error not necessarily achieved due to precision loss.,14,182,-3.0481175826836895e-08,-5.549364308689542e-09,0.9999999999999996,-4.405976644189994e-09
202,1.5972222222222217,6.661338147750939e-16,2.9802322387695312e-08,False,2,Desired error not necessarily achieved due to precision loss.,13,170,0.6223395026135585,0.7619318090177276,-0.1666666895710745,0.06614889629540983
203,1.5972222222222217,6.661338147750939e-16,2.5809568279517847e-08,False,2,Desired error not necessarily achieved due to precision loss.,16,125,0.6779376725521473,-0.16648449522696196,0.6666666787185274,-0.26122588782509476
204,1.5972222222222208,1.5543122344752192e-15,4.470348358154297e-08,False,2,Desired error not necessarily achieved due to precision loss.,12,100,0.6934929792641138,0.3952414790556817,0.16666666572638936,-0.5788556672270806
205,1.5972222222222192,3.1086244689504383e-15,6.143906154658885e-08,False,2,Desired error not necessarily achieved due to precision loss.,15,115,0.622339469339192,0.7619318537222843,-0.16666661656686413,0.06614887835852154
206,1.5972222222222232,-8.881784197001252e-16,3.332000937312528e-08,False,2,Desired error not necessarily achieved due to precision loss.,16,125,1.3371331430818365e-08,-1.3248168739392405e-08,0.9999999999999994,-3.0633628334023944e-08
207,1.5972222222222217,6.661338147750939e-16,2.9802322387695312e-08,False,2,Desired error not necessarily achieved due to precision loss.,10,152,-0.6067842050101792,-0.20020591541619204,0.6666666805256721,-0.38377865633644964
208,1.5972222222222214,8.881784197001252e-16,3.650024149988857e-08,False,2,Desired error not necessarily achieved due to precision loss.,17,120,-0.07115349237752194,0.36669039178669505,0.6666666421917233,0.6450045932259821
209,1.5972222222222214,8.881784197001252e-16,3.332000937312528e-08,False,2,Desired error not necessarily achieved due to precision loss.,19,185,0.6934929886217598,0.39524145900701785,0.16666666751862044,-0.5788556691893941
210,1.5972222222222232,-8.881784197001252e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,16,232,-0.07115347771994474,0.3666903750650267,0.6666666618792039,0.6450045840006617
211,1.5972222222222228,-4.440892098500626e-16,3.942476676500724e-08,False,2,Desired error not necessarily achieved due to precision loss.,20,155,1.4656277418705205e-08,-9.713241082770714e-09,0.9999999999999992,-3.832899927917545e-08
212,1.5972222222222232,-8.881784197001252e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,15,215,-0.08670875548923607,-0.1950355540671274,0.16666665857482066,0.9626343798611916
213,1.5972222222222188,3.552713678800501e-15,6.664001874625056e-08,False,2,Desired error not necessarily achieved due to precision loss.,14,95,-0.05559822699494391,0.928416274346415,0.1666667092464976,0.32737481074860414
214,1.597222222222224,-1.7763568394002505e-15,0.0,False,2,Desired error not necessarily achieved due to precision loss.,14,286,0.5912289229309409,-0.36152001109248694,-0.16666665937202566,0.7014084879179728
215,1.5972222222222217,6.661338147750939e-16,1.4901161193847656e-08,False,2,Desired error not necessarily achieved due to precision loss.,18,170,0.6779376979957069,-0.166484464509938,0.6666666599674774,-0.26122588922411355
216,1.597222222222219,3.3306690738754696e-15,6.322027276634104e-08,False,2,Desired error not necessarily achieved due to precision loss.,9,55,0.6223395173959303,0.7619318088321321,-0.16666666628618315,0.06614881802606934
217,1.5972222222222232,-8.881784197001252e-16,2.1073424255447017e-08,False,2,Desired error not necessarily achieved due to precision loss.,15,90,1.0780174990891563e-08,-6.055568491929993e-09,0.9999999999999998,-1.7476534293744278e-08
218,1.5972222222222214,8.881784197001252e-16,3.942476676500724e-08,False,2,Desired error not necessarily achieved due to precision loss.,14,105,-0.6067842181181422,-0.2002059416466771,0.6666666506683598,-0.3837786737935723
219,1.5972222222222192,3.1086244689504383e-15,5.960464477539063e-08,False,2,Desired error not necessarily achieved due to precision loss.,15,80,0.6223394620961491,0.761931852598494,-0.16666663675739232,0.06614890857513771
220,1.5972222222222219,4.440892098500626e-16,2.1073424255447017e-08,False,2,Desired error not necessarily achieved due to precision loss.,11,241,0.693492964919566,0.3952414518833114,0.16666664459439123,-0.5788557090500952
221,1.5972222222222203,1.9984014443252818e-15,3.332000937312528e-08,False,2,Desired error not necessarily achieved due to precision loss.,24,260,-0.05559819133318445,0.9284163105119702,0.16666665568558742,0.3273747415094844
222,1.5972222222222217,6.661338147750939e-16,3.332000937312528e-08,False,2,Desired error not necessarily achieved due to precision loss.,15,317,-0.05559816807527001,0.9284162883469631,0.16666668984323366,0.3273747909284133
223,1.5972222222222188,3.552713678800501e-15,7.742870483855355e-08,False,2,Desired error not necessarily achieved due to precision loss.,12,70,-0.08670874418260291,-0.19503549399415657,0.166666725231457,0.9626343815101106
224,1.5972222222222217,6.661338147750939e-16,3.942476676500724e-08,False,2,Desired error not necessarily achieved due to precision loss.,15,110,-0.07115347274410623,0.36669039175536816,0.6666666385567358,0.6450045991667122
225,1.5972222222222223,0.0,3.332000937312528e-08,False,2,Desired error not necessarily achieved due to precision loss.,16,120,-0.07115348271706133,0.36669034652243343,0.6666666710583783,0.6450045901886519
226,1.5972222222222214,8.881784197001252e-16,4.2146848510894035e-08,False,2,Desired error not necessarily achieved due to precision loss.,11,80,-0.6623823790760835,0.7282104174014152,-0.16666665764579774,-0.05640387492666306
227,1.597222222222221,1.3322676295501878e-15,3.650024149988857e-08,False,2,Desired error not necessarily achieved due to precision loss.,15,266,0.622339522029558,0.7619317975036393,-0.16666667631024074,0.0661488796624107
228,1.597222222222221,1.3322676295501878e-15,5.5755039852469285e-08,False,2,Desired error not necessarily achieved due to precision loss.,10,256,-0.08670876999043968,-0.1950355075411831,0.1666667137426663,0.9626343784298993
229,1.5972222222222225,-2.220446049250313e-16,2.1073424255447017e-08,False,2,Desired error not necessarily achieved due to precision loss.,13,250,-0.0711534562758664,0.36669037964090806,0.666666677755315,0.6450045673555315
230,1.597222222222222,2.220446049250313e-16,3.332000937312528e-08,False,2,Desired error not necessarily achieved due to precision loss.,17,135,-0.08670872770425432,-0.1950355288928127,0.16666667759745646,0.962634384170873
231,1.5972222222222214,8.881784197001252e-16,3.942476676500724e-08,False,2,Desired error not necessarily achieved due to precision loss.,12,145,-0.08670880142572382,-0.19503553020882922,0.1666666552480274,0.9626343811333099
232,1.5972222222222205,1.7763568394002505e-15,5.960464477539063e-08,False,2,Desired error not necessarily achieved due to precision loss.,17,195,-0.6623824184436673,0.7282103787417777,-0.1666666419282684,-0.05640395817519824
233,1.5972222222222232,-8.881784197001252e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,17,271,-0.07115347821173665,0.36669037671718596,0.6666666642693251,0.6450045805367519
234,1.5972222222222239,-1.5543122344752192e-15,0.0,False,2,Desired error not necessarily achieved due to precision loss.,12,256,-0.6067842044891223,-0.2002059057461643,0.666666673564756,-0.38377867429674134
235,1.5972222222222237,-1.3322676295501878e-15,2.5809568279517847e-08,False,2,Desired error not necessarily achieved due to precision loss.,12,75,2.460011528505995e-08,-3.5967106681149587e-09,0.9999999999999997,1.6612975483133544e-09
236,1.5972222222222223,0.0,2.5809568279517847e-08,False,2,Desired error not necessarily achieved due to precision loss.,14,105,-0.07115348207366033,0.36669039786611163,0.6666666614218019,0.645004571030543
237,1.5972222222222219,4.440892098500626e-16,2.1073424255447017e-08,False,2,Desired error not necessarily achieved due to precision loss.,14,90,-0.05559817232172884,0.9284162972442619,0.1666666724928988,0.327374773808066
238,1.5972222222222223,0.0,4.2146848510894035e-08,False,2,Desired error not necessarily achieved due to precision loss.,14,90,-4.8714096316394366e-11,-8.854267791253278e-09,0.9999999999999991,-4.338014024934538e-08
239,1.5972222222222208,1.5543122344752192e-15,5.7711949142924205e-08,False,2,Desired error not necessarily achieved due to precision loss.,12,65,0.5912289293589288,-0.36151997193888663,-0.1666667027007663,0.701408492384613
240,1.5972222222222205,1.7763568394002505e-15,5.7711949142924205e-08,False,2,Desired error not necessarily achieved due to precision loss.,14,145,0.6223395264859087,0.7619318013660973,-0.16666666132655034,0.066148830999271
241,1.5972222222222223,0.0,1.4901161193847656e-08,False,2,Desired error not necessarily achieved due to precision loss.,15,90,-0.6067842142464761,-0.20020588592010505,0.6666666616035294,-0.3837786899902568
242,1.5972222222222232,-8.881784197001252e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,11,252,-0.07115348667822494,0.36669037354820067,0.666666667074312,0.6450045785051772
243,1.5972222222222208,1.5543122344752192e-15,4.2146848510894035e-08,False,2,Desired error not necessarily achieved due to precision loss.,16,105,-0.08670879256861187,-0.1950355701403666,0.16666665916937268,0.9626343731618126
244,1.5972222222222232,-8.881784197001252e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,12,75,0.5912289154113026,-0.36152000860482475,-0.16666666715161776,0.701408493690028
245,1.5972222222222217,6.661338147750939e-16,3.942476676500724e-08,False,2,Desired error not necessarily achieved due to precision loss.,9,90,0.693492996897388,0.39524143207574236,0.1666666774613163,-0.5788556748007238
246,1.5972222222222217,6.661338147750939e-16,3.650024149988857e-08,False,2,Desired error not necessarily achieved due to precision loss.,19,295,0.6779376813787864,-0.16648450448376068,0.6666666714832093,-0.2612258774835496
247,1.5972222222222237,-1.3322676295501878e-15,2.5809568279517847e-08,False,2,Desired error not necessarily achieved due to precision loss.,13,85,-2.4591386570889356e-08,5.462345409463224e-09,0.9999999999999997,-2.626398672329376e-09
248,1.5972222222222228,-4.440892098500626e-16,1.4901161193847656e-08,False,2,Desired error not necessarily achieved due to precision loss.,8,131,-0.66238239377929,0.7282104014822574,-0.16666666570048724,-0.05640388398460947
249,1.5972222222222217,6.661338147750939e-16,0.0,False,2,Desired error not necessarily achieved due to precision loss.,11,267,0.6779376757487516,-0.1664844893404038,0.6666666756094018,-0.26122589121554246
250,1.5972222222222199,2.4424906541753444e-15,6.143906154658885e-08,False,2,Desired error not necessarily achieved due to precision loss.,13,90,-0.6623823629750344,0.7282104322345286,-0.16666665749920026,-0.05640387293843505
251,1.5972222222222223,0.0,0.0,False,2,Desired error not necessarily achieved due to precision loss.,10,70,0.6779376773059218,-0.16648448083108103,0.6666666736624614,-0.26122589756623804
252,1.5972222222222212,1.1102230246251565e-15,3.332000937312528e-08,False,2,Desired error not necessarily achieved due to precision loss.,14,247,-0.07115345765726881,0.3666903743112637,0.6666666898703997,0.645004557711126
253,1.597222222222222,2.220446049250313e-16,2.9802322387695312e-08,False,2,Desired error not necessarily achieved due to precision loss.,13,222,-0.6623823860092466,0.7282104123949947,-0.16666664311214835,-0.05640390108793105
254,1.5972222222222217,6.661338147750939e-16,3.332000937312528e-08,False,2,Desired error not necessarily achieved due to precision loss.,15,95,-0.6623824109880041,0.7282103820454897,-0.16666666424982757,-0.05640393712070116
255,1.5972222222222217,6.661338147750939e-16,2.1073424255447017e-08,False,2,Desired error not necessarily achieved due to precision loss.,11,190,0.6223395014855017,0.7619318217034259,-0.16666665036572406,0.0661488595695024
