start_id,value,flux_norm,iteration_count,converged
204,0.33333333333332693,0.3333333333333269,42,True
205,0.33333333333332676,0.33333333333332676,43,True
206,0.3333333333333249,0.3333333333333248,40,True
207,0.3333333333333277,0.3333333333333278,43,True
208,0.3333333333333279,0.33333333333332776,42,True
209,0.3333333333333259,0.3333333333333258,46,True
210,0.33333333333332604,0.3333333333333261,54,True
211,0.333333333333327,0.3333333333333271,55,True
212,0.3333333333333238,0.33333333333332366,53,True
213,0.3333333333333275,0.33333333333332754,53,True
214,0.3333333333333243,0.3333333333333241,39,True
215,0.33333333333332443,0.3333333333333243,47,True
216,0.3333333333333253,0.33333333333332543,41,True
217,0.3333333333333265,0.3333333333333265,50,True
218,0.3333333333333269,0.33333333333332704,47,True
219,0.33333333333332665,0.3333333333333267,38,True
220,0.33333333333332277,0.33333333333332293,42,True
221,0.33333333333332715,0.33333333333332726,39,True
222,0.33333333333332527,0.333333333333325,42,True
223,0.33333333333332565,0.33333333333332565,48,True
224,0.3333333333333257,0.3333333333333257,49,True
225,0.333333333333325,0.333333333333325,46,True
226,0.3333333333333261,0.33333333333332615,60,True
227,0.3333333333333266,0.33333333333332654,44,True
228,0.33333333333332765,0.3333333333333276,41,True
229,0.3333333333333244,0.3333333333333245,41,True
230,0.33333333333332726,0.3333333333333274,51,True
231,0.3333333333333268,0.33333333333332665,40,True
232,0.33333333333332804,0.3333333333333281,49,True
233,0.3333333333333241,0.33333333333332393,45,True
234,0.3333333333333267,0.3333333333333269,48,True
235,0.33333333333332565,0.33333333333332565,53,True
236,0.3333333333333274,0.3333333333333274,45,True
237,0.3333333333333268,0.33333333333332676,38,True
238,0.3333333333333262,0.33333333333332593,44,True
239,0.3333333333333266,0.33333333333332676,48,True
240,0.33333333333332393,0.33333333333332377,54,True
241,0.33333333333332743,0.3333333333333274,45,True
242,0.3333333333333256,0.3333333333333258,46,True
243,0.3333333333333267,0.33333333333332654,49,True
244,0.333333333333327,0.3333333333333269,42,True
245,0.3333333333333227,0.33333333333332293,49,True
246,0.3333333333333266,0.33333333333332654,43,True
247,0.3333333333333277,0.3333333333333277,48,True
248,0.33333333333332577,0.33333333333332565,40,True
249,0.3333333333333268,0.3333333333333269,57,True
250,0.3333333333333253,0.3333333333333254,46,True
251,0.33333333333332615,0.33333333333332615,45,True
252,0.33333333333332504,0.3333333333333252,38,True
253,0.3333333333333283,0.3333333333333284,50,True
254,0.3333333333333263,0.3333333333333265,48,True
255,0.3333333333333232,0.33333333333332327,44,True
256,0.33333333333332854,0.3333333333333286,47,True
257,0.3333333333333273,0.33333333333332743,49,True
258,0.33333333333332665,0.3333333333333266,46,True
259,0.3333333333333244,0.33333333333332443,60,True
260,0.33333333333332726,0.33333333333332704,48,True
261,0.333333333333326,0.333333333333326,58,True
262,0.33333333333332615,0.3333333333333261,45,True
263,0.333333333333324,0.33333333333332404,40,True
264,0.3333333333333267,0.33333333333332665,41,True
265,0.33333333333332693,0.3333333333333271,39,True
266,0.3333333333333258,0.33333333333332593,45,True
267,0.33333333333332554,0.3333333333333256,44,True
268,0.3333333333333255,0.3333333333333254,46,True
269,0.3333333333333249,0.33333333333332477,69,True
270,0.3333333333333244,0.3333333333333242,52,True
271,0.33333333333332715,0.33333333333332743,44,True
272,0.3333333333333237,0.33333333333332393,43,True
273,0.3333333333333266,0.33333333333332654,49,True
274,0.33333333333332693,0.33333333333332693,47,True
